position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Butler, Jimmy^",49.4,"$8,300",CHICAGO BULLS,v mil, 117-106,39:23,   32pt 2rb 10as 1st 2to 2trey 11-21fg 8-8ft
PG,"Carter-Williams, Michael^",43.6,"$6,700",MILWAUKEE BUCKS,@ chi, 106-117,37:25,   20pt 3rb 12as 2st 2to 1trey 9-14fg 1-1ft
SG,"Thompson, Klay^",40.9,"$7,600",GOLDEN STATE WARRIORS,@ lal, 109-88,34:25,   36pt 2rb 1as 1bl 1to 6trey 12-22fg 6-6ft
SG,"Antetokounmpo, Giannis^",39.4,"$6,900",MILWAUKEE BUCKS,@ chi, 106-117,36:18,   18pt 7rb 2as 4st 1bl 8-17fg 2-5ft
SG,"Afflalo, Arron^",38.4,"$4,600",NEW YORK KNICKS,@ atl, 107-101,36:59,   23pt 7rb 4as 1st 1to 2trey 9-16fg 3-4ft
PG,"Collison, Darren^",37.8,"$5,400",SACRAMENTO KINGS,@ dal, 116-117,47:01,   14pt 4rb 12as 2st 3to 6-14fg 2-3ft
SG,"Belinelli, Marco",35.3,"$3,800",SACRAMENTO KINGS,@ dal, 116-117,43:25,   14pt 9rb 3as 3st 4trey 5-17fg
SG,"Matthews, Wes^",33.6,"$5,100",DALLAS MAVERICKS,v sac, 117-116,42:36,   20pt 3rb 4as 2st 2trey 7-13fg 4-5ft
PG,"Williams, Deron^",32.4,"$6,200",DALLAS MAVERICKS,v sac, 117-116,43:25,   25pt 2rb 4as 2st 5to 3trey 10-18fg 2-4ft
PG,"Curry, Stephen^",30.2,"$10,700",GOLDEN STATE WARRIORS,@ lal, 109-88,26:08,   17pt 1rb 6as 3st 3to 4trey 6-13fg 1-1ft
PG,"Clarkson, Jordan^",29,"$6,100",LOS ANGELES LAKERS,v gsw, 88-109,28:45,   23pt 5rb 2as 3to 2trey 8-20fg 5-5ft
SG,"Clark, Ian",24.8,"$3,700",GOLDEN STATE WARRIORS,@ lal, 109-88,21:52,   3pt 4rb 6as 1st 4bl 2to 1-10fg 1-2ft
PG,"Huertas, Marcelo",24.3,"$3,500",LOS ANGELES LAKERS,v gsw, 88-109,19:15,   9pt 4rb 5as 2st 1to 1trey 4-8fg
SG,"Rush, Brandon^",23.8,"$3,500",GOLDEN STATE WARRIORS,@ lal, 109-88,33:16,   8pt 9rb 2as 1st 2trey 3-8fg
SG,"Bazemore, Kent^",23.5,"$5,700",ATLANTA HAWKS,v nyk, 101-107,28:30,   15pt 5rb 1as 1st 1to 3trey 6-11fg
PG,"Rose, Derrick^",21.2,"$6,400",CHICAGO BULLS,v mil, 117-106,34:32,   16pt 1rb 6as 5to 8-17fg
