position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",61.7,"$10,500",GOLDEN STATE WARRIORS,@ sac, 128-116,37:54,   38pt 6rb 11as 1st 1bl 4to 8trey 12-21fg 6-7ft
PG,"Wall, John^",46,"$9,800",WASHINGTON WIZARDS,@ orl, 105-99,35:10,   24pt 5rb 10as 4st 7to 3trey 10-17fg 1-1ft
PG,"Smith, Ishmael^",45,"$6,100",PHILADELPHIA 76ERS,v tor, 95-108,33:09,   28pt 5rb 4as 3st 1to 2trey 12-22fg 2-4ft
PG,"Paul, Chris^",44.9,"$9,300",LOS ANGELES CLIPPERS,v cha, 97-83,31:13,   25pt 7rb 7as 2st 1bl 5to 3trey 11-19fg
PG,"Lowry, Kyle^",40.7,"$9,000",TORONTO RAPTORS,@ phi, 108-95,38:40,   25pt 6rb 5as 2st 3to 1trey 10-17fg 4-5ft
SG,"Butler, Jimmy^",40.6,"$8,600",CHICAGO BULLS,@ atl, 105-120,39:26,   27pt 8rb 2as 1st 1bl 3to 1trey 8-17fg 10-12ft
PG,"Lin, Jeremy^",36.8,"$5,300",CHARLOTTE HORNETS,@ lac, 83-97,40:50,   26pt 4rb 4as 1st 2to 3trey 9-16fg 5-6ft
PG,"Jackson, Reggie^",36.6,"$7,300",DETROIT PISTONS,v bkn, 103-89,32:35,   23pt 3rb 8as 2to 3trey 10-17fg
SG,"Lamb, Jeremy",36.6,"$4,200",CHARLOTTE HORNETS,@ lac, 83-97,34:10,   18pt 13rb 1st 1bl 1to 2trey 8-14fg
PG,"Schroder, Dennis",35,"$4,700",ATLANTA HAWKS,v chi, 120-105,21:27,   13pt 5rb 8as 2st 1bl 2to 2trey 5-11fg 1-1ft
SG,"DeRozan, DeMar^",32.9,"$8,000",TORONTO RAPTORS,@ phi, 108-95,37:00,   19pt 7rb 5as 2to 9-17fg 1-2ft
PG,"Sloan, Donald",29.4,"$3,500",BROOKLYN NETS,@ det, 89-103,23:47,   15pt 2rb 10as 3to 2trey 5-8fg 3-4ft
SG,"Johnson, Chris^",29.3,"$3,600",UTAH JAZZ,v mia, 98-83,31:02,   14pt 4rb 3as 2st 2bl 2to 2trey 6-9fg
SG,"Thompson, Klay^",28.8,"$7,800",GOLDEN STATE WARRIORS,@ sac, 128-116,34:37,   15pt 4rb 6as 1bl 2to 1trey 7-17fg
PG,"Collison, Darren",28.4,"$5,300",SACRAMENTO KINGS,v gsw, 116-128,31:29,   16pt 2rb 6as 1st 1to 1trey 5-10fg 5-5ft
PG,"Rose, Derrick^",28.1,"$6,300",CHICAGO BULLS,@ atl, 105-120,35:29,   17pt 3rb 5as 2st 1bl 6to 5-15fg 7-8ft
PG,"Neto, Raul^",26.9,"$3,600",UTAH JAZZ,v mia, 98-83,33:09,   13pt 2rb 5as 3st 2to 1trey 5-10fg 2-2ft
SG,"Oladipo, Victor^",26.1,"$6,000",ORLANDO MAGIC,v was, 99-105,38:43,   17pt 3rb 5as 1st 1bl 6to 2trey 5-12fg 5-6ft
SG,"Green, Gerald",25.7,"$3,800",MIAMI HEAT,@ uta, 83-98,34:11,   13pt 6rb 1as 2st 1bl 2to 1trey 6-13fg
SG,"Johnson, Joe^",24.8,"$4,900",BROOKLYN NETS,@ det, 89-103,33:43,   14pt 4rb 4as 2trey 6-10fg
PG,"Joseph, Cory",23,"$3,700",TORONTO RAPTORS,@ phi, 108-95,30:59,   9pt 5rb 4as 1st 1bl 2to 1-4fg 7-8ft
SG,"Neal, Gary",22.7,"$3,800",WASHINGTON WIZARDS,@ orl, 105-99,22:06,   16pt 1rb 3as 1bl 1to 2trey 7-13fg
PG,"Teague, Jeff^",22.4,"$5,900",ATLANTA HAWKS,v chi, 120-105,25:29,   12pt 2rb 6as 1st 3to 1trey 5-9fg 1-2ft
PG,"McConnell, T.J.",22.2,"$3,700",PHILADELPHIA 76ERS,v tor, 95-108,14:51,   5pt 1rb 8as 2st 1trey 2-6fg
PG,"Rondo, Rajon^",21.6,"$8,300",SACRAMENTO KINGS,v gsw, 116-128,29:17,   4pt 3rb 12as 4to 2-8fg
SG,"Redick, J.J.^",21.4,"$5,100",LOS ANGELES CLIPPERS,v cha, 97-83,28:32,   17pt 2rb 2as 1to 3trey 6-10fg 2-2ft
SG,"Bazemore, Kent^",21.3,"$5,900",ATLANTA HAWKS,v chi, 120-105,27:13,   9pt 4rb 3as 2st 1to 1trey 3-9fg 2-2ft
SG,"Crawford, Jamal",20.2,"$3,800",LOS ANGELES CLIPPERS,v cha, 97-83,30:43,   19pt 1rb 2as 3to 1trey 9-20fg
SG,"Temple, Garrett^",19.8,"$4,400",WASHINGTON WIZARDS,@ orl, 105-99,33:22,   11pt 4rb 4as 2to 1trey 5-8fg
SG,"Ross, Terrence",19.4,"$3,700",TORONTO RAPTORS,@ phi, 108-95,23:47,   16pt 2rb 1st 1to 1trey 6-10fg 3-4ft
SG,"Belinelli, Marco",18.1,"$4,300",SACRAMENTO KINGS,v gsw, 116-128,31:54,   13pt 3rb 1as 3trey 5-14fg
SG,"Wade, Dwyane^",18,"$7,300",MIAMI HEAT,@ uta, 83-98,32:36,   8pt 5rb 4as 1st 4to 3-17fg 2-5ft
SG,"Rush, Brandon^",17.9,"$3,700",GOLDEN STATE WARRIORS,@ sac, 128-116,19:16,   11pt 2rb 1as 1st 1bl 1to 3trey 4-6fg
SG,"Caldwell-Pope, Kentavious^",17.6,"$5,900",DETROIT PISTONS,v bkn, 103-89,36:42,   5pt 3rb 4as 3st 3to 2-8fg 1-1ft
PG,"Dragic, Goran^",17.2,"$5,600",MIAMI HEAT,@ uta, 83-98,27:56,   16pt 1rb 1st 1bl 4to 2trey 6-11fg 2-2ft
PG,"Livingston, Shaun",16.6,"$3,600",GOLDEN STATE WARRIORS,@ sac, 128-116,15:41,   6pt 3rb 4as 1bl 1to 3-3fg
SG,"Fournier, Evan^",16.2,"$5,100",ORLANDO MAGIC,v was, 99-105,36:56,   11pt 1rb 4as 2to 1trey 5-10fg
SG,"Korver, Kyle^",15.9,"$4,000",ATLANTA HAWKS,v chi, 120-105,31:08,   13pt 2rb 1as 1bl 3to 3trey 5-8fg
PG,"Udrih, Beno",15.8,"$3,500",MIAMI HEAT,@ uta, 83-98,19:59,   5pt 4rb 4as 1st 2to 1trey 2-6fg
PG,"Burke, Trey",15.7,"$4,900",UTAH JAZZ,v mia, 98-83,18:37,   11pt 1rb 3as 1to 1trey 4-8fg 2-2ft
SG,"McLemore, Ben^",14.4,"$3,600",SACRAMENTO KINGS,v gsw, 116-128,27:16,   6pt 2rb 4as 1st 2to 2-4fg 2-3ft
PG,"Walker, Kemba^",13.9,"$8,800",CHARLOTTE HORNETS,@ lac, 83-97,38:09,   11pt 2rb 3as 4to 4-16fg 3-5ft
SG,"Snell, Tony",13.4,"$3,500",CHICAGO BULLS,@ atl, 105-120,19:16,   7pt 2rb 2as 1st 1to 1trey 3-6fg
SG,"Hilliard, Darrun",13.3,"$3,500",DETROIT PISTONS,v bkn, 103-89,20:14,   8pt 4rb 1as 1to 1trey 3-5fg 1-1ft
PG,"Larkin, Shane^",12.7,"$4,400",BROOKLYN NETS,@ det, 89-103,24:13,   8pt 1rb 3as 1to 3-8fg 2-2ft
PG,"Rivers, Austin",12.2,"$4,000",LOS ANGELES CLIPPERS,v cha, 97-83,24:22,   6pt 1rb 2as 1st 2-7fg 2-2ft
SG,"Stauskas, Nik^",11,"$3,700",PHILADELPHIA 76ERS,v tor, 95-108,24:04,   3pt 5rb 2as 1bl 3to 1trey 1-4fg
SG,"Brown, Markel^",10.6,"$3,500",BROOKLYN NETS,@ det, 89-103,14:08,   2pt 3rb 2as 1st 1-4fg
PG,"Sessions, Ramon",10,"$4,300",WASHINGTON WIZARDS,@ orl, 105-99,12:55,   5pt 4as 1to 1-4fg 3-3ft
PG,"Prigioni, Pablo",9.6,"$3,500",LOS ANGELES CLIPPERS,v cha, 97-83,16:47,   0pt 3rb 4as
PG,"Jennings, Brandon",8.7,"$5,200",DETROIT PISTONS,v bkn, 103-89,15:25,   0pt 1rb 5as 0-3fg
SG,"Hardaway Jr., Tim",7.7,"$3,500",ATLANTA HAWKS,v chi, 120-105,16:22,   2pt 1rb 1as 2st 1to 1-4fg
