position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Stuckey, Rodney",54.7,"$5,500",INDIANA PACERS,v orl, 118-86,31,   34pt 6rb 7as 1st 1bl 1to 6trey 13-19fg 2-2ft
PG,"Shved, Alexey^",47.5,"$4,000",NEW YORK KNICKS,@ uta, 82-87,41,   21pt 10rb 7as 1st 2bl 2to 4trey 6-12fg 5-5ft
PG,"Lowry, Kyle^",47.3,"$7,100",TORONTO RAPTORS,@ sas, 107-117,43,   32pt 4rb 5as 2st 1to 5trey 10-19fg 7-7ft
PG,"Parker, Tony^",39.9,"$5,800",SAN ANTONIO SPURS,v tor, 117-107,37,   23pt 2rb 9as 1st 1to 1trey 9-20fg 4-6ft
PG,"Irving, Kyrie^",36.5,"$7,900",CLEVELAND CAVALIERS,@ dal, 127-94,35,   22pt 5rb 5as 2st 3to 1trey 6-13fg 9-10ft
SG,"Smith, J.R.^",35.6,"$5,600",CLEVELAND CAVALIERS,@ dal, 127-94,29,   21pt 8rb 2as 1st 5trey 8-14fg 0-0ft
SG,"Ellis, Monta^",32.6,"$6,800",DALLAS MAVERICKS,v cle, 94-127,32,   17pt 3rb 4as 2st 1bl 8-18fg 1-2ft
PG,"Cole, Norris^",32,"$3,800",NEW ORLEANS PELICANS,@ bkn, 111-91,29,   16pt 5rb 4as 3st 2to 4trey 6-11fg 0-0ft
SG,"Shumpert, Iman",31.8,"$3,500",CLEVELAND CAVALIERS,@ dal, 127-94,32,   7pt 4rb 6as 6st 1to 1trey 2-6fg 2-2ft
SG,"DeRozan, DeMar^",31.6,"$7,400",TORONTO RAPTORS,@ sas, 107-117,39,   21pt 3rb 4as 1st 1to 8-18fg 5-7ft
SG,"Oladipo, Victor^",30.6,"$8,000",ORLANDO MAGIC,@ ind, 86-118,32,   13pt 3rb 2as 3st 3bl 1to 1trey 4-12fg 4-4ft
SG,"Green, Danny^",30.2,"$5,200",SAN ANTONIO SPURS,v tor, 117-107,26,   19pt 6rb 2as 1bl 1to 5trey 5-7fg 4-5ft
PG,"Payton, Elfrid^",28.6,"$6,200",ORLANDO MAGIC,@ ind, 86-118,32,   14pt 3rb 6as 1st 1bl 2to 5-13fg 4-6ft
PG,"Lin, Jeremy",27.9,"$5,300",LOS ANGELES LAKERS,v det, 93-85,28,   12pt 7rb 5as 1st 2to 1trey 1-4fg 9-12ft
PG,"Clarkson, Jordan^",27.8,"$5,600",LOS ANGELES LAKERS,v det, 93-85,28,   10pt 4rb 8as 1st 1to 4-12fg 2-2ft
PG,"Watson, C.J.",27.3,"$4,200",INDIANA PACERS,v orl, 118-86,23,   12pt 4rb 5as 2st 1bl 3to 3trey 3-6fg 3-3ft
SG,"Gordon, Eric^",26.9,"$6,100",NEW ORLEANS PELICANS,@ bkn, 111-91,31,   16pt 2rb 7as 2to 3trey 6-14fg 1-2ft
PG,"Hill, George^",24.2,"$6,300",INDIANA PACERS,v orl, 118-86,25,   13pt 1rb 6as 1st 1to 2trey 5-14fg 1-2ft
PG,"Williams, Deron^",23.2,"$5,900",BROOKLYN NETS,v nor, 91-111,26,   10pt 1rb 4as 2st 1bl 3-10fg 4-4ft
SG,"Ellington, Wayne^",22.5,"$5,400",LOS ANGELES LAKERS,v det, 93-85,40,   11pt 5rb 3as 2st 3to 1trey 5-12fg 0-0ft
SG,"Caldwell-Pope, Kentavious^",21.4,"$4,900",DETROIT PISTONS,@ lal, 85-93,36,   15pt 2rb 2as 1bl 1to 4trey 5-14fg 1-1ft
SG,"Meeks, Jodie",19.9,"$3,900",DETROIT PISTONS,@ lal, 85-93,28,   12pt 2rb 3as 2st 3to 3trey 4-10fg 1-2ft
PG,"Jack, Jarrett",19.7,"$5,900",BROOKLYN NETS,v nor, 91-111,28,   15pt 1rb 3as 1to 1trey 5-9fg 4-5ft
