position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Lillard, Damian^",56.7,"$9,400",PORTLAND TRAIL BLAZERS,@ was, 119-109,38:03,   40pt 6rb 5as 1st 1to 3trey 12-29fg 13-15ft
SG,"Hardaway Jr., Tim^",45.4,"$7,400",NEW YORK KNICKS,@ orl, 117-131,35:57,   32pt 2rb 2as 3st 1to 5trey 9-20fg 9-10ft
PG,"Burke, Trey",40.6,"$3,900",NEW YORK KNICKS,@ orl, 117-131,29:11,   31pt 3rb 2as 2st 3to 1trey 11-20fg 8-10ft
PG,"Wall, John^",40.1,"$9,800",WASHINGTON WIZARDS,v por, 109-119,31:16,   24pt 3rb 3as 3bl 1to 3trey 10-21fg 1-5ft
SG,"DeRozan, DeMar^",38.7,"$9,200",SAN ANTONIO SPURS,v gsw, 104-92,39:35,   20pt 6rb 9as 2to 8-19fg 4-6ft
SG,"Fournier, Evan^",35.8,"$6,400",ORLANDO MAGIC,v nyk, 131-117,29:34,   19pt 4rb 6as 1st 1bl 3to 2trey 7-10fg 3-4ft
SG,"McCollum, C.J.^",33.4,"$6,600",PORTLAND TRAIL BLAZERS,@ was, 119-109,39:10,   25pt 7rb 3trey 9-16fg 4-4ft
PG,"Cook, Quinn",30.6,"$5,900",GOLDEN STATE WARRIORS,@ sas, 92-104,28:53,   16pt 8rb 2as 1st 1to 1trey 7-12fg 1-2ft
PG,"Johnson, Tyler",29.7,"$4,700",MIAMI HEAT,v lal, 97-113,34:55,   17pt 6rb 3as 1st 2to 2trey 6-16fg 3-4ft
PG,"Conley, Mike^",29.2,"$8,300",MEMPHIS GRIZZLIES,@ min, 100-87,35:05,   18pt 1rb 8as 2to 2trey 5-12fg 6-6ft
SG,"Caldwell-Pope, Kentavious",28.8,"$3,800",LOS ANGELES LAKERS,@ mia, 113-97,28:00,   19pt 4rb 1st 1bl 1to 3trey 4-11fg 8-8ft
PG,"Rose, Derrick",27.1,"$7,000",MINNESOTA TIMBERWOLVES,v mem, 87-100,29:49,   18pt 3rb 3as 1st 2to 2trey 6-11fg 4-4ft
SG,"Thompson, Klay^",26.4,"$7,500",GOLDEN STATE WARRIORS,@ sas, 92-104,37:57,   25pt 2rb 2as 4to 3trey 11-26fg 0-1ft
SG,"Beal, Bradley^",26.3,"$8,400",WASHINGTON WIZARDS,v por, 109-119,26:26,   12pt 4rb 3as 1st 1bl 1to 2trey 4-13fg 2-2ft
PG,"Satoransky, Tomas",25.9,"$3,500",WASHINGTON WIZARDS,v por, 109-119,18:44,   10pt 2rb 7as 1st 1trey 4-5fg 1-2ft
SG,"McGruder, Rodney^",25.4,"$4,800",MIAMI HEAT,v lal, 97-113,38:04,   14pt 7rb 4as 3to 2trey 6-14fg
PG,"Augustin, D.J.^",24.1,"$4,400",ORLANDO MAGIC,v nyk, 131-117,27:39,   12pt 3rb 7as 2to 2trey 3-4fg 4-5ft
SG,"Temple, Garrett^",24.1,"$4,700",MEMPHIS GRIZZLIES,@ min, 100-87,33:22,   8pt 8rb 1as 2st 1to 1trey 3-9fg 1-2ft
PG,"Mills, Patty",23.5,"$4,100",SAN ANTONIO SPURS,v gsw, 104-92,24:31,   8pt 5rb 5as 1st 1to 2trey 3-8fg
SG,"Ellington, Wayne^",21.9,"$3,800",MIAMI HEAT,v lal, 97-113,37:59,   19pt 2rb 1as 1to 5trey 7-14fg
PG,"Mack, Shelvin",19.2,"$5,100",MEMPHIS GRIZZLIES,@ min, 100-87,27:56,   12pt 1rb 2as 1st 2trey 5-10fg
PG,"Ball, Lonzo^",18.7,"$5,800",LOS ANGELES LAKERS,@ mia, 113-97,21:45,   2pt 6rb 7as 1to 1-6fg
SG,"Wiggins, Andrew^",18.4,"$7,300",MINNESOTA TIMBERWOLVES,v mem, 87-100,33:02,   14pt 2rb 4as 4to 1trey 6-18fg 1-2ft
SG,"Ross, Terrence",18.3,"$5,100",ORLANDO MAGIC,v nyk, 131-117,22:43,   10pt 4rb 1as 1bl 1to 2trey 4-13fg
PG,"Forbes, Bryn^",18.1,"$3,600",SAN ANTONIO SPURS,v gsw, 104-92,24:39,   10pt 3rb 3as 2trey 4-12fg
SG,"Brooks, MarShon",16.3,"$3,600",MEMPHIS GRIZZLIES,@ min, 100-87,12:19,   5pt 4rb 3as 1st 1to 1trey 2-7fg
SG,"Iguodala, Andre^",15.7,"$3,900",GOLDEN STATE WARRIORS,@ sas, 92-104,26:19,   4pt 1rb 3as 2st 1-3fg 2-2ft
SG,"Hart, Josh",15.7,"$4,400",LOS ANGELES LAKERS,@ mia, 113-97,29:02,   5pt 6rb 1as 1bl 1to 1trey 2-7fg
SG,"Rivers, Austin",15.1,"$3,500",WASHINGTON WIZARDS,v por, 109-119,28:37,   8pt 3rb 1as 1bl 1to 2trey 3-8fg
PG,"Mudiay, Emmanuel^",14.2,"$4,500",NEW YORK KNICKS,@ orl, 117-131,22:40,   12pt 1rb 2as 2to 5-8fg 2-4ft
PG,"Teague, Jeff^",12.8,"$6,900",MINNESOTA TIMBERWOLVES,v mem, 87-100,29:03,   2pt 4rb 4as 1st 3to 1-9fg
PG,"Jones, Tyus",12.8,"$3,500",MINNESOTA TIMBERWOLVES,v mem, 87-100,14:43,   2pt 4rb 4as 1-3fg
SG,"Belinelli, Marco",12.5,"$3,600",SAN ANTONIO SPURS,v gsw, 104-92,24:55,   12pt 1as 1to 2trey 5-15fg
PG,"Livingston, Shaun",11.2,"$3,500",GOLDEN STATE WARRIORS,@ sas, 92-104,17:07,   2pt 1rb 2as 1st 1bl 1to 1-2fg
SG,"Trier, Allonzo^",9.4,"$4,600",NEW YORK KNICKS,@ orl, 117-131,12:41,   7pt 2rb 1trey 2-5fg 2-2ft
PG,"Ntilikina, Frank",8.4,"$3,500",NEW YORK KNICKS,@ orl, 117-131,21:31,   0pt 2rb 2as 1st 0-1fg
PG,"White, Derrick",7.7,"$5,500",SAN ANTONIO SPURS,v gsw, 104-92,17:49,   2pt 1rb 1as 1st 1-5fg
SG,"Stauskas, Nik",5.7,"$3,500",PORTLAND TRAIL BLAZERS,@ was, 119-109,13:21,   5pt 1rb 1as 2to 1trey 2-4fg
SG,"Lee, Damion",3.6,"$3,500",GOLDEN STATE WARRIORS,@ sas, 92-104,18:15,   0pt 3rb 0-2fg
PG,"Briscoe, Isaiah",2.7,"$3,500",ORLANDO MAGIC,v nyk, 131-117,16:20,   0pt 1rb 1as
SG,"Dotson, Damyean",2,"$3,800",NEW YORK KNICKS,@ orl, 117-131,13:39,   3pt 1to 1-3fg 1-2ft
SG,"Simons, Anfernee",1.4,"$3,500",PORTLAND TRAIL BLAZERS,@ was, 119-109,5:26,   0pt 2rb 1to 0-2fg
SG,"Pondexter, Quincy",1,"$3,500",SAN ANTONIO SPURS,v gsw, 104-92,2:35,   2pt 1to 1-1fg
SG,"Selden, Wayne",0.2,"$3,500",MEMPHIS GRIZZLIES,@ min, 100-87,10:24,   0pt 1rb 1to 0-3fg
PG,"Grant, Jerian",0.2,"$3,800",ORLANDO MAGIC,v nyk, 131-117,4:01,   0pt 1rb 1to 0-1fg
SG,"Evans III, Jacob",0,"$3,500",GOLDEN STATE WARRIORS,@ sas, 92-104,00:29,   0pt 0-1fg
SG,"Mykhailiuk, Sviatoslav",0,"$3,500",LOS ANGELES LAKERS,@ mia, 113-97,3:15,   0pt
SG,"Baker, Ron",0,"$3,500",NEW YORK KNICKS,@ orl, 117-131,DNP,   
SG,"Robinson, Duncan",0,"$3,500",MIAMI HEAT,v lal, 97-113,DNP,   
SG,"Brooks, Dillon",0,"$3,700",MEMPHIS GRIZZLIES,@ min, 100-87,DNP,   
SG,"Trent Jr., Gary",0,"$3,500",PORTLAND TRAIL BLAZERS,@ was, 119-109,DNP,   
SG,"Okogie, Josh",0,"$4,500",MINNESOTA TIMBERWOLVES,v mem, 87-100,DNP,   
PG,"Curry, Seth",0,"$3,600",PORTLAND TRAIL BLAZERS,@ was, 119-109,NA,   
PG,"Curry, Stephen",0,"$9,700",GOLDEN STATE WARRIORS,@ sas, 92-104,NA,   
SG,"Waiters, Dion",0,"$4,900",MIAMI HEAT,v lal, 97-113,NA,   
SG,"Lee, Courtney",0,"$3,600",NEW YORK KNICKS,@ orl, 117-131,NA,   
PG,"Dragic, Goran",0,"$6,200",MIAMI HEAT,v lal, 97-113,NA,   0pt
SG,"Wade, Dwyane",0,"$5,200",MIAMI HEAT,v lal, 97-113,NA,   
PG,"Carter, Jevon",0,"$3,500",MEMPHIS GRIZZLIES,@ min, 100-87,NA,   
SG,"Terrell, Jared",0,"$3,500",MINNESOTA TIMBERWOLVES,v mem, 87-100,NA,   
PG,"Caruso, Alex",0,"$3,500",LOS ANGELES LAKERS,@ mia, 113-97,NA,   
SG,"Walker, Lonnie",0,"$3,600",SAN ANTONIO SPURS,v gsw, 104-92,NA,   
PG,"Rondo, Rajon",0,"$4,900",LOS ANGELES LAKERS,@ mia, 113-97,NA,   
SG,"McRae, Jordan",0,"$3,500",WASHINGTON WIZARDS,v por, 109-119,NA,   
PG,"Bayless, Jerryd",0,"$3,500",MINNESOTA TIMBERWOLVES,v mem, 87-100,NA,   
SG,"Williams, C.J.",0,"$3,500",MINNESOTA TIMBERWOLVES,v mem, 87-100,NA,   
PG,"Caupain, Troy",0,"$3,500",ORLANDO MAGIC,v nyk, 131-117,NA,   
PG,"Baldwin, Wade",-1,"$3,500",PORTLAND TRAIL BLAZERS,@ was, 119-109,2:02,   0pt 1to
SF,"James, LeBron^",72.1,"$12,100",LOS ANGELES LAKERS,@ mia, 113-97,38:28,   51pt 8rb 3as 2st 1bl 2to 6trey 19-31fg 7-10ft
PF,"Aldridge, LaMarcus^",54.1,"$8,100",SAN ANTONIO SPURS,v gsw, 104-92,40:06,   24pt 18rb 3as 2bl 2to 10-16fg 4-4ft
SF,"Durant, Kevin^",53,"$11,500",GOLDEN STATE WARRIORS,@ sas, 92-104,37:24,   26pt 10rb 6as 2st 1bl 3to 1trey 8-25fg 9-10ft
SF,"Oubre, Kelly",38.8,"$4,400",WASHINGTON WIZARDS,v por, 109-119,29:29,   19pt 4rb 4as 1st 2bl 2trey 7-14fg 3-4ft
SF,"Covington, Robert^",35.4,"$6,600",MINNESOTA TIMBERWOLVES,v mem, 87-100,37:23,   15pt 2rb 2as 4st 1bl 4trey 5-11fg 1-2ft
SF,"Richardson, Josh^",34.7,"$7,500",MIAMI HEAT,v lal, 97-113,24:46,   17pt 6rb 3as 1st 1bl 7-11fg 3-3ft
SF,"Isaac, Jonathan",34.3,"$4,800",ORLANDO MAGIC,v nyk, 131-117,24:01,   16pt 4rb 3as 2st 1bl 1trey 6-9fg 3-4ft
PF,"Gordon, Aaron^",34.2,"$8,200",ORLANDO MAGIC,v nyk, 131-117,29:26,   31pt 1rb 2as 1st 4to 4trey 13-17fg 1-2ft
SF,"Gay, Rudy^",33.5,"$5,700",SAN ANTONIO SPURS,v gsw, 104-92,30:24,   19pt 5rb 1as 3bl 2to 3trey 6-10fg 4-5ft
SF,"Green, Jeff",27.1,"$3,900",WASHINGTON WIZARDS,v por, 109-119,25:14,   7pt 13rb 1as 1st 3-10fg 1-1ft
PF,"Green, JaMychal",27.1,"$5,000",MEMPHIS GRIZZLIES,@ min, 100-87,21:02,   8pt 8rb 1as 1st 2bl 1to 3-9fg 2-2ft
SF,"Anderson, Kyle^",26.1,"$5,800",MEMPHIS GRIZZLIES,@ min, 100-87,31:26,   4pt 3rb 7as 2st 1bl 1to 2-4fg
PF,"Ingram, Brandon^",24.9,"$6,100",LOS ANGELES LAKERS,@ mia, 113-97,35:53,   13pt 7rb 1as 1bl 1to 6-15fg 1-1ft
SF,"Turner, Evan",23.6,"$4,300",PORTLAND TRAIL BLAZERS,@ was, 119-109,31:28,   8pt 8rb 6as 3to 3-8fg 2-2ft
PF,"Jackson, Jaren^",22.9,"$7,300",MEMPHIS GRIZZLIES,@ min, 100-87,18:44,   13pt 2rb 1as 3bl 3to 1trey 6-10fg
PF,"Aminu, Al-Farouq^",22.1,"$5,400",PORTLAND TRAIL BLAZERS,@ was, 119-109,36:20,   9pt 8rb 1as 1st 1to 2trey 3-7fg 1-2ft
PF,"Jerebko, Jonas^",22,"$3,900",GOLDEN STATE WARRIORS,@ sas, 92-104,25:39,   8pt 10rb 2as 1to 3-3fg 2-2ft
SF,"Porter, Otto^",21.8,"$5,600",WASHINGTON WIZARDS,v por, 109-119,28:15,   13pt 4rb 2as 1bl 2to 1trey 5-8fg 2-4ft
SF,"Layman, Jake^",20.4,"$3,500",PORTLAND TRAIL BLAZERS,@ was, 119-109,26:10,   7pt 2rb 2as 2st 1bl 1to 1trey 3-7fg
PF,"Vonleh, Noah",20.3,"$4,000",NEW YORK KNICKS,@ orl, 117-131,34:32,   7pt 9rb 1as 1bl 2to 1trey 2-5fg 2-2ft
PF,"Kuzma, Kyle^",19.7,"$6,300",LOS ANGELES LAKERS,@ mia, 113-97,21:05,   15pt 1rb 1as 1st 1to 1trey 7-12fg
PF,"Saric, Dario",19.1,"$4,400",MINNESOTA TIMBERWOLVES,v mem, 87-100,28:47,   14pt 3rb 1as 1st 3to 4trey 4-10fg 2-2ft
SF,"Simmons, Jonathon",18.6,"$3,800",ORLANDO MAGIC,v nyk, 131-117,22:56,   9pt 3rb 2as 1st 3-9fg 3-3ft
SF,"Winslow, Justise^",15.2,"$5,300",MIAMI HEAT,v lal, 97-113,24:37,   6pt 6rb 2as 1to 1trey 1-5fg 3-4ft
PF,"Collins, Zach",14.1,"$4,000",PORTLAND TRAIL BLAZERS,@ was, 119-109,12:57,   7pt 3rb 3as 1bl 4to 2-3fg 3-3ft
SF,"Casspi, Omri",13.2,"$3,500",MEMPHIS GRIZZLIES,@ min, 100-87,10:56,   6pt 1rb 2st 1trey 1-4fg 3-5ft
