position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Walker, Kemba^",75.8,"$8,100",CHARLOTTE HORNETS,v uta, 124-119,46:37,   52pt 9rb 8as 2st 3to 6trey 16-34fg 14-15ft
PG,"Paul, Chris^",62.2,"$9,400",LOS ANGELES CLIPPERS,v hou, 140-132,42:31,   28pt 6rb 12as 6st 1bl 5to 5trey 8-15fg 7-9ft
PG,"Curry, Stephen^",52,"$10,900",GOLDEN STATE WARRIORS,@ cle, 132-98,28:03,   35pt 5rb 4as 3st 1to 7trey 12-18fg 4-4ft
PG,"Lowry, Kyle^",50.4,"$9,000",TORONTO RAPTORS,v bkn, 112-100,39:34,   31pt 2rb 8as 3st 1to 7trey 10-13fg 4-6ft
PG,"Smith, Ishmael^",48.4,"$6,900",PHILADELPHIA 76ERS,@ nyk, 113-119,43:51,   16pt 7rb 16as 2st 4to 8-28fg 0-2ft
SG,"DeRozan, DeMar^",46.3,"$8,000",TORONTO RAPTORS,v bkn, 112-100,33:54,   30pt 4rb 5as 2st 12-25fg 6-8ft
SG,"Redick, J.J.^",43.2,"$5,200",LOS ANGELES CLIPPERS,v hou, 140-132,38:30,   40pt 1rb 2as 1to 9trey 11-19fg 9-9ft
SG,"Bradley, Avery^",38.1,"$5,100",BOSTON CELTICS,@ dal, 113-118,42:33,   19pt 8rb 5as 1st 4trey 6-16fg 3-4ft
PG,"Smart, Marcus",37.1,"$5,100",BOSTON CELTICS,@ dal, 113-118,38:36,   20pt 8rb 3as 2st 1to 2trey 8-13fg 2-4ft
SG,"Johnson, Joe^",36.5,"$5,200",BROOKLYN NETS,@ tor, 100-112,37:20,   22pt 5rb 7as 2to 3trey 9-12fg 1-1ft
PG,"Holiday, Jrue",35.9,"$6,300",NEW ORLEANS PELICANS,@ mem, 99-101,28:57,   23pt 2rb 9as 3to 1trey 9-13fg 4-4ft
SG,"Thornton, Marcus",35.1,"$3,500",HOUSTON ROCKETS,@ lac, 132-140,21:52,   23pt 3rb 5as 1st 1to 5trey 9-15fg
SG,"Afflalo, Arron^",34.4,"$5,100",NEW YORK KNICKS,v phi, 119-113,44:34,   25pt 7rb 1st 1to 2trey 8-17fg 7-7ft
PG,"Williams, Deron^",34,"$6,200",DALLAS MAVERICKS,v bos, 118-113,36:58,   20pt 5rb 6as 1bl 3to 2trey 7-17fg 4-4ft
PG,"Burke, Trey",33.6,"$4,600",UTAH JAZZ,@ cha, 119-124,36:36,   25pt 3rb 2as 1st 3trey 10-23fg 2-3ft
PG,"Thomas, Isaiah^",33.3,"$8,500",BOSTON CELTICS,@ dal, 113-118,38:02,   20pt 4rb 7as 2to 8-19fg 4-4ft
PG,"Jackson, Reggie^",32.6,"$7,200",DETROIT PISTONS,v chi, 101-111,32:21,   19pt 3rb 6as 1st 1to 1trey 8-20fg 2-3ft
SG,"Harden, James^",32.6,"$9,500",HOUSTON ROCKETS,@ lac, 132-140,40:21,   20pt 3rb 8as 3to 2trey 5-12fg 8-13ft
SG,"Butler, Jimmy^",32.1,"$9,300",CHICAGO BULLS,@ det, 111-101,37:28,   16pt 3rb 9as 2st 5to 5-13fg 6-8ft
PG,"Wall, John^",31.8,"$10,500",WASHINGTON WIZARDS,v por, 98-108,35:32,   9pt 4rb 10as 3st 3to 1trey 4-17fg
PG,"Conley, Mike^",31.2,"$6,500",MEMPHIS GRIZZLIES,v nor, 101-99,27:08,   15pt 1rb 10as 3trey 6-12fg
PG,"Sloan, Donald^",29.6,"$4,200",BROOKLYN NETS,@ tor, 100-112,34:28,   13pt 8rb 6as 2to 1trey 4-10fg 4-4ft
SG,"McCollum, C.J.^",28.4,"$7,800",PORTLAND TRAIL BLAZERS,@ was, 108-98,34:13,   25pt 2rb 2as 2to 6trey 9-16fg 1-1ft
SG,"Beal, Bradley",26.7,"$6,900",WASHINGTON WIZARDS,v por, 98-108,24:26,   16pt 1rb 5as 1st 3trey 4-8fg 5-6ft
SG,"Crawford, Jamal",26.5,"$4,200",LOS ANGELES CLIPPERS,v hou, 140-132,36:09,   17pt 5as 1st 1trey 8-15fg
SG,"Crabbe, Allen",26.3,"$4,500",PORTLAND TRAIL BLAZERS,@ was, 108-98,30:57,   14pt 4rb 3as 2st 1to 2trey 6-9fg
PG,"Rose, Derrick^",26.2,"$6,000",CHICAGO BULLS,@ det, 111-101,27:26,   20pt 1rb 4as 1to 1trey 9-17fg 1-1ft
SG,"Caldwell-Pope, Kentavious^",26,"$5,900",DETROIT PISTONS,v chi, 101-111,32:30,   14pt 5rb 2as 2st 1to 1trey 6-13fg 1-1ft
PG,"Lillard, Damian^",25.4,"$9,100",PORTLAND TRAIL BLAZERS,@ was, 108-98,34:05,   16pt 2rb 6as 2to 2trey 7-16fg 0-1ft
PG,"Calderon, Jose^",25.1,"$4,600",NEW YORK KNICKS,v phi, 119-113,35:03,   8pt 3rb 5as 3st 1bl 2to 2trey 2-8fg 2-2ft
PG,"Lin, Jeremy",24.7,"$5,300",CHARLOTTE HORNETS,v uta, 124-119,36:30,   9pt 6rb 5as 1st 1to 1trey 4-6fg
PG,"Brooks, Aaron",24.4,"$3,500",CHICAGO BULLS,@ det, 111-101,20:34,   6pt 2rb 10as 1st 1to 3-7fg
SG,"Lee, Courtney^",24.3,"$3,900",MEMPHIS GRIZZLIES,v nor, 101-99,32:30,   16pt 4rb 1as 1st 2trey 6-11fg 2-3ft
SG,"Hood, Rodney^",23.2,"$5,100",UTAH JAZZ,@ cha, 119-124,38:37,   11pt 6rb 4as 1to 2trey 4-17fg 1-1ft
SG,"Temple, Garrett^",23.1,"$4,800",WASHINGTON WIZARDS,v por, 98-108,29:23,   18pt 3rb 1as 3trey 6-10fg 3-4ft
PG,"Payton, Elfrid^",22.9,"$5,700",ORLANDO MAGIC,@ atl, 81-98,26:54,   16pt 2rb 5as 1st 5to 2trey 7-14fg 0-3ft
PG,"Felton, Raymond",22.6,"$4,200",DALLAS MAVERICKS,v bos, 118-113,28:48,   14pt 3rb 4as 1to 1trey 6-13fg 1-1ft
PG,"Canaan, Isaiah",22.5,"$3,700",PHILADELPHIA 76ERS,@ nyk, 113-119,24:11,   16pt 5rb 1as 1to 3trey 4-8fg 5-6ft
