position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",59.8,"$11,700",HOUSTON ROCKETS,@ lac, 112-115,39:45,   31pt 4rb 14as 2st 3to 4trey 11-26fg 5-6ft
PG,"Young, Trae^",55.9,"$6,100",ATLANTA HAWKS,@ cle, 133-111,37:40,   35pt 2rb 11as 1st 1to 6trey 13-23fg 3-3ft
PG,"Westbrook, Russell^",53.4,"$12,500",OKLAHOMA CITY THUNDER,v sac, 120-131,35:09,   32pt 12rb 8as 5to 1trey 13-23fg 5-11ft
SG,"Shumpert, Iman^",48.6,"$3,600",SACRAMENTO KINGS,@ okc, 131-120,30:12,   26pt 3rb 4as 3st 2bl 2to 4trey 9-13fg 4-5ft
PG,"Fox, De'Aaron^",43.8,"$6,600",SACRAMENTO KINGS,@ okc, 131-120,41:59,   22pt 4rb 10as 1st 1bl 4to 1trey 7-12fg 7-9ft
SG,"Harris, Gary^",42.1,"$6,000",DENVER NUGGETS,v gsw, 100-98,34:52,   28pt 3rb 1as 2st 1bl 2trey 11-20fg 4-7ft
PG,"Curry, Stephen^",41.8,"$9,800",GOLDEN STATE WARRIORS,@ den, 98-100,39:13,   30pt 4rb 6as 2to 6trey 10-23fg 4-4ft
SG,"Bazemore, Kent^",39,"$5,900",ATLANTA HAWKS,@ cle, 133-111,32:17,   23pt 5rb 4as 1st 1bl 2to 4trey 7-13fg 5-5ft
SG,"Huerter, Kevin",36,"$3,500",ATLANTA HAWKS,@ cle, 133-111,25:04,   9pt 10rb 4as 2st 1bl 3trey 3-8fg
SG,"Gordon, Eric^",33,"$5,700",HOUSTON ROCKETS,@ lac, 112-115,32:55,   21pt 5rb 2as 1st 5trey 7-18fg 2-2ft
SG,"Schroder, Dennis",30.8,"$7,000",OKLAHOMA CITY THUNDER,v sac, 120-131,32:23,   14pt 4rb 8as 1st 3to 2trey 5-16fg 2-2ft
SG,"Thompson, Klay^",26.4,"$6,300",GOLDEN STATE WARRIORS,@ den, 98-100,36:19,   15pt 7rb 1st 1bl 3to 1trey 7-16fg
SG,"Williams, Louis",25,"$6,200",LOS ANGELES CLIPPERS,v hou, 115-112,25:03,   12pt 5rb 2as 1st 1bl 2to 3-16fg 6-6ft
PG,"Gilgeous-Alexander, Shai",25,"$4,400",LOS ANGELES CLIPPERS,v hou, 115-112,25:35,   12pt 5rb 4as 1st 2to 4-8fg 4-4ft
SG,"Craig, Torrey^",24.8,"$3,500",DENVER NUGGETS,v gsw, 100-98,26:36,   5pt 9rb 2as 1st 1bl 1trey 2-5fg
