position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Jennings, Brandon^",49.9,"$6,900",DETROIT PISTONS,v sac, 114-95,31,   35pt 2rb 7as 2st 2to 5trey 14-21fg 2-2ft
SG,"Wade, Dwyane^",41.7,"$9,100",MIAMI HEAT,v bkn, 88-84,34,   25pt 6rb 7as 2st 5to 9-20fg 7-9ft
SG,"Bryant, Kobe^",40.2,"$8,900",LOS ANGELES LAKERS,v ind, 88-87,32,   20pt 6rb 6as 3st 2to 2trey 7-14fg 4-4ft
SG,"Bledsoe, Eric^",39.4,"$8,800",PHOENIX SUNS,v tor, 125-109,30,   20pt 2rb 8as 3st 1to 1trey 7-12fg 5-7ft
PG,"Sloan, Donald^",36.9,"$4,500",INDIANA PACERS,@ lal, 87-88,36,   16pt 7rb 9as 1to 1trey 6-14fg 3-4ft
SG,"Antetokounmpo, Giannis^",35.4,"$6,300",MILWAUKEE BUCKS,@ nyk, 95-82,30,   16pt 12rb 2as 1st 2bl 4to 1trey 6-9fg 3-6ft
PG,"Williams, Deron",34.2,"$6,100",BROOKLYN NETS,@ mia, 84-88,26,   13pt 6rb 8as 1st 1trey 5-10fg 2-2ft
PG,"Lowry, Kyle^",34.1,"$9,900",TORONTO RAPTORS,@ pho, 109-125,34,   19pt 3rb 7as 2st 3to 3trey 6-17fg 4-4ft
PG,"Collison, Darren^",31.7,"$7,300",SACRAMENTO KINGS,@ det, 95-114,28,   17pt 6rb 3as 3st 3to 2trey 5-7fg 5-7ft
PG,"Dragic, Goran^",28.7,"$7,200",PHOENIX SUNS,v tor, 125-109,29,   18pt 6rb 3as 1to 2trey 8-11fg 0-1ft
SG,"Hardaway Jr., Tim^",28.6,"$5,400",NEW YORK KNICKS,v mil, 82-95,38,   17pt 3rb 4as 1st 1bl 2to 3trey 6-13fg 2-4ft
SG,"Johnson, Joe^",28.6,"$7,000",BROOKLYN NETS,@ mia, 84-88,41,   19pt 3rb 4as 2trey 8-22fg 1-2ft
SG,"Young, Nick",28.1,"$5,000",LOS ANGELES LAKERS,v ind, 88-87,29,   22pt 3rb 1as 1st 1to 2trey 4-12fg 12-12ft
SG,"Smith, J.R.^",27.4,"$5,400",NEW YORK KNICKS,v mil, 82-95,37,   15pt 7rb 4as 2to 3trey 6-16fg 0-0ft
SG,"Ellis, Monta^",27.2,"$7,600",DALLAS MAVERICKS,@ cle, 109-90,26,   20pt 1rb 2as 1st 1bl 1to 1trey 8-15fg 3-4ft
PG,"Thomas, Isaiah",26.5,"$5,500",PHOENIX SUNS,v tor, 125-109,23,   18pt 3as 5st 6to 3trey 6-10fg 3-4ft
