position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Wade, Dwyane^",46.9,"$7,000",MIAMI HEAT,@ gsw, 103-111,32:39,   20pt 7rb 11as 1bl 6-20fg 8-8ft
PG,"Wall, John^",44,"$9,900",WASHINGTON WIZARDS,@ chi, 114-100,34:44,   17pt 5rb 10as 3st 1bl 2to 2trey 7-19fg 1-1ft
PG,"Curry, Stephen^",43.4,"$10,800",GOLDEN STATE WARRIORS,v mia, 111-103,37:34,   31pt 2rb 6as 1st 1to 4trey 11-27fg 5-6ft
SG,"Butler, Jimmy^",38.3,"$8,700",CHICAGO BULLS,v was, 100-114,38:07,   19pt 4rb 7as 3st 2to 1trey 6-15fg 6-7ft
SG,"Thompson, Klay^",29.4,"$7,700",GOLDEN STATE WARRIORS,v mia, 111-103,34:33,   17pt 7rb 2as 2st 3to 2trey 6-15fg 3-3ft
PG,"Sessions, Ramon",29,"$4,100",WASHINGTON WIZARDS,@ chi, 114-100,24:26,   16pt 5rb 4as 1st 1to 6-10fg 4-5ft
PG,"Dragic, Goran^",23.5,"$5,500",MIAMI HEAT,@ gsw, 103-111,35:49,   13pt 5rb 5as 3to 2trey 5-10fg 1-2ft
SG,"Temple, Garrett^",23.2,"$4,400",WASHINGTON WIZARDS,@ chi, 114-100,30:10,   14pt 1rb 2as 1st 2bl 1to 2trey 6-10fg
PG,"Johnson, Tyler",23.1,"$4,000",MIAMI HEAT,@ gsw, 103-111,27:51,   13pt 3rb 5as 1to 6-7fg 1-1ft
PG,"Rose, Derrick^",22.5,"$6,300",CHICAGO BULLS,v was, 100-114,31:03,   23pt 1as 1bl 4to 2trey 8-13fg 5-5ft
SG,"Green, Gerald",22.4,"$4,000",MIAMI HEAT,@ gsw, 103-111,33:34,   15pt 2rb 2as 1st 2trey 6-13fg 1-1ft
SG,"Neal, Gary",19.9,"$3,900",WASHINGTON WIZARDS,@ chi, 114-100,14:59,   11pt 2rb 3as 2st 2to 1trey 4-9fg 2-2ft
SG,"Ginobili, Manu",19.7,"$4,600",SAN ANTONIO SPURS,@ bkn, 106-79,18:11,   9pt 1rb 5as 2st 2to 1trey 4-5fg
SG,"Johnson, Joe^",19.6,"$5,000",BROOKLYN NETS,v sas, 79-106,28:01,   16pt 3rb 2trey 6-7fg 2-2ft
PG,"Larkin, Shane",16.4,"$4,300",BROOKLYN NETS,v sas, 79-106,23:55,   5pt 2rb 6as 1st 2to 2-3fg 1-2ft
PG,"Livingston, Shaun",14.8,"$3,600",GOLDEN STATE WARRIORS,v mia, 111-103,17:05,   2pt 4rb 6as 1to 1-3fg
PG,"Brooks, Aaron",14.5,"$3,700",CHICAGO BULLS,v was, 100-114,15:42,   10pt 3as 2trey 4-7fg
PG,"Parker, Tony^",13.2,"$5,800",SAN ANTONIO SPURS,@ bkn, 106-79,24:40,   6pt 1rb 4as 1st 2to 2-7fg 2-2ft
