position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",66.3,"$9,500",GOLDEN STATE WARRIORS,v bos, 109-105,36:48,   49pt 4rb 5as 2st 1to 8trey 16-24fg 9-10ft
PG,"Westbrook, Russell^",63.7,"$12,000",OKLAHOMA CITY THUNDER,@ det, 121-108,36:25,   31pt 11rb 13as 2st 6to 3trey 13-22fg 2-4ft
PG,"Walker, Kemba^",49.7,"$8,300",CHARLOTTE HORNETS,@ mia, 91-95,41:00,   30pt 6rb 5as 1st 1bl 1to 4trey 8-22fg 10-14ft
PG,"Irving, Kyrie^",45.4,"$8,700",BOSTON CELTICS,@ gsw, 105-109,36:01,   37pt 2rb 4as 1st 3to 5trey 13-18fg 6-8ft
PG,"Frazier, Tim",39.8,"$3,500",WASHINGTON WIZARDS,@ atl, 129-104,26:49,   4pt 4rb 14as 1st 3bl 2to 2-5fg
SG,"Harris, Gary^",39.8,"$6,900",DENVER NUGGETS,v dal, 91-89,35:25,   24pt 4rb 4as 2st 1to 3trey 8-16fg 5-5ft
SG,"Oladipo, Victor^",39,"$9,900",INDIANA PACERS,v orl, 114-112,38:53,   24pt 5rb 6as 1st 3to 1trey 10-20fg 3-4ft
SG,"Wiggins, Andrew^",34,"$6,400",MINNESOTA TIMBERWOLVES,v bkn, 111-97,37:29,   21pt 5rb 2as 1st 1bl 2to 9-20fg 3-4ft
PG,"Collison, Darren^",31.3,"$5,400",INDIANA PACERS,v orl, 114-112,25:50,   11pt 4rb 7as 2st 1to 1trey 3-8fg 4-4ft
PG,"Smith, Ishmael",29.1,"$5,800",DETROIT PISTONS,v okc, 108-121,34:58,   15pt 3rb 9as 3to 1trey 7-8fg
PG,"Jones, Tyus",28.9,"$3,500",MINNESOTA TIMBERWOLVES,v bkn, 111-97,23:30,   13pt 2rb 5as 1st 1bl 1trey 6-8fg
SG,"Stauskas, Nik",27.8,"$3,500",BROOKLYN NETS,@ min, 97-111,32:32,   15pt 4rb 2as 1st 1bl 1to 3trey 5-10fg 2-2ft
PG,"Smith Jr., Dennis^",27.2,"$6,600",DALLAS MAVERICKS,@ den, 89-91,30:56,   13pt 6rb 6as 2to 5-18fg 3-6ft
SG,"Beal, Bradley^",27.1,"$8,100",WASHINGTON WIZARDS,@ atl, 129-104,30:28,   18pt 3rb 5as 2to 2trey 5-11fg 6-6ft
SG,"Fournier, Evan^",24.9,"$6,200",ORLANDO MAGIC,@ ind, 112-114,33:08,   21pt 2rb 1as 3trey 9-16fg
SG,"Thompson, Klay^",24.3,"$6,600",GOLDEN STATE WARRIORS,v bos, 109-105,36:24,   7pt 4rb 3as 1st 2bl 1to 3-12fg 1-1ft
PG,"Satoransky, Tomas^",24.1,"$3,500",WASHINGTON WIZARDS,@ atl, 129-104,21:11,   11pt 3rb 7as 1to 3trey 3-5fg 2-2ft
