position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",57.8,"$12,000",OKLAHOMA CITY THUNDER,v lac, 128-110,33:30,   32pt 4rb 8as 3st 1bl 3to 1trey 13-25fg 5-7ft
PG,"Irving, Kyrie^",45.5,"$7,500",BOSTON CELTICS,v det, 108-105,33:25,   31pt 5rb 5as 1st 2to 4trey 10-16fg 7-8ft
SG,"Hield, Buddy^",43.7,"$6,600",SACRAMENTO KINGS,@ orl, 107-99,38:40,   25pt 11rb 3as 1bl 2to 1trey 9-15fg 6-6ft
SG,"Beal, Bradley^",42.1,"$8,200",WASHINGTON WIZARDS,@ mem, 95-107,40:16,   17pt 3rb 7as 2st 3bl 4to 4trey 5-16fg 3-4ft
PG,"Paul, Chris^",40.5,"$9,600",HOUSTON ROCKETS,v por, 85-104,37:06,   17pt 5rb 9as 2st 2to 2trey 6-19fg 3-4ft
SG,"Hood, Rodney^",39.7,"$5,700",CLEVELAND CAVALIERS,v atl, 136-114,30:52,   26pt 1rb 3as 3st 1to 4trey 9-13fg 4-6ft
PG,"Parker, Tony",39.7,"$3,700",CHARLOTTE HORNETS,v mia, 125-113,25:09,   24pt 1rb 11as 2to 1trey 8-15fg 7-8ft
PG,"Lowry, Kyle^",39.6,"$9,000",TORONTO RAPTORS,v phi, 129-112,37:27,   20pt 3rb 12as 1st 5to 3trey 7-14fg 3-4ft
PG,"Wall, John^",38.5,"$9,500",WASHINGTON WIZARDS,@ mem, 95-107,34:23,   22pt 5rb 7as 3st 9to 4trey 9-15fg
PG,"Conley, Mike^",37.1,"$7,700",MEMPHIS GRIZZLIES,v was, 107-95,35:12,   19pt 3rb 7as 1st 1bl 2to 2trey 6-18fg 5-7ft
PG,"Lillard, Damian^",36.1,"$10,400",PORTLAND TRAIL BLAZERS,@ hou, 104-85,27:36,   22pt 3rb 7as 1st 3to 1trey 8-10fg 5-5ft
PG,"Walker, Kemba^",34.8,"$9,000",CHARLOTTE HORNETS,v mia, 125-113,35:17,   19pt 4rb 8as 1to 4trey 6-14fg 3-4ft
PG,"Mack, Shelvin",31.4,"$3,800",MEMPHIS GRIZZLIES,v was, 107-95,29:37,   14pt 2rb 8as 1st 2trey 5-8fg 2-2ft
PG,"Sexton, Collin",31.1,"$4,800",CLEVELAND CAVALIERS,v atl, 136-114,27:42,   17pt 8rb 3as 1bl 3to 1trey 4-10fg 8-9ft
SG,"Brown, Jaylen^",30.5,"$5,000",BOSTON CELTICS,v det, 108-105,32:12,   14pt 5rb 3as 1st 1bl 1trey 6-13fg 1-2ft
SG,"Ross, Terrence",30.4,"$4,000",ORLANDO MAGIC,v sac, 99-107,27:11,   17pt 2rb 2as 3st 1to 3trey 7-17fg
SG,"McCollum, C.J.^",28.8,"$6,600",PORTLAND TRAIL BLAZERS,@ hou, 104-85,27:36,   19pt 4rb 2as 1bl 1to 3trey 7-13fg 2-2ft
SG,"Wade, Dwyane",28.2,"$4,700",MIAMI HEAT,@ cha, 113-125,24:39,   19pt 1rb 4as 1st 1to 4trey 6-10fg 3-3ft
PG,"Young, Trae^",28.2,"$7,100",ATLANTA HAWKS,@ cle, 114-136,31:23,   24pt 1rb 4as 3to 3trey 9-13fg 3-5ft
SG,"Temple, Garrett^",26.9,"$4,200",MEMPHIS GRIZZLIES,v was, 107-95,35:46,   20pt 7rb 1as 3to 4trey 5-13fg 6-6ft
PG,"Lin, Jeremy",26.2,"$3,500",ATLANTA HAWKS,@ cle, 114-136,23:30,   12pt 1rb 8as 1st 2to 2trey 4-11fg 2-2ft
PG,"Hill, George^",25.9,"$5,300",CLEVELAND CAVALIERS,v atl, 136-114,20:18,   17pt 2rb 3as 1st 1to 2trey 6-8fg 3-3ft
SG,"Williams, Louis",25.5,"$5,200",LOS ANGELES CLIPPERS,@ okc, 110-128,24:46,   17pt 5rb 3as 1st 5to 1trey 4-11fg 8-8ft
SG,"Green, Danny^",25.4,"$5,000",TORONTO RAPTORS,v phi, 129-112,34:58,   10pt 2rb 4as 2st 1bl 2to 2trey 4-9fg
PG,"Fox, De'Aaron^",24.9,"$7,800",SACRAMENTO KINGS,@ orl, 107-99,30:45,   14pt 2rb 5as 2st 5to 6-13fg 2-5ft
PG,"Simmons, Ben^",24.6,"$10,000",PHILADELPHIA 76ERS,@ tor, 112-129,34:09,   11pt 8rb 10as 11to 4-9fg 3-6ft
SG,"McGruder, Rodney^",24.6,"$5,600",MIAMI HEAT,@ cha, 113-125,34:59,   13pt 3rb 2as 2st 1to 3trey 5-13fg
SG,"Brooks, Dillon",23.4,"$3,700",MEMPHIS GRIZZLIES,v was, 107-95,25:11,   7pt 2rb 2as 3st 1bl 1to 1trey 2-5fg 2-2ft
PG,"Johnson, Tyler",22.9,"$3,700",MIAMI HEAT,@ cha, 113-125,26:13,   12pt 2rb 3as 1st 1bl 2to 1trey 5-7fg 1-3ft
SG,"Monk, Malik",22.9,"$4,200",CHARLOTTE HORNETS,v mia, 125-113,23:36,   20pt 2rb 1as 1to 4trey 7-10fg 2-2ft
SG,"Bazemore, Kent^",22.4,"$6,300",ATLANTA HAWKS,@ cle, 114-136,28:02,   7pt 7rb 2as 1st 2bl 5to 3-8fg 1-1ft
PG,"Beverley, Patrick^",22.4,"$4,600",LOS ANGELES CLIPPERS,@ okc, 110-128,26:17,   4pt 7rb 6as 1bl 2to 2-6fg
PG,"Smith, Ishmael",21.8,"$4,700",DETROIT PISTONS,@ bos, 105-108,27:50,   13pt 4rb 2as 1st 2to 3trey 4-12fg 2-2ft
SG,"Clarkson, Jordan",20.9,"$4,400",CLEVELAND CAVALIERS,v atl, 136-114,27:15,   15pt 2rb 1as 1st 1to 1trey 7-15fg
SG,"Gordon, Eric^",20.7,"$6,400",HOUSTON ROCKETS,v por, 85-104,31:26,   12pt 6rb 1as 2trey 4-18fg 2-4ft
SG,"Bullock, Reggie^",20.1,"$4,400",DETROIT PISTONS,@ bos, 105-108,32:31,   16pt 3rb 1as 1to 3trey 5-11fg 3-3ft
SG,"Redick, J.J.",20.1,"$4,900",PHILADELPHIA 76ERS,@ tor, 112-129,29:53,   13pt 3rb 3as 1to 3trey 5-15fg
PG,"Augustin, D.J.^",19.3,"$4,400",ORLANDO MAGIC,v sac, 99-107,26:37,   8pt 4rb 3as 1st 1to 2trey 2-7fg 2-2ft
SG,"Schroder, Dennis",18.9,"$5,200",OKLAHOMA CITY THUNDER,v lac, 128-110,24:33,   15pt 2rb 3as 3to 1trey 6-13fg 2-2ft
SG,"Mason III, Frank",18.5,"$3,600",SACRAMENTO KINGS,@ orl, 107-99,20:47,   7pt 5as 2st 2to 2-7fg 3-3ft
SG,"Brown, Bruce",18.4,"$3,500",DETROIT PISTONS,@ bos, 105-108,13:09,   10pt 2rb 1st 1bl 4-7fg 2-2ft
PG,"Carter-Williams, Michael",18.2,"$4,400",HOUSTON ROCKETS,v por, 85-104,14:35,   6pt 1rb 2as 2st 1bl 1to 2-4fg 2-4ft
SG,"Abrines, Alex",17,"$3,500",OKLAHOMA CITY THUNDER,v lac, 128-110,15:10,   3pt 4st 1bl 1to 1trey 1-2fg
SG,"Bradley, Avery^",16.6,"$3,800",LOS ANGELES CLIPPERS,@ okc, 110-128,30:09,   9pt 3rb 2as 1st 2to 1trey 4-10fg
SG,"Fultz, Markelle^",16.3,"$5,300",PHILADELPHIA 76ERS,@ tor, 112-129,18:49,   8pt 4rb 1as 1st 1to 3-10fg 2-3ft
PG,"Wright, Delon",16.3,"$4,000",TORONTO RAPTORS,v phi, 129-112,13:58,   7pt 4rb 1as 1st 1trey 3-9fg
SG,"Carter, Vince^",15.6,"$3,700",ATLANTA HAWKS,@ cle, 114-136,23:43,   10pt 3rb 2as 1to 2trey 4-8fg 0-1ft
PG,"Rozier, Terry",15.2,"$4,700",BOSTON CELTICS,v det, 108-105,19:28,   3pt 1rb 2as 2st 1bl 1to 1-4fg 1-2ft
SG,"Smart, Marcus",14.8,"$4,300",BOSTON CELTICS,v det, 108-105,19:02,   3pt 4rb 2as 2st 2to 0-2fg 3-4ft
SG,"Fournier, Evan^",14.4,"$6,000",ORLANDO MAGIC,v sac, 99-107,27:57,   9pt 2rb 2as 1st 3to 1trey 3-13fg 2-2ft
PG,"Grant, Jerian",14.4,"$3,800",ORLANDO MAGIC,v sac, 99-107,21:23,   4pt 2rb 6as 1to 1trey 1-3fg 1-2ft
SG,"Lamb, Jeremy^",14.2,"$5,400",CHARLOTTE HORNETS,v mia, 125-113,19:07,   7pt 1rb 2st 1trey 3-6fg
SG,"Stauskas, Nik",12.6,"$3,600",PORTLAND TRAIL BLAZERS,@ hou, 104-85,23:42,   10pt 3rb 1to 2trey 3-10fg 2-2ft
SG,"Huerter, Kevin",12.2,"$3,700",ATLANTA HAWKS,@ cle, 114-136,15:20,   13pt 1rb 2to 3trey 5-6fg
PG,"Dragic, Goran^",10.7,"$6,600",MIAMI HEAT,@ cha, 113-125,24:39,   9pt 1rb 3as 4to 1trey 3-11fg 2-2ft
PG,"Gilgeous-Alexander, Shai",10.5,"$4,600",LOS ANGELES CLIPPERS,@ okc, 110-128,22:19,   5pt 3as 1bl 2to 2-4fg 1-1ft
PG,"Jackson, Reggie^",10.4,"$6,300",DETROIT PISTONS,@ bos, 105-108,26:46,   8pt 2rb 2as 3to 1trey 2-9fg 3-3ft
SG,"Diallo, Hamidou",9.6,"$3,600",OKLAHOMA CITY THUNDER,v lac, 128-110,10:49,   4pt 3rb 1st 1to 1-5fg 2-2ft
SG,"Ferguson, Terrance^",9.5,"$3,500",OKLAHOMA CITY THUNDER,v lac, 128-110,25:53,   2pt 1as 1st 1bl 1-1fg
SG,"Rivers, Austin",8.9,"$3,900",WASHINGTON WIZARDS,@ mem, 95-107,18:56,   4pt 2rb 1as 1st 2to 1-4fg 2-2ft
PG,"Shamet, Landry",8,"$3,500",PHILADELPHIA 76ERS,@ tor, 112-129,16:25,   8pt 2trey 3-8fg
PG,"Curry, Seth",7.9,"$3,500",PORTLAND TRAIL BLAZERS,@ hou, 104-85,23:19,   5pt 2rb 1as 1to 1trey 2-8fg
PG,"McConnell, T.J.",7.5,"$3,500",PHILADELPHIA 76ERS,@ tor, 112-129,7:48,   0pt 1as 1st 1bl
SG,"Korver, Kyle",6.6,"$3,500",CLEVELAND CAVALIERS,v atl, 136-114,14:49,   3pt 3rb 1-5fg 1-2ft
PG,"Satoransky, Tomas",5.4,"$3,500",WASHINGTON WIZARDS,@ mem, 95-107,5:36,   3pt 2rb 1trey 1-2fg
PG,"Calderon, Jose",5,"$3,500",DETROIT PISTONS,@ bos, 105-108,11:55,   2pt 1st 1-2fg
SG,"Nwaba, David",4.6,"$3,500",CLEVELAND CAVALIERS,v atl, 136-114,8:36,   2pt 3rb 1to 1-3fg
PG,"Robinson, Jerome",3.2,"$3,600",LOS ANGELES CLIPPERS,@ okc, 110-128,3:45,   2pt 1rb 1-1fg
PG,"Teodosic, Milos",3,"$4,100",LOS ANGELES CLIPPERS,@ okc, 110-128,6:51,   3pt 1bl 3to 1trey 1-1fg
SG,"Adams, Jaylen",3,"$3,500",ATLANTA HAWKS,@ cle, 114-136,2:42,   0pt 1bl 0-1fg
SG,"Dorsey, Tyler",3,"$3,600",ATLANTA HAWKS,@ cle, 114-136,2:42,   3pt 1trey 1-1fg
SG,"Wallace, Tyrone",2.2,"$3,500",LOS ANGELES CLIPPERS,@ okc, 110-128,3:09,   1pt 1rb 1-2ft
PG,"Brown, Lorenzo",1.5,"$3,500",TORONTO RAPTORS,v phi, 129-112,3:33,   0pt 1as
SG,"Luwawu, Timothe",1.2,"$3,500",OKLAHOMA CITY THUNDER,v lac, 128-110,1:33,   0pt 1rb 0-1fg
SG,"Selden, Wayne",1,"$3,700",MEMPHIS GRIZZLIES,v was, 107-95,8:04,   3pt 2to 1trey 1-4fg
SG,"Simons, Anfernee",0,"$3,500",PORTLAND TRAIL BLAZERS,@ hou, 104-85,00:57,   0pt
SG,"Richardson, Malachi",0,"$3,500",TORONTO RAPTORS,v phi, 129-112,3:43,   0pt
SG,"Korkmaz, Furkan",0,"$3,500",PHILADELPHIA 76ERS,@ tor, 112-129,DNP,   
SG,"McLemore, Ben",0,"$3,500",SACRAMENTO KINGS,@ orl, 107-99,DNP,   
PG,"Baldwin, Wade",0,"$3,500",PORTLAND TRAIL BLAZERS,@ hou, 104-85,DNP,   
PG,"Carter, Jevon",0,"$3,500",MEMPHIS GRIZZLIES,v was, 107-95,DNP,   
SG,"Smith, J.R.",0,"$3,500",CLEVELAND CAVALIERS,v atl, 136-114,DNP,   
SG,"Ellington, Wayne",0,"$3,800",MIAMI HEAT,@ cha, 113-125,DNP,   
PG,"Wanamaker, Brad",0,"$3,500",BOSTON CELTICS,v det, 108-105,DNP,   
PG,"Felton, Raymond",0,"$3,800",OKLAHOMA CITY THUNDER,v lac, 128-110,DNP,   
PG,"Harrison, Andrew",0,"$3,500",MEMPHIS GRIZZLIES,v was, 107-95,DNP,   
SG,"Galloway, Langston",0,"$3,500",DETROIT PISTONS,@ bos, 105-108,DNP,   
PG,"Briscoe, Isaiah",0,"$3,500",ORLANDO MAGIC,v sac, 99-107,DNP,   
SG,"McRae, Jordan",0,"$3,500",WASHINGTON WIZARDS,@ mem, 95-107,DNP,   
PG,"Ferrell, Yogi",0,"$3,500",SACRAMENTO KINGS,@ orl, 107-99,DNP,   
PG,"Chealey, Joe",0,"$3,500",CHARLOTTE HORNETS,v mia, 125-113,NA,   
SG,"Harden, James",0,"$11,600",HOUSTON ROCKETS,v por, 85-104,NA,   
SG,"Robinson, Duncan",0,"$3,500",MIAMI HEAT,@ cha, 113-125,NA,   
SG,"Milton, Shake",0,"$3,500",PHILADELPHIA 76ERS,@ tor, 112-129,NA,   
SG,"Burton, Deonte",0,"$3,500",OKLAHOMA CITY THUNDER,v lac, 128-110,NA,   
SG,"Roberson, Andre",0,"$3,500",OKLAHOMA CITY THUNDER,v lac, 128-110,NA,   
SG,"Trent Jr., Gary",0,"$3,500",PORTLAND TRAIL BLAZERS,@ hou, 104-85,NA,   
