position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Butler, Jimmy^",48.3,"$9,300",CHICAGO BULLS,@ ind, 92-90,44,   27pt 9rb 1as 4st 1bl 1to 2trey 8-20fg 9-12ft
SG,"Harden, James^",46.2,"$11,600",HOUSTON ROCKETS,v was, 103-104,36,   33pt 6rb 4as 1st 2to 3trey 12-23fg 6-7ft
PG,"Paul, Chris^",44,"$10,100",LOS ANGELES CLIPPERS,v uta, 101-97,36,   20pt 5rb 8as 4st 2to 3trey 7-14fg 3-4ft
SG,"Beal, Bradley^",42.5,"$6,400",WASHINGTON WIZARDS,@ hou, 104-103,37,   33pt 5rb 3as 1st 3to 5trey 9-17fg 10-10ft
PG,"Walker, Kemba^",42.2,"$8,300",CHARLOTTE HORNETS,v mil, 94-104,49,   28pt 1rb 4as 2st 4bl 5to 2trey 7-22fg 12-13ft
PG,"Wall, John^",38.8,"$9,600",WASHINGTON WIZARDS,@ hou, 104-103,37,   13pt 4rb 12as 4st 5to 4-10fg 5-6ft
SG,"Antetokounmpo, Giannis^",36.6,"$6,300",MILWAUKEE BUCKS,@ cha, 104-94,35,   16pt 8rb 4as 3bl 1to 7-8fg 2-3ft
SG,"Wade, Dwyane^",36.6,"$9,200",MIAMI HEAT,v orl, 101-102,31,   25pt 3rb 6as 1st 3to 7-14fg 11-11ft
SG,"Oladipo, Victor^",31.4,"$6,100",ORLANDO MAGIC,@ mia, 102-101,37,   22pt 2rb 4as 3st 5to 3trey 7-12fg 5-6ft
PG,"Rose, Derrick^",30.6,"$7,000",CHICAGO BULLS,@ ind, 92-90,35,   17pt 3rb 6as 2bl 3to 1trey 5-20fg 6-6ft
SG,"Johnson, Joe^",29.4,"$6,600",BROOKLYN NETS,v sac, 107-99,34,   16pt 2rb 6as 1st 2trey 6-13fg 2-2ft
SG,"Granger, Danny",28.8,"$4,000",MIAMI HEAT,v orl, 101-102,32,   21pt 4rb 2as 1st 2to 6trey 7-10fg 1-3ft
PG,"Knight, Brandon^",28.8,"$6,700",MILWAUKEE BUCKS,@ cha, 104-94,36,   18pt 4rb 4as 4st 8to 2trey 8-19fg 0-0ft
PG,"Collison, Darren^",27.6,"$7,500",SACRAMENTO KINGS,@ bkn, 99-107,31,   16pt 3rb 8as 4to 2trey 5-7fg 4-5ft
PG,"Payton, Elfrid^",26.8,"$4,800",ORLANDO MAGIC,@ mia, 102-101,30,   4pt 4rb 8as 4st 2to 2-5fg 0-0ft
PG,"Burke, Trey^",25.4,"$5,000",UTAH JAZZ,@ lac, 97-101,32,   11pt 2rb 6as 2st 1to 2trey 4-10fg 1-2ft
PG,"Jack, Jarrett^",22.6,"$5,600",BROOKLYN NETS,v sac, 107-99,32,   16pt 3rb 2as 1st 2to 1trey 4-12fg 7-8ft
SG,"Redick, J.J.^",21.7,"$5,200",LOS ANGELES CLIPPERS,v uta, 101-97,30,   17pt 1rb 3as 1to 1trey 6-13fg 4-4ft
PG,"Hill, George^",19.3,"$5,100",INDIANA PACERS,v chi, 90-92,24,   11pt 4rb 1as 1st 1trey 4-11fg 2-2ft
SG,"Mayo, O.J.",19,"$4,400",MILWAUKEE BUCKS,@ cha, 104-94,34,   13pt 5rb 2as 3to 2trey 3-13fg 5-6ft
PG,"Beverley, Patrick^",18.8,"$6,000",HOUSTON ROCKETS,v was, 103-104,29,   10pt 4rb 4as 2to 2trey 4-8fg 0-0ft
SG,"Crawford, Jamal",18.7,"$5,600",LOS ANGELES CLIPPERS,v uta, 101-97,24,   17pt 1rb 1as 1to 2trey 6-14fg 3-4ft
SG,"Karasev, Sergey^",18.5,"$4,100",BROOKLYN NETS,v sac, 107-99,30,   5pt 5rb 3as 2st 1to 1trey 1-5fg 2-4ft
PG,"Exum, Dante",18.5,"$3,500",UTAH JAZZ,@ lac, 97-101,27,   7pt 5rb 3as 1st 1to 1trey 3-6fg 0-0ft
SG,"Anderson, Alan",18.1,"$3,500",BROOKLYN NETS,v sac, 107-99,25,   6pt 3rb 3as 1st 1bl 1trey 1-3fg 3-6ft
PG,"Cole, Norris",17.6,"$4,200",MIAMI HEAT,v orl, 101-102,35,   6pt 3rb 4as 2st 2to 2-5fg 2-2ft
SG,"McLemore, Ben^",16.4,"$4,700",SACRAMENTO KINGS,@ bkn, 99-107,32,   11pt 2rb 2as 1st 2to 3trey 4-9fg 0-0ft
SG,"Terry, Jason",16.4,"$3,500",HOUSTON ROCKETS,v was, 103-104,19,   6pt 2rb 4as 1st 3-5fg 0-0ft
SG,"Fournier, Evan",14.7,"$4,700",ORLANDO MAGIC,@ mia, 102-101,32,   2pt 6rb 3as 2st 3to 0-4fg 2-4ft
PG,"Marshall, Kendall",13,"$3,500",MILWAUKEE BUCKS,@ cha, 104-94,18,   2pt 6as 2st 2to 1-3fg 0-0ft
SG,"Neal, Gary",11.8,"$3,600",CHARLOTTE HORNETS,v mil, 94-104,15,   7pt 4rb 2-8fg 3-3ft
