position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",66.6,"$12,000",HOUSTON ROCKETS,v atl, 108-113,38:35,   41pt 8rb 8as 4st 4to 5trey 10-23fg 16-21ft
PG,"Wall, John^",58.1,"$10,800",WASHINGTON WIZARDS,v lal, 116-108,40:35,   33pt 3rb 11as 3st 1bl 3to 3trey 11-23fg 8-10ft
PG,"Curry, Stephen^",51.1,"$9,600",GOLDEN STATE WARRIORS,@ lac, 133-120,37:26,   29pt 3rb 11as 3st 4to 3trey 11-23fg 4-4ft
SG,"Hardaway Jr., Tim^",43.7,"$4,900",ATLANTA HAWKS,@ hou, 113-108,33:09,   33pt 6rb 3as 1bl 3to 4trey 12-18fg 5-7ft
PG,"Russell, D'Angelo^",40.9,"$6,100",LOS ANGELES LAKERS,@ was, 108-116,31:25,   17pt 7rb 11as 2st 1bl 7to 4trey 5-15fg 3-6ft
SG,"Beal, Bradley^",35.2,"$7,200",WASHINGTON WIZARDS,v lal, 116-108,33:46,   23pt 1rb 4as 2st 1bl 1to 5trey 9-17fg
PG,"Rivers, Austin^",31.8,"$5,800",LOS ANGELES CLIPPERS,v gsw, 120-133,36:01,   18pt 4rb 6as 1bl 2to 7-15fg 4-6ft
SG,"Thompson, Klay^",30.4,"$6,300",GOLDEN STATE WARRIORS,@ lac, 133-120,32:38,   21pt 7rb 2as 2to 3trey 9-19fg
SG,"Redick, J.J.^",27.9,"$4,700",LOS ANGELES CLIPPERS,v gsw, 120-133,37:16,   17pt 2rb 3as 2st 1bl 2to 4trey 6-14fg 1-1ft
SG,"Crawford, Jamal",27.4,"$4,500",LOS ANGELES CLIPPERS,v gsw, 120-133,34:04,   21pt 2rb 4as 1bl 4to 5trey 7-11fg 2-3ft
PG,"Clarkson, Jordan",23.9,"$4,900",LOS ANGELES LAKERS,@ was, 108-116,28:45,   20pt 2rb 1as 2trey 9-13fg
PG,"McConnell, T.J.^",23.5,"$5,900",PHILADELPHIA 76ERS,@ sas, 86-102,31:32,   4pt 5rb 7as 2st 1bl 3to 2-5fg
PG,"Felton, Raymond^",23.3,"$4,600",LOS ANGELES CLIPPERS,v gsw, 120-133,33:22,   9pt 4rb 5as 1st 1bl 2to 3-6fg 3-4ft
SG,"Williams, Louis",22.4,"$6,500",LOS ANGELES LAKERS,@ was, 108-116,23:00,   15pt 2rb 4as 1bl 3to 2trey 4-12fg 5-5ft
SG,"Gordon, Eric",22.1,"$5,600",HOUSTON ROCKETS,v atl, 108-113,30:21,   13pt 3rb 3as 1st 1to 2trey 4-14fg 3-4ft
SG,"McCaw, Patrick^",21.2,"$3,500",GOLDEN STATE WARRIORS,@ lac, 133-120,28:16,   8pt 1rb 6as 2st 1to 2trey 3-7fg 0-2ft
SG,"Green, Danny^",20.8,"$3,700",SAN ANTONIO SPURS,v phi, 102-86,28:36,   12pt 4rb 2st 2trey 5-10fg
PG,"Beverley, Patrick^",19.7,"$5,200",HOUSTON ROCKETS,v atl, 108-113,30:31,   9pt 6rb 1as 1st 2trey 3-8fg 1-2ft
PG,"Mills, Patty",19.4,"$3,800",SAN ANTONIO SPURS,v phi, 102-86,17:37,   12pt 2rb 4as 1to 2trey 5-9fg
SG,"Clark, Ian",18.2,"$3,500",GOLDEN STATE WARRIORS,@ lac, 133-120,21:10,   11pt 1rb 4as 1trey 5-9fg
SG,"Stauskas, Nik^",17.3,"$3,700",PHILADELPHIA 76ERS,@ sas, 86-102,28:11,   8pt 4rb 1as 1st 1bl 1to 2trey 2-10fg 2-2ft
PG,"Rodriguez, Sergio",16.4,"$3,500",PHILADELPHIA 76ERS,@ sas, 86-102,17:24,   8pt 2rb 4as 2st 4to 1trey 3-7fg 1-2ft
