position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"DeRozan, DeMar^",74,"$8,100",TORONTO RAPTORS,v mil, 131-127,43:27,   52pt 5rb 8as 1st 1bl 2to 5trey 17-29fg 13-13ft
SG,"McCollum, C.J.^",49.2,"$7,300",PORTLAND TRAIL BLAZERS,@ chi, 124-120,44:42,   32pt 6rb 8as 2to 5trey 11-30fg 5-6ft
PG,"Bledsoe, Eric^",48.9,"$6,900",MILWAUKEE BUCKS,@ tor, 127-131,34:38,   29pt 7rb 3as 4st 5to 5trey 9-15fg 6-6ft
SG,"Wiggins, Andrew^",46.8,"$5,500",MINNESOTA TIMBERWOLVES,v lal, 114-96,35:18,   21pt 9rb 4as 2st 1bl 1trey 7-16fg 6-7ft
PG,"Lowry, Kyle^",45.2,"$7,700",TORONTO RAPTORS,v mil, 131-127,41:04,   26pt 6rb 6as 1st 1bl 3to 5trey 7-13fg 7-10ft
PG,"Payton, Elfrid^",38.3,"$8,000",ORLANDO MAGIC,@ bkn, 95-98,32:03,   17pt 4rb 7as 2st 1bl 3to 1trey 7-15fg 2-3ft
PG,"Dunn, Kris^",34.4,"$8,100",CHICAGO BULLS,v por, 120-124,34:56,   22pt 7rb 4as 1st 1bl 8to 1trey 9-20fg 3-3ft
SG,"LeVert, Caris",34,"$5,800",BROOKLYN NETS,v orl, 98-95,27:06,   15pt 5rb 8as 2st 5to 1trey 6-15fg 2-3ft
SG,"Middleton, Khris^",31.6,"$7,100",MILWAUKEE BUCKS,@ tor, 127-131,43:28,   18pt 3rb 2as 2st 1bl 2to 7-17fg 4-4ft
SG,"Holiday, Justin^",31.4,"$5,300",CHICAGO BULLS,v por, 120-124,40:33,   14pt 7rb 4as 1bl 1trey 4-10fg 5-5ft
PG,"Napier, Shabazz^",29,"$6,000",PORTLAND TRAIL BLAZERS,@ chi, 124-120,41:25,   11pt 5rb 6as 1st 1trey 3-13fg 4-4ft
PG,"Clarkson, Jordan",28.4,"$7,400",LOS ANGELES LAKERS,@ min, 96-114,24:00,   20pt 2rb 4as 1st 3to 2trey 7-15fg 4-7ft
PG,"Ennis, Tyler^",26.8,"$3,500",LOS ANGELES LAKERS,@ min, 96-114,22:52,   7pt 4rb 4as 2st 1bl 1trey 2-7fg 2-2ft
PG,"Dinwiddie, Spencer^",26.1,"$6,700",BROOKLYN NETS,v orl, 98-95,29:41,   7pt 3rb 5as 1st 2bl 1to 2trey 2-6fg 1-2ft
PG,"Dellavedova, Matthew",26,"$3,500",MILWAUKEE BUCKS,@ tor, 127-131,28:44,   6pt 5rb 10as 1to 2trey 2-5fg
SG,"Brogdon, Malcolm",25.2,"$5,400",MILWAUKEE BUCKS,@ tor, 127-131,39:13,   15pt 6rb 2as 1st 3to 1trey 7-13fg
PG,"Jones, Tyus^",21.7,"$6,400",MINNESOTA TIMBERWOLVES,v lal, 114-96,27:12,   5pt 1rb 5as 3st 1to 1trey 1-4fg 2-2ft
PG,"Wright, Delon",20.2,"$4,200",TORONTO RAPTORS,v mil, 131-127,19:00,   8pt 1rb 2as 1st 2bl 1to 3-7fg 2-3ft
SG,"Fournier, Evan^",19.5,"$6,100",ORLANDO MAGIC,@ bkn, 95-98,32:30,   13pt 1as 1st 1bl 1to 4-15fg 5-5ft
SG,"Connaughton, Pat",18.9,"$3,500",PORTLAND TRAIL BLAZERS,@ chi, 124-120,21:47,   16pt 2rb 1as 1to 2trey 5-9fg 4-4ft
PG,"VanVleet, Fred",18.4,"$3,600",TORONTO RAPTORS,v mil, 131-127,21:52,   11pt 2rb 2as 1st 1to 2trey 4-7fg 1-2ft
SG,"Crawford, Jamal",17.2,"$4,100",MINNESOTA TIMBERWOLVES,v lal, 114-96,19:45,   3pt 1rb 4as 3st 2to 1-7fg 1-2ft
SG,"Hart, Josh^",14.7,"$4,400",LOS ANGELES LAKERS,@ min, 96-114,21:04,   10pt 1rb 1as 1st 1to 2trey 4-7fg
PG,"Grant, Jerian",9.2,"$4,300",CHICAGO BULLS,v por, 120-124,18:04,   3pt 1rb 2as 1st 1to 1-4fg 1-2ft
SG,"Caruso, Alex",6.7,"$3,500",LOS ANGELES LAKERS,@ min, 96-114,17:46,   1pt 1rb 1as 2st 3to 0-2fg 1-2ft
SG,"Snell, Tony^",6.4,"$3,700",MILWAUKEE BUCKS,@ tor, 127-131,18:02,   2pt 2rb 1st 1to 1-4fg
PG,"Augustin, D.J.",6.2,"$3,500",ORLANDO MAGIC,@ bkn, 95-98,15:57,   3pt 1rb 2as 1to 1-5fg 1-2ft
SG,"Blue, Vander",6,"$3,500",LOS ANGELES LAKERS,@ min, 96-114,16:53,   1pt 2as 1st 1to 0-2fg 1-2ft
SG,"Kilpatrick, Sean",5,"$3,600",MILWAUKEE BUCKS,@ tor, 127-131,10:02,   5pt 1trey 1-3fg 2-2ft
SG,"Stauskas, Nik",3.4,"$3,500",BROOKLYN NETS,v orl, 98-95,11:37,   2pt 2rb 1to 1-3fg
PG,"Brooks, Aaron",2.5,"$3,500",MINNESOTA TIMBERWOLVES,v lal, 114-96,14:27,   0pt 1as 1st 2to 0-2fg
SG,"Afflalo, Arron",1.5,"$3,500",ORLANDO MAGIC,@ bkn, 95-98,8:06,   2pt 1as 2to 1-2fg
SG,"Terry, Jason",0,"$3,500",MILWAUKEE BUCKS,@ tor, 127-131,5:19,   0pt 0-2fg
SG,"Liggins, DeAndre",0,"$3,500",MILWAUKEE BUCKS,@ tor, 127-131,DNP,   
PG,"Mack, Shelvin",0,"$3,500",ORLANDO MAGIC,@ bkn, 95-98,DNP,   
SG,"Vaughn, Rashad",0,"$3,500",MILWAUKEE BUCKS,@ tor, 127-131,DNP,   
SG,"Powell, Norman",0,"$3,600",TORONTO RAPTORS,v mil, 131-127,DNP,   
SG,"Brown, Sterling",0,"$3,500",MILWAUKEE BUCKS,@ tor, 127-131,DNP,   
SG,"Caldwell-Pope, Kentavious",0,"$6,100",LOS ANGELES LAKERS,@ min, 96-114,DNP,   
PG,"Doyle, Milton",0,"$3,500",BROOKLYN NETS,v orl, 98-95,DNP,   
PG,"Teague, Jeff",0,"$6,700",MINNESOTA TIMBERWOLVES,v lal, 114-96,DNP,   
PG,"Arcidiacono, Ryan",0,"$3,500",CHICAGO BULLS,v por, 120-124,DNP,   
SG,"Ross, Terrence",0,"$4,500",ORLANDO MAGIC,@ bkn, 95-98,NA,   
PG,"Baldwin, Wade",0,"$3,500",PORTLAND TRAIL BLAZERS,@ chi, 124-120,NA,   
PG,"Brown, Lorenzo",0,"$3,500",TORONTO RAPTORS,v mil, 131-127,NA,   
PG,"Blakeney, Antonio",0,"$3,500",CHICAGO BULLS,v por, 120-124,NA,   
SG,"Wilcox, C.J.",0,"$3,500",PORTLAND TRAIL BLAZERS,@ chi, 124-120,NA,   
PG,"Wiley, Jacob",0,"$3,500",BROOKLYN NETS,v orl, 98-95,NA,   
PG,"Payne, Cameron",0,"$3,500",CHICAGO BULLS,v por, 120-124,NA,   
SG,"LaVine, Zach",0,"$5,300",CHICAGO BULLS,v por, 120-124,NA,   
PG,"Ball, Lonzo",0,"$7,500",LOS ANGELES LAKERS,@ min, 96-114,NA,   
SG,"Russell, D'Angelo",0,"$7,600",BROOKLYN NETS,v orl, 98-95,NA,   
PG,"Lillard, Damian",0,"$8,900",PORTLAND TRAIL BLAZERS,@ chi, 124-120,NA,   
