position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Lillard, Damian^",52.5,"$8,800",PORTLAND TRAIL BLAZERS,@ pho, 124-76,29:39,   27pt 5rb 5as 1st 3bl 4trey 10-20fg 3-3ft
PG,"Wall, John^",50,"$10,000",WASHINGTON WIZARDS,v phi, 120-115,37:09,   28pt 5rb 8as 2bl 2to 10-28fg 8-9ft
SG,"Beal, Bradley^",48.2,"$7,300",WASHINGTON WIZARDS,v phi, 120-115,35:37,   25pt 6rb 4as 3st 1bl 2to 1trey 6-17fg 12-16ft
SG,"Harden, James^",48.1,"$11,000",HOUSTON ROCKETS,@ sac, 105-100,37:46,   27pt 3rb 9as 2st 2to 4trey 8-21fg 7-8ft
PG,"Collison, Darren^",45.1,"$4,900",INDIANA PACERS,v bkn, 140-131,30:11,   21pt 3rb 11as 2st 2to 1trey 9-12fg 2-3ft
PG,"Schroder, Dennis^",44.9,"$7,500",ATLANTA HAWKS,@ dal, 117-111,34:17,   28pt 2rb 7as 2st 2to 1trey 13-26fg 1-2ft
SG,"Oladipo, Victor^",43,"$6,100",INDIANA PACERS,v bkn, 140-131,24:33,   22pt 5rb 4as 4st 3to 2trey 6-12fg 8-10ft
PG,"Conley, Mike^",42.5,"$7,400",MEMPHIS GRIZZLIES,v nor, 103-91,32:41,   27pt 5rb 3as 2st 1to 4trey 9-15fg 5-7ft
SG,"Russell, D'Angelo^",42.1,"$6,600",BROOKLYN NETS,@ ind, 131-140,30:28,   30pt 3rb 5as 1st 2to 4trey 12-22fg 2-2ft
SG,"Rozier, Terry",38.4,"$3,100",BOSTON CELTICS,v mil, 100-108,26:48,   15pt 7rb 6as 2st 3trey 6-12fg
PG,"Payton, Elfrid^",38.1,"$6,500",ORLANDO MAGIC,v mia, 116-109,31:43,   13pt 3rb 9as 3st 1bl 4to 1trey 6-12fg 0-2ft
SG,"Ross, Terrence^",36.2,"$4,200",ORLANDO MAGIC,v mia, 116-109,31:12,   15pt 6rb 4as 2st 1bl 1to 3trey 5-11fg 2-2ft
SG,"Barton, Will",36.2,"$4,800",DENVER NUGGETS,@ uta, 96-106,31:20,   23pt 6rb 2as 1st 1bl 3to 3trey 8-14fg 4-4ft
SG,"Belinelli, Marco",36.1,"$3,600",ATLANTA HAWKS,@ dal, 117-111,25:42,   20pt 3rb 3as 3st 1to 4trey 7-14fg 2-2ft
PG,"Dragic, Goran^",35,"$6,400",MIAMI HEAT,@ orl, 109-116,30:37,   17pt 5rb 6as 1st 1trey 6-19fg 4-4ft
SG,"Green, Danny^",34.8,"$4,100",SAN ANTONIO SPURS,v min, 107-99,32:42,   17pt 4rb 2as 2st 2bl 2to 3trey 7-16fg
PG,"Jackson, Reggie^",34,"$5,200",DETROIT PISTONS,v cha, 102-90,27:10,   13pt 5rb 8as 1st 5-10fg 3-3ft
PG,"Walker, Kemba^",33.2,"$7,600",CHARLOTTE HORNETS,@ det, 90-102,35:26,   24pt 6rb 4as 4to 1trey 6-13fg 11-13ft
PG,"Rubio, Ricky^",33,"$7,000",UTAH JAZZ,v den, 106-96,31:46,   9pt 5rb 10as 2st 3to 1trey 3-9fg 2-3ft
SG,"Wiggins, Andrew^",32.5,"$7,000",MINNESOTA TIMBERWOLVES,@ sas, 99-107,30:25,   26pt 5rb 1as 1to 4trey 9-14fg 4-9ft
PG,"Smart, Marcus^",32.4,"$5,300",BOSTON CELTICS,v mil, 100-108,32:20,   12pt 7rb 4as 3st 3to 3trey 4-13fg 1-6ft
PG,"Irving, Kyrie^",32.3,"$8,200",BOSTON CELTICS,v mil, 100-108,38:56,   17pt 4rb 3as 3st 3to 2trey 7-25fg 1-2ft
PG,"Murray, Dejounte^",32,"$3,800",SAN ANTONIO SPURS,v min, 107-99,25:24,   16pt 5rb 2as 2st 1bl 2to 7-8fg 2-2ft
SG,"Hield, Buddy^",32,"$4,600",SACRAMENTO KINGS,v hou, 100-105,32:49,   19pt 5rb 4as 1st 2to 3trey 8-17fg
PG,"Smith Jr., Dennis^",31.6,"$4,300",DALLAS MAVERICKS,v atl, 111-117,29:54,   16pt 3rb 10as 3to 1trey 6-12fg 3-4ft
SG,"Gordon, Eric^",31.3,"$5,200",HOUSTON ROCKETS,@ sac, 105-100,34:49,   25pt 4rb 3as 3to 4trey 7-23fg 7-8ft
SG,"Booker, Devin^",30,"$6,800",PHOENIX SUNS,v por, 76-124,27:04,   12pt 5rb 2as 2st 1bl 6-17fg
PG,"Galloway, Langston",28.8,"$3,200",DETROIT PISTONS,v cha, 102-90,24:41,   16pt 4rb 3st 1to 3trey 6-11fg 1-1ft
PG,"Joseph, Cory",28.6,"$4,000",INDIANA PACERS,v bkn, 140-131,24:40,   11pt 3rb 4as 2st 1bl 1to 1trey 4-10fg 2-2ft
SG,"Brown, Jaylen^",28.5,"$3,700",BOSTON CELTICS,v mil, 100-108,28:09,   18pt 5rb 3as 2trey 6-11fg 4-5ft
SG,"Connaughton, Pat",28.4,"$3,000",PORTLAND TRAIL BLAZERS,@ pho, 124-76,32:04,   24pt 2rb 2as 1to 4trey 9-14fg 2-2ft
SG,"LeVert, Caris",28.4,"$4,200",BROOKLYN NETS,@ ind, 131-140,27:45,   12pt 2rb 4as 2st 1bl 1to 1trey 5-15fg 1-1ft
PG,"Bledsoe, Eric^",28.3,"$7,500",PHOENIX SUNS,v por, 76-124,29:26,   15pt 4rb 3as 2st 1bl 5to 1trey 5-18fg 4-4ft
PG,"Teague, Jeff^",27.4,"$7,300",MINNESOTA TIMBERWOLVES,@ sas, 99-107,24:54,   11pt 2rb 6as 1st 1bl 1to 1trey 3-6fg 4-5ft
SG,"Waiters, Dion^",27,"$5,200",MIAMI HEAT,@ orl, 109-116,38:18,   15pt 4as 2st 1bl 3to 1trey 7-17fg
SG,"Stephenson, Lance",26.7,"$3,300",INDIANA PACERS,v bkn, 140-131,24:11,   16pt 1rb 3as 1st 1bl 1to 2trey 6-19fg 2-5ft
SG,"Harris, Gary^",26.5,"$5,400",DENVER NUGGETS,@ uta, 96-106,35:46,   14pt 5rb 3as 1st 1to 3trey 5-7fg 1-1ft
SG,"Turner, Evan^",25.3,"$4,800",PORTLAND TRAIL BLAZERS,@ pho, 124-76,25:20,   12pt 4rb 3as 1st 1bl 2to 1trey 4-8fg 3-4ft
PG,"Brogdon, Malcolm^",24.2,"$5,200",MILWAUKEE BUCKS,@ bos, 108-100,41:26,   19pt 1rb 4as 2to 3trey 6-10fg 4-4ft
PG,"Barea, Jose",24.1,"$3,000",DALLAS MAVERICKS,v atl, 111-117,18:06,   13pt 3rb 5as 3trey 4-7fg 2-2ft
SG,"Ginobili, Manu",23.6,"$3,100",SAN ANTONIO SPURS,v min, 107-99,20:48,   9pt 3rb 4as 1st 1bl 1to 1trey 2-7fg 4-4ft
PG,"Fox, De'Aaron",23.3,"$3,800",SACRAMENTO KINGS,v hou, 100-105,23:36,   14pt 4rb 5as 3to 7-15fg
