position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Larkin, Shane^",40.7,"$4,900",NEW YORK KNICKS,v phi, 101-91,41,   15pt 11rb 7as 1st 4-8fg 7-8ft
PG,"Paul, Chris^",37.3,"$11,000",LOS ANGELES CLIPPERS,@ lal, 106-78,30,   7pt 4rb 15as 2st 1to 1trey 3-7fg 0-0ft
SG,"McLemore, Ben^",37,"$4,300",SACRAMENTO KINGS,v uta, 95-101,38,   20pt 5rb 4as 4st 3to 2trey 8-12fg 2-2ft
PG,"Curry, Stephen^",35.8,"$9,800",GOLDEN STATE WARRIORS,@ sas, 92-107,30,   24pt 4rb 6as 1st 4to 5trey 9-17fg 1-2ft
SG,"Wade, Dwyane^",34.7,"$7,300",MIAMI HEAT,@ ind, 89-112,34,   27pt 1rb 3as 2st 1bl 4to 11-21fg 5-7ft
SG,"Green, Danny^",34.7,"$5,200",SAN ANTONIO SPURS,v gsw, 107-92,29,   18pt 6rb 3as 3bl 1to 4trey 7-10fg 0-0ft
PG,"Smith, Ishmael^",31.7,"$6,400",PHILADELPHIA 76ERS,@ nyk, 91-101,32,   17pt 1rb 7as 2st 1to 1trey 8-18fg 0-1ft
PG,"McCallum, Ray^",31.5,"$5,000",SACRAMENTO KINGS,v uta, 95-101,33,   8pt 5rb 7as 4st 1to 1trey 3-13fg 1-2ft
PG,"Dragic, Goran^",24.1,"$6,300",MIAMI HEAT,@ ind, 89-112,35,   15pt 3rb 5as 2to 1trey 6-10fg 2-4ft
PG,"Hill, George^",21.7,"$7,500",INDIANA PACERS,v mia, 112-89,26,   3pt 6rb 5as 2st 0-5fg 3-4ft
SG,"Barbosa, Leandro",19.4,"$3,500",GOLDEN STATE WARRIORS,@ sas, 92-107,24,   12pt 2rb 4as 1to 6-9fg 0-0ft
SG,"Ginobili, Manu",18.3,"$4,000",SAN ANTONIO SPURS,v gsw, 107-92,22,   6pt 4rb 5as 1bl 2to 1trey 2-6fg 1-1ft
SG,"Hardaway Jr., Tim",18.2,"$4,100",NEW YORK KNICKS,v phi, 101-91,26,   12pt 1rb 4as 1st 3to 1trey 5-11fg 1-1ft
SG,"Rivers, Austin",16.9,"$3,900",LOS ANGELES CLIPPERS,@ lal, 106-78,21,   10pt 2rb 3as 2trey 3-6fg 2-2ft
PG,"Exum, Dante^",16.2,"$3,600",UTAH JAZZ,@ sac, 101-95,36,   8pt 1rb 6as 1st 4to 2trey 3-7fg 0-1ft
PG,"Galloway, Langston^",15.5,"$6,000",NEW YORK KNICKS,v phi, 101-91,28,   8pt 5rb 1as 1bl 2to 4-12fg 0-0ft
PG,"Joseph, Cory",15.2,"$3,600",SAN ANTONIO SPURS,v gsw, 107-92,18,   9pt 6rb 1to 4-6fg 1-2ft
SG,"Stuckey, Rodney",14.7,"$5,200",INDIANA PACERS,v mia, 112-89,25,   4pt 1rb 7as 1to 2-5fg 0-1ft
PG,"Buycks, Dwight",14.1,"$3,500",LOS ANGELES LAKERS,v lac, 78-106,22,   9pt 3rb 1as 2st 4to 2trey 3-6fg 1-1ft
SG,"Johnson, Tyler",14.1,"$3,700",MIAMI HEAT,@ ind, 89-112,13,   5pt 3rb 1as 1st 1bl 2-5fg 1-2ft
PG,"Parker, Tony^",13.7,"$5,800",SAN ANTONIO SPURS,v gsw, 107-92,23,   8pt 1rb 5as 3to 4-9fg 0-0ft
PG,"Cotton, Bryce",12.8,"$3,500",UTAH JAZZ,@ sac, 101-95,13,   8pt 4rb 2as 3to 1trey 2-4fg 3-4ft
PG,"Hudson, Lester",11.1,"$3,500",LOS ANGELES CLIPPERS,@ lal, 106-78,18,   3pt 3rb 1as 2st 1to 1-3fg 1-2ft
SG,"Redick, J.J.^",11,"$6,400",LOS ANGELES CLIPPERS,@ lal, 106-78,21,   12pt 1to 2trey 4-6fg 2-2ft
SG,"Brown, Jabari",10.7,"$3,500",LOS ANGELES LAKERS,v lac, 78-106,31,   10pt 1rb 1as 2to 1trey 4-9fg 1-2ft
SG,"Richardson, Jason",10.1,"$3,700",PHILADELPHIA 76ERS,@ nyk, 91-101,23,   7pt 3rb 1as 2to 1trey 3-11fg 0-0ft
SG,"Thompson, Klay^",10,"$7,200",GOLDEN STATE WARRIORS,@ sas, 92-107,24,   6pt 2as 1st 1to 3-11fg 0-0ft
PG,"Clarkson, Jordan^",9.3,"$7,700",LOS ANGELES LAKERS,v lac, 78-106,26,   2pt 4rb 3as 2to 1-6fg 0-0ft
SG,"Walker, Henry^",8.5,"$4,200",MIAMI HEAT,@ ind, 89-112,19,   2pt 1as 1st 2bl 1to 1-3fg 0-0ft
SG,"Ledo, Ricky",8.2,"$4,100",NEW YORK KNICKS,v phi, 101-91,19,   6pt 1rb 2as 2to 3-6fg 0-0ft
PG,"Sloan, Donald",8,"$3,500",INDIANA PACERS,v mia, 112-89,23,   5pt 2as 1trey 2-4fg 0-0ft
SG,"Belinelli, Marco",7.4,"$3,700",SAN ANTONIO SPURS,v gsw, 107-92,21,   5pt 2rb 1trey 2-6fg 0-0ft
PG,"Miller, Andre",7.3,"$3,500",SACRAMENTO KINGS,v uta, 95-101,15,   2pt 4rb 1as 1bl 3to 1-2fg 0-2ft
PG,"Lin, Jeremy^",7.2,"$5,400",LOS ANGELES LAKERS,v lac, 78-106,17,   6pt 1rb 2as 3to 2-8fg 2-2ft
SG,"Stauskas, Nik",6.7,"$3,500",SACRAMENTO KINGS,v uta, 95-101,16,   4pt 1rb 1as 1-3fg 2-2ft
PG,"Chalmers, Mario",6.2,"$4,500",MIAMI HEAT,@ ind, 89-112,27,   2pt 1rb 2as 1st 2to 1-8fg 0-0ft
PG,"Mills, Patty",6.2,"$3,500",SAN ANTONIO SPURS,v gsw, 107-92,7,   2pt 1rb 2as 1-3fg 0-0ft
SG,"Dragic, Zoran",4.2,"$3,500",MIAMI HEAT,@ ind, 89-112,4,   0pt 1rb 2as 0-1fg 0-0ft
SG,"Millsap, Elijah",4.2,"$3,500",UTAH JAZZ,@ sac, 101-95,10,   5pt 1rb 2to 2-5fg 1-1ft
SG,"Williams, Reggie",3.2,"$3,500",SAN ANTONIO SPURS,v gsw, 107-92,5,   2pt 1rb 1-3fg 0-0ft
SG,"Jones, Dahntay",2.4,"$3,500",LOS ANGELES CLIPPERS,@ lal, 106-78,6,   0pt 2rb 0-0fg 0-0ft
SF,"Leonard, Kawhi^",49.5,"$8,100",SAN ANTONIO SPURS,v gsw, 107-92,24,   26pt 5rb 3as 7st 1to 1trey 11-17fg 3-4ft
PF,"Bargnani, Andrea^",46.6,"$5,400",NEW YORK KNICKS,v phi, 101-91,34,   25pt 8rb 4as 4bl 2to 2trey 8-15fg 7-8ft
SF,"Hood, Rodney^",39.6,"$4,200",UTAH JAZZ,@ sac, 101-95,34,   25pt 3rb 2as 4st 1trey 9-17fg 6-7ft
PF,"Scola, Luis",37.9,"$4,300",INDIANA PACERS,v mia, 112-89,19,   23pt 12rb 1as 1to 10-15fg 3-3ft
PF,"Noel, Nerlens^",35.8,"$8,400",PHILADELPHIA 76ERS,@ nyk, 91-101,37,   14pt 9rb 4as 1st 2bl 1to 7-14fg 0-1ft
PF,"Griffin, Blake^",31.5,"$9,500",LOS ANGELES CLIPPERS,@ lal, 106-78,31,   18pt 5rb 5as 8-14fg 2-2ft
PF,"Duncan, Tim^",28.4,"$6,800",SAN ANTONIO SPURS,v gsw, 107-92,24,   19pt 7rb 2as 2to 6-7fg 7-8ft
SF,"Hill, Solomon^",27.7,"$3,800",INDIANA PACERS,v mia, 112-89,26,   19pt 6rb 1as 3trey 6-10fg 4-4ft
SF,"Thomas, Lance^",26.3,"$3,500",NEW YORK KNICKS,v phi, 101-91,30,   14pt 9rb 1as 1bl 2to 6-8fg 2-2ft
PF,"Booker, Trevor",25.8,"$4,000",UTAH JAZZ,@ sac, 101-95,27,   8pt 9rb 2as 2bl 4-9fg 0-0ft
PF,"Kelly, Ryan^",25.4,"$4,200",LOS ANGELES LAKERS,v lac, 78-106,36,   9pt 7rb 6as 1to 2trey 2-5fg 3-3ft
PF,"Black, Tarik^",25.3,"$4,300",LOS ANGELES LAKERS,v lac, 78-106,23,   10pt 9rb 1as 1st 1bl 1to 4-5fg 2-4ft
PF,"Haslem, Udonis^",25,"$5,100",MIAMI HEAT,@ ind, 89-112,36,   10pt 10rb 1st 2bl 3to 5-10fg 0-0ft
SF,"Acy, Quincy",24.8,"$3,700",NEW YORK KNICKS,v phi, 101-91,20,   7pt 9rb 2as 2st 1bl 2to 3-4fg 1-2ft
SF,"Ennis, James",24.5,"$3,700",MIAMI HEAT,@ ind, 89-112,28,   17pt 5rb 1as 1trey 6-11fg 4-4ft
SF,"Green, Draymond^",24.4,"$7,300",GOLDEN STATE WARRIORS,@ sas, 92-107,27,   6pt 7rb 6as 1st 1to 2-11fg 2-4ft
SF,"Thompson, Hollis",23.2,"$3,800",PHILADELPHIA 76ERS,@ nyk, 91-101,26,   17pt 1rb 2as 1st 5trey 6-11fg 0-0ft
PF,"Favors, Derrick^",23,"$7,700",UTAH JAZZ,@ sac, 101-95,16,   11pt 5rb 2st 1bl 5-11fg 1-1ft
SF,"Barnes, Matt^",21.8,"$5,100",LOS ANGELES CLIPPERS,@ lal, 106-78,30,   14pt 4rb 2as 4trey 4-8fg 2-2ft
SF,"Miles, C.J.^",21.2,"$4,300",INDIANA PACERS,v mia, 112-89,26,   17pt 1rb 2as 1bl 2to 5trey 6-13fg 0-0ft
PF,"Amundson, Louis^",20.8,"$3,800",NEW YORK KNICKS,v phi, 101-91,21,   8pt 4rb 2as 1st 3bl 3to 2-2fg 4-6ft
PF,"West, David^",20.7,"$5,500",INDIANA PACERS,v mia, 112-89,26,   12pt 6rb 1as 1-5fg 10-12ft
SF,"Casspi, Omri^",20,"$4,000",SACRAMENTO KINGS,v uta, 95-101,30,   14pt 5rb 1st 2to 1trey 5-10fg 3-4ft
PF,"Thompson, Jason",19.8,"$3,800",SACRAMENTO KINGS,v uta, 95-101,32,   6pt 9rb 2as 1bl 2to 2-4fg 2-2ft
SF,"Johnson, Wesley^",19.8,"$4,500",LOS ANGELES LAKERS,v lac, 78-106,32,   16pt 4rb 1to 2trey 6-16fg 2-2ft
SF,"Covington, Robert^",19.6,"$5,000",PHILADELPHIA 76ERS,@ nyk, 91-101,29,   14pt 3rb 2as 1st 3to 3trey 4-13fg 3-4ft
SF,"George, Paul",19.4,"$5,500",INDIANA PACERS,v mia, 112-89,15,   13pt 2rb 2as 2st 3to 3trey 5-12fg 0-0ft
PF,"Aldemir, Furkan^",17.8,"$3,500",PHILADELPHIA 76ERS,@ nyk, 91-101,29,   4pt 9rb 2as 2-7fg 0-0ft
SF,"Deng, Luol^",16.8,"$5,500",MIAMI HEAT,@ ind, 89-112,29,   3pt 9rb 1st 1bl 1to 1-8fg 1-1ft
