position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wall, John^",56.4,"$9,600",WASHINGTON WIZARDS,@ sac, 112-116,36:35,   26pt 2rb 8as 3st 3bl 2to 1trey 9-20fg 7-8ft
PG,"Lowry, Kyle^",45.8,"$8,500",TORONTO RAPTORS,v dal, 116-107,35:47,   20pt 4rb 12as 1bl 3trey 8-14fg 1-2ft
PG,"Walker, Kemba^",45.7,"$8,500",CHARLOTTE HORNETS,v chi, 135-106,26:13,   30pt 6rb 7as 2to 5trey 11-18fg 3-3ft
SG,"Holiday, Jrue^",42.1,"$7,800",NEW ORLEANS PELICANS,v bkn, 117-115,37:30,   26pt 3rb 5as 1st 1bl 1to 3trey 9-19fg 5-5ft
PG,"Curry, Stephen^",36.8,"$9,900",GOLDEN STATE WARRIORS,@ nyk, 128-100,33:24,   29pt 4rb 2as 1st 3to 6trey 10-18fg 3-3ft
PG,"Russell, D'Angelo^",34,"$7,000",BROOKLYN NETS,@ nor, 115-117,27:54,   24pt 5rb 4as 1st 5to 6trey 9-16fg
PG,"Fox, De'Aaron^",33.7,"$8,000",SACRAMENTO KINGS,v was, 116-112,30:24,   18pt 1rb 9as 1st 2to 2trey 7-14fg 2-4ft
SG,"LeVert, Caris^",32.2,"$6,800",BROOKLYN NETS,@ nor, 115-117,31:25,   21pt 6rb 4as 2to 1trey 8-23fg 4-5ft
PG,"Paul, Chris^",32.2,"$9,700",HOUSTON ROCKETS,v lac, 113-133,34:22,   12pt 6rb 8as 2st 5to 3-13fg 6-6ft
PG,"Parker, Tony",32,"$3,600",CHARLOTTE HORNETS,v chi, 135-106,19:12,   18pt 8as 1st 1to 1trey 7-11fg 3-3ft
SG,"Hield, Buddy^",31,"$6,300",SACRAMENTO KINGS,v was, 116-112,35:48,   22pt 5rb 2as 1bl 3to 2trey 8-17fg 4-5ft
SG,"Doncic, Luka^",31,"$7,400",DALLAS MAVERICKS,@ tor, 107-116,35:09,   22pt 5rb 4as 3to 4trey 7-14fg 4-4ft
SG,"Green, Danny^",30.6,"$4,900",TORONTO RAPTORS,v dal, 116-107,30:18,   15pt 8rb 1st 1bl 4trey 4-8fg 3-3ft
SG,"Hardaway Jr., Tim^",29.4,"$6,700",NEW YORK KNICKS,v gsw, 100-128,34:41,   24pt 2rb 4as 3to 4trey 9-21fg 2-3ft
SG,"Middleton, Khris^",29.3,"$7,600",MILWAUKEE BUCKS,@ min, 125-95,24:34,   16pt 4rb 1as 2st 1bl 2to 4trey 6-10fg
PG,"Dinwiddie, Spencer",29.1,"$5,300",BROOKLYN NETS,@ nor, 115-117,28:54,   11pt 3rb 5as 1st 2bl 2to 3trey 4-7fg
PG,"Payton, Elfrid^",28,"$7,400",NEW ORLEANS PELICANS,v bkn, 117-115,31:25,   17pt 5rb 6as 4to 1trey 7-16fg 2-2ft
SG,"Beal, Bradley^",28,"$8,300",WASHINGTON WIZARDS,@ sac, 112-116,39:01,   21pt 5rb 2st 5to 3trey 6-19fg 6-6ft
SG,"LaVine, Zach^",27.6,"$8,400",CHICAGO BULLS,@ cha, 106-135,25:50,   20pt 3rb 4as 2to 4trey 6-16fg 4-6ft
PG,"Rose, Derrick",26.6,"$4,800",MINNESOTA TIMBERWOLVES,v mil, 95-125,26:43,   14pt 3rb 2as 2st 1trey 5-13fg 3-5ft
SG,"Williams, Louis",25.7,"$5,300",LOS ANGELES CLIPPERS,@ hou, 133-113,26:23,   23pt 1rb 3as 3to 3trey 7-9fg 6-6ft
PG,"Payne, Cameron^",25.7,"$5,800",CHICAGO BULLS,@ cha, 106-135,23:07,   15pt 1rb 3as 2st 1to 2trey 6-10fg 1-1ft
PG,"Jones, Tyus",25.4,"$3,600",MINNESOTA TIMBERWOLVES,v mil, 95-125,26:18,   12pt 2rb 4as 2st 1to 2trey 4-13fg 2-2ft
SG,"Crabbe, Allen",25,"$3,600",BROOKLYN NETS,@ nor, 115-117,22:06,   11pt 5rb 2as 1st 1bl 1to 2trey 3-9fg 3-3ft
PG,"Napier, Shabazz",22.9,"$3,500",BROOKLYN NETS,@ nor, 115-117,15:25,   16pt 2rb 1as 1st 3trey 6-11fg 1-3ft
PG,"Bledsoe, Eric^",22.7,"$7,600",MILWAUKEE BUCKS,@ min, 125-95,20:45,   6pt 6rb 9as 4to 3-6fg 0-1ft
SG,"Dotson, Damyean^",22.4,"$5,200",NEW YORK KNICKS,v gsw, 100-128,29:33,   12pt 7rb 1st 1to 2trey 5-12fg
SG,"Gordon, Eric^",22.3,"$6,500",HOUSTON ROCKETS,v lac, 113-133,33:12,   10pt 4rb 1as 1st 2bl 3to 1trey 3-14fg 3-3ft
SG,"Thompson, Klay^",22.3,"$6,200",GOLDEN STATE WARRIORS,@ nyk, 128-100,33:43,   12pt 4rb 3as 1st 2to 6-18fg
PG,"Carter-Williams, Michael",22.2,"$4,300",HOUSTON ROCKETS,v lac, 113-133,22:04,   10pt 1rb 4as 2st 1to 3-8fg 4-6ft
