position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Smart, Marcus",48.3,"$5,900",BOSTON CELTICS,@ atl, 116-123,32:35,   18pt 4rb 7as 6st 2bl 1to 5trey 6-11fg 1-2ft
PG,"Lin, Jeremy^",46.5,"$6,000",BROOKLYN NETS,@ orl, 107-115,31:13,   32pt 5rb 3as 2st 1bl 2to 5trey 11-20fg 5-6ft
PG,"Thomas, Isaiah^",46,"$8,500",BOSTON CELTICS,@ atl, 116-123,34:55,   35pt 5rb 4as 1bl 3to 4trey 10-21fg 11-13ft
PG,"Payton, Elfrid^",45.5,"$7,400",ORLANDO MAGIC,v bkn, 115-107,32:39,   22pt 5rb 11as 1st 1bl 3to 1trey 8-14fg 5-6ft
PG,"Lillard, Damian^",42.8,"$9,100",PORTLAND TRAIL BLAZERS,v min, 105-98,36:35,   22pt 9rb 8as 1st 4to 1trey 7-21fg 7-7ft
SG,"Antetokounmpo, Giannis^",41.4,"$10,000",MILWAUKEE BUCKS,@ ind, 89-104,35:17,   25pt 7rb 6as 1bl 3to 7-14fg 11-13ft
PG,"Wall, John^",39.2,"$10,500",WASHINGTON WIZARDS,@ nyk, 106-103,31:35,   24pt 1rb 8as 1st 1bl 2to 4trey 9-15fg 2-6ft
PG,"Rubio, Ricky^",36.9,"$7,900",MINNESOTA TIMBERWOLVES,@ por, 98-105,38:45,   19pt 7rb 5as 1st 1bl 2to 1trey 8-19fg 2-2ft
SG,"Crabbe, Allen",36.5,"$3,700",PORTLAND TRAIL BLAZERS,v min, 105-98,31:44,   25pt 5rb 3as 1st 1to 8trey 8-12fg 1-1ft
SG,"Hardaway Jr., Tim^",35.5,"$5,600",ATLANTA HAWKS,v bos, 123-116,39:59,   23pt 5rb 5as 1st 3to 2trey 10-17fg 1-3ft
PG,"Grant, Jerian^",35.1,"$3,500",CHICAGO BULLS,@ phi, 102-90,30:39,   15pt 8rb 5as 2st 1to 1trey 5-10fg 4-4ft
SG,"Lee, Courtney^",34.1,"$4,600",NEW YORK KNICKS,v was, 103-106,31:10,   11pt 8rb 3as 5st 1to 1trey 5-12fg
SG,"Beal, Bradley^",34.1,"$7,500",WASHINGTON WIZARDS,@ nyk, 106-103,36:13,   25pt 3rb 1as 2st 1bl 2to 4trey 7-16fg 7-7ft
PG,"McConnell, T.J.^",29.2,"$5,600",PHILADELPHIA 76ERS,v chi, 90-102,33:16,   9pt 6rb 8as 3st 5to 4-12fg 1-1ft
SG,"Luwawu, Timothe^",29.1,"$4,800",PHILADELPHIA 76ERS,v chi, 90-102,34:19,   18pt 3rb 3as 2st 1to 1trey 6-15fg 5-5ft
PG,"Schroder, Dennis^",28.3,"$7,300",ATLANTA HAWKS,v bos, 123-116,33:25,   18pt 4rb 5as 2to 3trey 7-14fg 1-1ft
SG,"McCollum, C.J.^",27.9,"$7,100",PORTLAND TRAIL BLAZERS,v min, 105-98,35:09,   18pt 2rb 5as 1st 2to 2trey 8-19fg
PG,"Teague, Jeff^",26.9,"$7,000",INDIANA PACERS,v mil, 104-89,28:46,   15pt 2rb 7as 1to 5-12fg 5-6ft
SG,"LeVert, Caris^",26.3,"$4,000",BROOKLYN NETS,@ orl, 107-115,26:49,   20pt 4rb 1as 2trey 7-12fg 4-4ft
SG,"Bradley, Avery^",26.3,"$6,200",BOSTON CELTICS,@ atl, 116-123,35:10,   17pt 4rb 1as 2st 1to 1trey 6-19fg 4-5ft
SG,"Stauskas, Nik",23.6,"$3,700",PHILADELPHIA 76ERS,v chi, 90-102,24:39,   13pt 3rb 4as 1st 1to 2trey 4-10fg 3-4ft
SG,"Vujacic, Sasha",23.3,"$3,500",NEW YORK KNICKS,v was, 103-106,20:50,   10pt 4rb 3as 2st 2trey 4-9fg 0-1ft
PG,"Dinwiddie, Spencer",23.1,"$4,000",BROOKLYN NETS,@ orl, 107-115,24:23,   11pt 3rb 3as 2st 1bl 2to 2trey 4-6fg 1-2ft
SG,"Holiday, Justin",22.5,"$3,600",NEW YORK KNICKS,v was, 103-106,32:57,   16pt 5rb 1as 1to 2trey 7-12fg
PG,"Whitehead, Isaiah",22.1,"$3,500",BROOKLYN NETS,@ orl, 107-115,25:37,   10pt 3rb 3as 1st 2bl 2to 1trey 3-7fg 3-3ft
SG,"Ellis, Monta^",20.7,"$4,500",INDIANA PACERS,v mil, 104-89,24:09,   8pt 1rb 1as 5st 1bl 2to 1trey 3-6fg 1-4ft
SG,"Meeks, Jodie^",20.4,"$3,600",ORLANDO MAGIC,v bkn, 115-107,30:36,   20pt 2rb 2to 4trey 7-12fg 2-2ft
SG,"Hezonja, Mario",19.3,"$3,500",ORLANDO MAGIC,v bkn, 115-107,21:51,   11pt 4rb 1as 2bl 2to 1trey 3-4fg 4-4ft
SG,"Stephenson, Lance",16.7,"$3,600",INDIANA PACERS,v mil, 104-89,23:08,   9pt 1rb 5as 1st 3to 1trey 3-6fg 2-2ft
PG,"Baker, Ron^",15.4,"$3,600",NEW YORK KNICKS,v was, 103-106,27:10,   12pt 2rb 2as 2to 5-9fg 2-2ft
PG,"Goodwin, Archie",14,"$3,700",BROOKLYN NETS,@ orl, 107-115,21:21,   6pt 5rb 2as 1to 3-7fg
PG,"Jennings, Brandon",12.1,"$3,900",WASHINGTON WIZARDS,@ nyk, 106-103,19:33,   4pt 3rb 3as 1st 2to 1trey 1-5fg 1-2ft
PG,"Terry, Jason",12,"$3,500",MILWAUKEE BUCKS,@ ind, 89-104,22:25,   4pt 4as 1st 2-3fg
PG,"Brooks, Aaron",11.9,"$3,500",INDIANA PACERS,v mil, 104-89,19:14,   10pt 2rb 1as 2to 2trey 3-5fg 2-2ft
PG,"Dellavedova, Matthew^",11.8,"$3,500",MILWAUKEE BUCKS,@ ind, 89-104,20:54,   8pt 4rb 2as 4to 2trey 3-8fg
PG,"Carter-Williams, Michael",10.9,"$3,500",CHICAGO BULLS,@ phi, 102-90,10:09,   2pt 2rb 3as 1bl 1-7fg
PG,"Payton, Gary",10.7,"$3,500",MILWAUKEE BUCKS,@ ind, 89-104,14:53,   2pt 1rb 3as 1st 1bl 1to 1-4fg
SG,"Henderson, Gerald",8.9,"$3,500",PHILADELPHIA 76ERS,v chi, 90-102,18:24,   4pt 2rb 1as 1bl 1to 2-6fg 0-1ft
SG,"Morrow, Anthony",8.9,"$3,600",CHICAGO BULLS,@ phi, 102-90,21:10,   2pt 2rb 3as 1-7fg
PG,"Augustin, D.J.",8.4,"$3,500",ORLANDO MAGIC,v bkn, 115-107,15:21,   5pt 2rb 1st 1to 1trey 1-8fg 2-2ft
SG,"Vaughn, Rashad",6.7,"$3,500",MILWAUKEE BUCKS,@ ind, 89-104,12:00,   4pt 1rb 1as 2-4fg
SG,"Rush, Brandon^",6.4,"$3,500",MINNESOTA TIMBERWOLVES,@ por, 98-105,35:33,   2pt 2rb 1st 1-4fg
PG,"Calderon, Jose",5.7,"$3,500",ATLANTA HAWKS,v bos, 123-116,4:49,   3pt 1rb 1as 1trey 1-1fg
SG,"Valentine, Denzel",5.1,"$3,900",CHICAGO BULLS,@ phi, 102-90,18:56,   0pt 3rb 1as 0-4fg
PG,"Jones, Tyus",3.5,"$3,500",MINNESOTA TIMBERWOLVES,@ por, 98-105,8:13,   2pt 1as 1st 2to 1-3fg
SG,"Foye, Randy^",2.7,"$3,600",BROOKLYN NETS,@ orl, 107-115,14:37,   0pt 1rb 1as 0-1fg
SG,"Garino, Patricio",2.4,"$3,500",ORLANDO MAGIC,v bkn, 115-107,13:52,   0pt 2rb 0-4fg
SG,"Green, Gerald",1.5,"$3,500",BOSTON CELTICS,@ atl, 116-123,4:24,   0pt 1as
PG,"Payne, Cameron",1.2,"$3,500",CHICAGO BULLS,@ phi, 102-90,1:51,   0pt 1rb
