position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",52.5,"$11,500",HOUSTON ROCKETS,@ den, 109-99,36:49,   22pt 5rb 11as 3st 1bl 4to 2trey 7-16fg 6-8ft
SG,"Thompson, Klay^",44,"$7,100",GOLDEN STATE WARRIORS,v atl, 110-103,38:16,   24pt 5rb 4as 3st 1to 3trey 8-19fg 5-5ft
SG,"Lamb, Jeremy^",38.2,"$5,100",CHARLOTTE HORNETS,@ cle, 89-113,31:57,   22pt 6rb 2as 3st 3to 1trey 8-16fg 5-5ft
PG,"Paul, Chris^",36,"$8,800",HOUSTON ROCKETS,@ den, 109-99,32:16,   21pt 5rb 4as 2st 3to 3trey 7-12fg 4-5ft
SG,"Clarkson, Jordan",32,"$5,700",CLEVELAND CAVALIERS,v cha, 113-89,27:32,   24pt 5rb 2as 1bl 4to 1trey 9-15fg 5-5ft
SG,"Nwaba, David",30,"$3,500",CLEVELAND CAVALIERS,v cha, 113-89,26:46,   18pt 5rb 2as 1st 2trey 7-9fg 2-3ft
PG,"Cook, Quinn^",29.8,"$5,800",GOLDEN STATE WARRIORS,v atl, 110-103,33:32,   18pt 4rb 6as 2to 2trey 8-18fg
PG,"Young, Trae^",29.5,"$7,500",ATLANTA HAWKS,@ gsw, 103-110,27:30,   4pt 5rb 9as 3st 3to 2-12fg
SG,"Smith, J.R.^",29.1,"$4,400",CLEVELAND CAVALIERS,v cha, 113-89,39:23,   13pt 3rb 5as 1st 1bl 1to 3trey 5-13fg
SG,"Harris, Gary^",28.9,"$6,600",DENVER NUGGETS,v hou, 99-109,36:21,   15pt 2rb 1as 4st 2to 3trey 6-13fg
PG,"Walker, Kemba^",28.8,"$9,000",CHARLOTTE HORNETS,@ cle, 89-113,35:51,   7pt 4rb 6as 2st 1bl 1to 1trey 2-16fg 2-5ft
SG,"Morris, Monte",28.4,"$4,400",DENVER NUGGETS,v hou, 99-109,31:01,   19pt 2rb 6as 2to 3trey 7-11fg 2-2ft
PG,"Sexton, Collin^",27,"$5,700",CLEVELAND CAVALIERS,v cha, 113-89,32:40,   16pt 5rb 4as 1st 4to 2trey 7-18fg
SG,"Bazemore, Kent^",23.9,"$6,900",ATLANTA HAWKS,@ gsw, 103-110,26:50,   18pt 2rb 1as 1st 1to 1trey 7-16fg 3-3ft
PG,"Murray, Jamal^",23.7,"$7,300",DENVER NUGGETS,v hou, 99-109,34:33,   15pt 1rb 5as 1st 3to 7-13fg 1-1ft
