position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",60,"$13,200",OKLAHOMA CITY THUNDER,v bos, 122-118,40,   36pt 5rb 10as 5st 7to 1trey 8-26fg 19-22ft
PG,"Paul, Chris^",50.1,"$10,200",LOS ANGELES CLIPPERS,@ sac, 116-105,39,   30pt 3rb 11as 1st 2to 4trey 13-20fg 0-0ft
PG,"Smart, Marcus^",49.3,"$4,900",BOSTON CELTICS,@ okc, 118-122,37,   25pt 9rb 5as 2st 2bl 2to 7trey 8-14fg 2-4ft
SG,"Martin, Kevin^",47.4,"$6,100",MINNESOTA TIMBERWOLVES,@ tor, 100-105,44,   37pt 7rb 1st 1bl 2to 5trey 14-28fg 4-4ft
PG,"Payton, Elfrid^",46,"$6,600",ORLANDO MAGIC,@ dal, 102-107,41,   15pt 10rb 12as 2st 3to 1trey 6-10fg 2-2ft
SG,"Wade, Dwyane^",45.8,"$8,200",MIAMI HEAT,v por, 108-104,32,   32pt 4rb 6as 1st 2to 13-26fg 6-6ft
PG,"Dragic, Goran^",43.1,"$6,800",MIAMI HEAT,v por, 108-104,39,   20pt 3rb 11as 2st 1to 1trey 9-16fg 1-2ft
PG,"Wall, John^",39.8,"$9,600",WASHINGTON WIZARDS,@ uta, 88-84,37,   24pt 9rb 6as 4to 9-13fg 6-7ft
SG,"Antetokounmpo, Giannis^",39.3,"$6,800",MILWAUKEE BUCKS,v sas, 103-114,37,   19pt 9rb 3as 1st 2bl 1to 8-16fg 3-3ft
SG,"Green, Danny^",38.6,"$5,500",SAN ANTONIO SPURS,@ mil, 114-103,39,   20pt 8rb 4as 2st 1to 2trey 7-16fg 4-4ft
SG,"Redick, J.J.^",37.4,"$6,400",LOS ANGELES CLIPPERS,@ sac, 116-105,38,   27pt 2rb 4as 1st 7trey 9-16fg 2-2ft
SG,"DeRozan, DeMar^",37.4,"$7,300",TORONTO RAPTORS,v min, 105-100,39,   21pt 7rb 4as 2st 2to 1trey 4-14fg 12-12ft
SG,"Turner, Evan^",37.2,"$5,700",BOSTON CELTICS,@ okc, 118-122,30,   8pt 6rb 10as 5st 3to 3-6fg 2-4ft
SG,"Ellis, Monta^",35.4,"$6,900",DALLAS MAVERICKS,v orl, 107-102,36,   21pt 2rb 4as 2st 2bl 2to 1trey 9-17fg 2-4ft
PG,"Curry, Stephen^",34.8,"$10,100",GOLDEN STATE WARRIORS,v atl, 114-95,30,   16pt 4rb 12as 4to 2trey 4-11fg 6-6ft
PG,"Jackson, Reggie^",34.2,"$6,200",DETROIT PISTONS,@ phi, 83-94,32,   11pt 11rb 10as 5to 1trey 4-17fg 2-2ft
SG,"Oladipo, Victor^",33.8,"$7,700",ORLANDO MAGIC,@ dal, 102-107,37,   19pt 4rb 6as 2st 1bl 5to 7-20fg 5-6ft
PG,"Smith, Ishmael^",33.2,"$5,300",PHILADELPHIA 76ERS,v det, 94-83,26,   15pt 1rb 8as 3st 1bl 3to 6-12fg 3-4ft
PG,"Irving, Kyrie^",32,"$8,600",CLEVELAND CAVALIERS,v bkn, 117-92,30,   12pt 5rb 10as 1to 1trey 5-10fg 1-2ft
SG,"Caldwell-Pope, Kentavious^",31.6,"$4,600",DETROIT PISTONS,@ phi, 83-94,36,   20pt 8rb 2as 1st 3to 1trey 7-16fg 5-6ft
PG,"Williams, Deron^",30.4,"$5,700",BROOKLYN NETS,@ cle, 92-117,28,   20pt 2rb 6as 1st 3to 1trey 7-15fg 5-5ft
SG,"Morrow, Anthony",28.2,"$4,100",OKLAHOMA CITY THUNDER,v bos, 122-118,28,   20pt 6rb 1st 1to 4trey 7-11fg 2-2ft
PG,"Rondo, Rajon^",26.7,"$5,900",DALLAS MAVERICKS,v orl, 107-102,29,   9pt 6rb 11as 1st 8to 4-7fg 1-2ft
SG,"Brown, Markel^",26.1,"$3,500",BROOKLYN NETS,@ cle, 92-117,28,   10pt 3rb 5as 3st 1to 1trey 4-9fg 1-2ft
PG,"Burke, Trey",26,"$4,900",UTAH JAZZ,v was, 84-88,28,   14pt 6as 2st 1to 3trey 5-8fg 1-2ft
PG,"Rubio, Ricky^",25.6,"$7,500",MINNESOTA TIMBERWOLVES,@ tor, 100-105,30,   2pt 8rb 8as 2st 2to 1-4fg 0-0ft
SG,"Smith, J.R.^",24.6,"$5,600",CLEVELAND CAVALIERS,v bkn, 117-92,27,   17pt 3rb 2as 1bl 1to 5trey 6-13fg 0-0ft
