position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",47.6,"$11,100",OKLAHOMA CITY THUNDER,v sas, 113-99,38:29,   28pt 3rb 12as 2st 6to 2trey 10-21fg 6-6ft
SG,"Roberson, Andre^",29.9,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,33:09,   14pt 7rb 1as 1st 2bl 3trey 5-8fg 1-2ft
SG,"Green, Danny^",15,"$4,400",SAN ANTONIO SPURS,@ okc, 99-113,30:54,   9pt 3st 2trey 3-8fg 1-2ft
PG,"Parker, Tony^",11.7,"$5,000",SAN ANTONIO SPURS,@ okc, 99-113,22:46,   6pt 1rb 3as 1st 2to 3-6fg
PG,"Miller, Andre",11.6,"$3,500",SAN ANTONIO SPURS,@ okc, 99-113,9:18,   2pt 3rb 4as 1-3fg
SG,"Waiters, Dion",11.4,"$3,800",OKLAHOMA CITY THUNDER,v sas, 113-99,18:23,   2pt 2rb 4as 1st 1to 1-5fg
SG,"Ginobili, Manu",8.2,"$3,600",SAN ANTONIO SPURS,@ okc, 99-113,22:57,   5pt 1rb 2as 1to 1trey 1-6fg 2-2ft
PG,"Mills, Patty",7.5,"$3,500",SAN ANTONIO SPURS,@ okc, 99-113,12:37,   5pt 3as 2to 1trey 2-2fg
SG,"Foye, Randy",5.7,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,10:59,   2pt 1rb 1as 1bl 1to 1-4fg
SG,"Martin, Kevin",2.4,"$3,500",SAN ANTONIO SPURS,@ okc, 99-113,5:53,   0pt 2rb 0-3fg
PG,"Payne, Cameron",0,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,00:19,   0pt
SG,"Morrow, Anthony",0,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,DNP,   0pt
SG,"Simmons, Jonathon",0,"$3,500",SAN ANTONIO SPURS,@ okc, 99-113,NA,   0pt
SF,"Durant, Kevin^",48.8,"$10,100",OKLAHOMA CITY THUNDER,v sas, 113-99,42:41,   37pt 9rb 2as 2to 1trey 12-24fg 12-12ft
SF,"Leonard, Kawhi^",45.3,"$9,500",SAN ANTONIO SPURS,@ okc, 99-113,36:57,   22pt 9rb 5as 3st 1to 1trey 9-23fg 3-4ft
PF,"Aldridge, LaMarcus^",39.8,"$8,700",SAN ANTONIO SPURS,@ okc, 99-113,33:55,   18pt 14rb 2as 1bl 9-18fg
PF,"Ibaka, Serge^",27.5,"$5,200",OKLAHOMA CITY THUNDER,v sas, 113-99,34:11,   8pt 10rb 1as 3bl 3-9fg 2-3ft
PF,"West, David",9.6,"$3,800",SAN ANTONIO SPURS,@ okc, 99-113,9:02,   5pt 3rb 1bl 1to 1trey 2-5fg
SF,"Anderson, Kyle",6.2,"$3,500",SAN ANTONIO SPURS,@ okc, 99-113,14:38,   6pt 1rb 1to 2-4fg 2-2ft
SF,"Singler, Kyle",0,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,DNP,   0pt
PF,"Collison, Nick",0,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,DNP,   
PF,"Diaw, Boris",0,"$3,500",SAN ANTONIO SPURS,@ okc, 99-113,DNP,   0pt
PF,"McGary, Mitch",0,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,NA,   0pt
SF,"Huestis, Josh",0,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,NA,   0pt
C,"Adams, Steven^",34.2,"$5,200",OKLAHOMA CITY THUNDER,v sas, 113-99,40:21,   15pt 11rb 2st 1bl 6-7fg 3-4ft
C,"Duncan, Tim^",25,"$4,100",SAN ANTONIO SPURS,@ okc, 99-113,34:25,   19pt 5rb 1bl 2to 7-14fg 5-6ft
C,"Kanter, Enes",17.4,"$4,900",OKLAHOMA CITY THUNDER,v sas, 113-99,21:10,   7pt 7rb 1st 2-7fg 3-4ft
C,"Marjanovic, Boban",3.2,"$3,500",SAN ANTONIO SPURS,@ okc, 99-113,6:38,   2pt 1rb 1-1fg
C,"Mohammed, Nazr",0,"$3,500",OKLAHOMA CITY THUNDER,v sas, 113-99,00:18,   0pt
C,"Bonner, Matt",0,"$3,500",SAN ANTONIO SPURS,@ okc, 99-113,NA,   0pt
