slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,LOSS,2662,14,28,2,5,12,14,0,7,4,2,1,2,3,31.6
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,WIN,2354,12,22,3,4,6,6,1,3,6,3,0,1,3,29.0
mcgeeja01,JaVale McGee,WASHINGTON WIZARDS,HOME,PHILADELPHIA 76ERS,LOSS,2553,11,13,0,0,1,4,7,11,2,1,5,2,3,28.0
batumni01,Nicolas Batum,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,2502,9,15,6,7,5,6,4,4,1,1,4,3,4,25.6
lowryky01,Kyle Lowry,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2927,13,26,3,5,4,5,2,6,9,1,0,4,5,24.1
loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,LOSS,2403,12,26,0,4,6,6,4,9,2,2,1,2,1,23.8
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,1670,6,12,2,3,7,8,1,7,8,3,0,2,1,23.6
iguodan01,Andre Iguodala,PHILADELPHIA 76ERS,AWAY,WASHINGTON WIZARDS,WIN,2113,9,16,1,5,4,6,1,6,5,5,0,2,1,23.2
leeda02,David Lee,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,1992,11,18,0,0,2,3,8,8,3,0,1,2,4,22.6
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,1668,10,13,1,2,7,7,0,2,1,2,1,4,1,22.5
