slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,2602,10,22,3,8,10,10,1,3,13,2,0,4,2,29.5
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,WIN,2189,9,15,1,2,8,9,0,4,9,2,1,2,4,26.3
ellismo01,Monta Ellis,DALLAS MAVERICKS,HOME,PHOENIX SUNS,WIN,2608,15,23,3,4,4,7,0,4,5,2,0,5,3,26.2
bledser01,Eric Bledsoe,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,LOSS,2439,11,15,2,2,5,7,0,4,6,4,1,7,2,24.4
jeffeal01,Al Jefferson,CHARLOTTE BOBCATS,HOME,PHILADELPHIA 76ERS,WIN,2162,13,19,0,0,3,5,2,10,3,0,2,3,3,23.8
teaguje01,Jeff Teague,ATLANTA HAWKS,HOME,MIAMI HEAT,WIN,2153,9,17,1,3,6,8,0,4,3,4,0,0,1,22.8
cartemi01,Michael Carter-Williams,PHILADELPHIA 76ERS,AWAY,CHARLOTTE BOBCATS,LOSS,2195,7,11,0,0,9,10,1,6,8,1,0,3,4,22.2
foyera01,Randy Foye,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2376,7,13,3,4,9,9,2,2,6,0,1,4,1,22.2
bradlav01,Avery Bradley,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,1871,9,15,5,6,2,2,1,7,2,1,0,1,1,21.9
willilo02,Lou Williams,ATLANTA HAWKS,HOME,MIAMI HEAT,WIN,1352,7,9,4,4,5,5,0,1,3,0,0,0,1,21.5
couside01,DeMarcus Cousins,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,LOSS,2579,12,27,0,0,8,9,3,9,5,2,2,6,6,20.8
farieke01,Kenneth Faried,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2537,11,19,0,0,2,3,6,15,5,0,0,6,3,19.7
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,WIN,2049,9,13,0,0,3,11,3,6,1,1,7,2,5,18.8
linje01,Jeremy Lin,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,1874,6,8,1,1,5,5,1,3,1,4,0,1,4,18.5
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,PHOENIX SUNS,WIN,2345,8,15,3,6,4,4,0,8,3,2,1,4,2,18.1
jamesle01,LeBron James,MIAMI HEAT,AWAY,ATLANTA HAWKS,LOSS,2241,10,22,3,7,4,8,3,5,5,0,1,3,2,18.0
beverpa01,Patrick Beverley,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,1993,6,12,4,8,4,4,1,2,4,2,1,1,5,17.8
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,WIN,2214,12,22,2,7,0,0,0,3,5,0,1,2,2,17.7
kanteen01,Enes Kanter,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,2216,8,14,0,0,6,7,4,10,1,1,1,4,5,17.2
morroan01,Anthony Morrow,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,2486,9,14,2,5,0,0,0,6,5,2,1,3,4,17.2
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,ATLANTA HAWKS,LOSS,1398,10,14,0,1,4,9,1,2,1,1,1,2,2,17.1
evansre01,Reggie Evans,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,LOSS,2061,4,6,0,0,6,8,6,8,0,1,0,0,3,17.0
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,WIN,2150,6,14,1,4,4,4,2,5,10,0,0,2,3,16.3
bassbr01,Brandon Bass,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,2064,7,11,0,0,5,5,2,3,3,0,1,1,5,16.2
fryech01,Channing Frye,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,LOSS,2070,7,13,5,6,2,2,0,6,0,1,1,1,3,16.0
gortama01,Marcin Gortat,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,WIN,1996,5,12,0,0,3,4,4,9,2,3,2,1,2,15.7
sessira01,Ramon Sessions,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,LOSS,2495,6,16,0,2,8,10,1,0,8,1,0,2,1,15.3
wrighbr03,Brandan Wright,DALLAS MAVERICKS,HOME,PHOENIX SUNS,WIN,1935,5,8,0,0,2,2,5,6,1,1,3,1,3,15.3
ajincal01,Alexis Ajinca,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,1956,7,12,0,0,3,3,3,4,2,1,3,2,5,15.2
fournev01,Evan Fournier,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,1869,7,16,3,8,6,7,0,3,2,0,0,1,2,14.7
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,2080,7,18,0,4,9,10,0,4,2,2,0,2,2,14.6
pressph01,Phil Pressey,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,2531,4,8,1,3,0,0,2,3,13,1,0,2,2,14.6
walljo01,John Wall,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,WIN,2008,5,12,0,0,5,5,1,2,8,1,1,2,2,14.4
babbilu01,Luke Babbitt,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,2051,8,18,4,8,4,4,2,5,2,0,0,3,4,14.3
