slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
douglto01,Toney Douglas,NEW YORK KNICKS,AWAY,CHICAGO BULLS,WIN,1872,9,14,5,9,7,7,0,1,4,4,0,1,4,28.3
gallida01,Danilo Gallinari,NEW YORK KNICKS,AWAY,CHICAGO BULLS,WIN,2197,7,11,4,4,6,6,2,4,1,2,1,1,2,23.3
feltora01,Raymond Felton,NEW YORK KNICKS,AWAY,CHICAGO BULLS,WIN,2120,7,11,4,6,2,2,1,4,10,2,0,3,0,23.0
rosede01,Derrick Rose,CHICAGO BULLS,HOME,NEW YORK KNICKS,LOSS,2099,9,17,2,4,4,6,0,1,14,1,0,3,2,22.2
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,2638,9,22,0,5,10,10,6,5,5,0,0,4,4,19.8
gibsota01,Taj Gibson,CHICAGO BULLS,HOME,NEW YORK KNICKS,LOSS,2014,6,10,0,0,6,8,4,6,2,1,2,2,2,18.2
millean02,Andre Miller,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2116,7,18,0,1,2,2,4,2,11,2,0,2,1,16.9
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,3148,11,24,2,5,4,4,0,11,2,0,3,5,3,16.2
noahjo01,Joakim Noah,CHICAGO BULLS,HOME,NEW YORK KNICKS,LOSS,1950,5,8,0,0,2,2,3,10,3,2,2,3,1,15.6
cambyma01,Marcus Camby,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2576,6,7,0,0,1,3,4,8,3,2,1,3,3,15.5
greenje02,Jeff Green,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,2745,7,13,0,2,5,5,4,5,1,0,0,2,4,14.1
korveky01,Kyle Korver,CHICAGO BULLS,HOME,NEW YORK KNICKS,LOSS,1242,7,10,4,6,0,0,1,1,2,0,0,1,4,13.6
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,1829,4,4,0,0,3,4,4,3,0,0,2,0,4,12.9
turiaro01,Ronny Turiaf,NEW YORK KNICKS,AWAY,CHICAGO BULLS,WIN,1539,4,8,0,0,1,1,4,3,3,2,1,0,2,12.7
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2758,11,19,0,1,0,0,1,3,1,0,0,1,6,12.0
matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1169,4,8,0,1,5,7,0,1,2,2,0,0,0,11.9
batumni01,Nicolas Batum,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2812,7,16,2,7,0,0,4,1,2,1,0,0,4,11.5
roybr01,Brandon Roy,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2793,6,17,1,4,6,6,0,5,5,0,1,4,2,10.4
denglu01,Luol Deng,CHICAGO BULLS,HOME,NEW YORK KNICKS,LOSS,1999,5,13,3,4,4,5,3,1,1,1,1,5,3,8.1
sefolth01,Thabo Sefolosha,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,1378,3,5,1,2,0,0,0,4,2,1,0,0,2,7.5
chandwi01,Wilson Chandler,NEW YORK KNICKS,AWAY,CHICAGO BULLS,WIN,1471,4,11,1,3,1,2,1,4,3,1,1,1,5,6.2
brewero02,Ronnie Brewer,CHICAGO BULLS,HOME,NEW YORK KNICKS,LOSS,770,2,3,0,0,0,0,0,2,1,2,0,1,0,5.0
walkebi01,Henry Walker,NEW YORK KNICKS,AWAY,CHICAGO BULLS,WIN,908,2,2,1,1,1,2,0,1,1,0,0,1,0,5.0
hardeja01,James Harden,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,1511,3,5,0,1,1,1,0,1,1,1,0,1,2,4.9
johnsar02,Armon Johnson,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,719,1,3,1,2,0,0,0,2,3,1,0,0,1,4.6
fieldla01,Landry Fields,NEW YORK KNICKS,AWAY,CHICAGO BULLS,WIN,1263,2,2,1,1,1,2,0,3,1,0,0,1,3,4.4
asikom01,Omer Asik,CHICAGO BULLS,HOME,NEW YORK KNICKS,LOSS,1078,3,3,0,0,1,2,0,5,0,0,0,3,2,3.4
