slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,WIN,2217,9,18,3,7,7,7,0,5,12,1,1,2,2,27.8
gortama01,Marcin Gortat,WASHINGTON WIZARDS,HOME,UTAH JAZZ,WIN,1780,9,12,0,0,4,5,4,6,0,2,5,1,3,24.7
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,2077,11,19,0,2,3,3,2,7,9,0,1,2,3,23.4
rosede01,Derrick Rose,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,1821,11,19,2,3,4,4,0,7,2,1,0,3,0,20.6
walljo01,John Wall,WASHINGTON WIZARDS,HOME,UTAH JAZZ,WIN,2041,7,17,2,4,1,2,0,6,11,4,0,2,1,18.6
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1848,8,10,0,0,0,1,1,9,0,3,2,0,3,18.4
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,WASHINGTON WIZARDS,LOSS,1789,5,9,0,0,6,9,6,6,2,1,2,2,3,17.1
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1771,5,10,2,6,3,4,1,13,2,0,1,0,2,15.5
hilarne01,Nene Hilario,WASHINGTON WIZARDS,HOME,UTAH JAZZ,WIN,1483,7,11,0,0,2,2,1,4,4,1,0,1,4,14.2
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,WASHINGTON WIZARDS,LOSS,1988,7,15,1,3,4,4,0,5,1,2,1,2,2,13.4
mozgoti01,Timofey Mozgov,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1550,5,8,0,0,1,1,4,3,0,0,4,0,2,13.1
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,WIN,2219,4,6,0,0,1,2,2,15,1,3,2,3,3,12.8
westda01,David West,SAN ANTONIO SPURS,AWAY,LOS ANGELES CLIPPERS,LOSS,1087,4,6,1,1,3,3,0,4,4,1,0,2,0,12.4
hoodro01,Rodney Hood,UTAH JAZZ,AWAY,WASHINGTON WIZARDS,LOSS,2042,6,12,3,5,3,4,0,3,5,2,0,5,2,12.2
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,UTAH JAZZ,WIN,1424,7,14,2,4,0,0,0,3,3,0,1,1,0,11.7
gasolpa01,Pau Gasol,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,1852,6,13,0,1,2,4,3,6,4,0,1,1,3,11.7
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1886,6,18,1,3,6,6,1,0,4,2,0,2,3,11.1
aldrico01,Cole Aldrich,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,WIN,1223,4,5,0,0,0,2,2,6,2,0,3,1,3,9.8
crawfja01,Jamal Crawford,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,WIN,1797,7,15,3,6,2,2,2,0,6,0,0,7,1,9.5
redicjj01,J.J. Redick,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,WIN,1897,7,13,2,2,1,2,0,1,0,1,0,1,3,9.4
porteot01,Otto Porter,WASHINGTON WIZARDS,HOME,UTAH JAZZ,WIN,1902,4,8,1,3,0,1,0,3,1,3,2,0,4,9.0
sessira01,Ramon Sessions,WASHINGTON WIZARDS,HOME,UTAH JAZZ,WIN,1301,5,9,0,1,3,4,0,5,0,0,0,1,0,8.8
portibo01,Bobby Portis,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,1560,6,16,1,1,0,0,7,3,1,0,0,2,3,7.5
snellto01,Tony Snell,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,2005,4,9,1,2,0,0,1,6,2,0,1,1,1,7.5
booketr01,Trevor Booker,UTAH JAZZ,AWAY,WASHINGTON WIZARDS,LOSS,1333,3,4,0,0,1,2,2,6,0,1,0,1,2,7.4
marjabo01,Boban Marjanovic,SAN ANTONIO SPURS,AWAY,LOS ANGELES CLIPPERS,LOSS,552,2,2,0,0,2,2,1,2,1,0,0,0,0,7.4
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,LOS ANGELES CLIPPERS,LOSS,1664,6,13,1,3,1,2,0,1,4,1,0,2,4,7.4
piercpa01,Paul Pierce,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,WIN,1374,4,9,2,5,2,2,0,4,1,0,0,1,2,7.4
