slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,HOUSTON ROCKETS,LOSS,2143,11,17,2,4,3,4,4,5,4,2,6,0,5,30.4
hardeja01,James Harden,HOUSTON ROCKETS,HOME,OKLAHOMA CITY THUNDER,WIN,2582,9,22,4,8,17,20,0,9,7,2,0,5,2,29.8
jamesle01,LeBron James,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,LOSS,2877,12,24,2,4,8,10,2,6,5,4,1,4,5,26.6
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,2024,11,14,1,2,4,5,3,6,5,0,0,2,1,26.2
bledser01,Eric Bledsoe,PHOENIX SUNS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2189,9,17,1,3,11,13,4,3,3,2,2,3,3,25.9
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,BROOKLYN NETS,LOSS,2535,10,14,0,0,3,7,9,9,2,1,0,0,3,25.8
greenge01,Gerald Green,PHOENIX SUNS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1736,12,20,4,7,4,5,1,4,2,0,1,1,2,24.6
wrighbr03,Brandan Wright,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,1612,10,10,0,0,3,3,2,3,1,1,2,1,2,23.6
budinch01,Chase Budinger,MINNESOTA TIMBERWOLVES,AWAY,MIAMI HEAT,WIN,2264,7,9,5,7,5,7,2,2,4,2,0,2,4,22.9
morroan01,Anthony Morrow,NEW ORLEANS PELICANS,AWAY,UTAH JAZZ,LOSS,1817,9,11,3,3,5,6,1,3,0,1,0,0,3,22.9
cartemi01,Michael Carter-Williams,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,2031,9,14,0,0,6,9,1,5,6,1,1,1,3,22.5
