slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,LOSS,2392,12,21,0,2,3,4,5,9,4,4,3,0,1,31.4
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,WIN,2426,9,17,1,3,13,17,2,9,9,1,1,4,1,29.8
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,INDIANA PACERS,LOSS,2167,11,15,2,3,6,6,0,8,5,0,1,2,1,28.1
anderry01,Ryan Anderson,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,LOSS,2045,11,19,8,12,2,2,2,3,3,1,0,0,2,27.7
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,WIN,2436,11,21,4,7,6,7,1,4,9,0,0,1,2,27.7
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,LOS ANGELES CLIPPERS,WIN,2234,10,18,1,3,5,5,5,5,3,3,1,1,4,25.6
hibbero01,Roy Hibbert,INDIANA PACERS,HOME,UTAH JAZZ,WIN,1995,11,21,0,0,7,7,3,2,1,1,1,0,2,23.0
gasolpa01,Pau Gasol,CHICAGO BULLS,HOME,DETROIT PISTONS,WIN,2118,8,17,0,1,1,2,3,12,4,1,4,1,0,19.2
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,LOSS,2229,9,17,0,0,5,7,3,7,6,1,0,3,3,19.1
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,WIN,2321,7,13,6,9,2,2,1,4,2,1,0,1,2,18.2
rosede01,Derrick Rose,CHICAGO BULLS,HOME,DETROIT PISTONS,WIN,1926,9,20,2,5,4,5,0,2,7,1,0,3,2,15.9
allenla01,Lavoy Allen,INDIANA PACERS,HOME,UTAH JAZZ,WIN,1637,6,12,0,0,0,0,6,9,3,1,1,0,3,15.5
priceaj01,A.J. Price,INDIANA PACERS,HOME,UTAH JAZZ,WIN,1485,8,12,3,4,3,4,0,1,1,0,0,2,1,15.0
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,ATLANTA HAWKS,LOSS,2491,11,25,0,5,3,5,1,8,7,0,0,3,3,14.9
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,LOS ANGELES CLIPPERS,WIN,2138,6,14,0,0,6,8,2,9,3,0,1,1,3,14.5
butleji01,Jimmy Butler,CHICAGO BULLS,HOME,DETROIT PISTONS,WIN,2567,6,12,4,7,3,3,1,3,1,0,0,1,1,13.9
noahjo01,Joakim Noah,CHICAGO BULLS,HOME,DETROIT PISTONS,WIN,1893,5,13,0,0,3,4,2,12,6,0,0,0,3,13.5
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,LOSS,2221,5,12,1,4,5,5,0,3,5,1,0,1,2,13.2
korveky01,Kyle Korver,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,WIN,1997,4,13,3,9,6,6,1,7,2,0,0,0,2,12.9
smithjo03,Josh Smith,DETROIT PISTONS,AWAY,CHICAGO BULLS,LOSS,2315,8,19,1,2,2,3,2,9,4,0,3,3,4,12.9
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,LOSS,2226,3,5,0,0,0,0,3,10,0,2,5,1,2,12.5
millspa01,Paul Millsap,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,WIN,2027,6,14,3,4,4,4,1,3,2,3,0,4,3,12.4
varejan01,Anderson Varejao,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,WIN,1313,4,7,0,0,4,4,1,4,2,0,2,1,1,12.0
kanteen01,Enes Kanter,UTAH JAZZ,AWAY,INDIANA PACERS,LOSS,1502,7,8,1,2,3,3,0,3,0,0,2,5,2,11.7
shumpim01,Iman Shumpert,NEW YORK KNICKS,HOME,ATLANTA HAWKS,LOSS,1826,8,12,2,4,0,0,1,2,5,0,0,4,5,11.6
schrode01,Dennis Schroder,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,WIN,1675,4,8,0,1,6,6,1,3,4,1,0,4,0,11.4
horfoal01,Al Horford,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,WIN,1890,5,9,0,0,2,2,1,5,1,1,2,1,2,11.2
augusdj01,D.J. Augustin,DETROIT PISTONS,AWAY,CHICAGO BULLS,LOSS,1243,5,8,0,1,6,9,0,1,2,1,0,2,2,11.1
diawbo01,Boris Diaw,SAN ANTONIO SPURS,AWAY,LOS ANGELES CLIPPERS,WIN,1493,4,7,0,1,0,0,0,2,3,3,1,0,0,11.1
