slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2632,10,29,1,7,8,8,2,5,4,2,3,1,2,20.7
garneke01,Kevin Garnett,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,1905,11,16,0,0,3,4,2,4,3,0,1,3,5,18.2
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2338,5,11,0,0,3,6,2,8,4,0,2,1,2,12.3
rondora01,Rajon Rondo,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,2548,5,10,0,1,1,4,0,3,8,2,0,0,4,11.7
odomla01,Lamar Odom,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,1671,5,5,1,1,1,1,1,4,1,0,0,1,4,10.5
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,2037,5,12,3,4,2,3,0,2,2,0,0,0,5,8.2
bynuman01,Andrew Bynum,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,1751,3,9,0,0,3,3,5,5,0,0,1,1,2,7.8
fishede01,Derek Fisher,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2448,6,12,0,3,4,4,0,3,1,0,0,2,5,7.6
davisgl01,Glen Davis,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,1422,4,5,0,0,4,5,0,3,0,0,0,3,3,6.4
allento01,Tony Allen,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,1194,3,4,0,0,1,2,0,2,1,0,0,0,1,5.9
perkike01,Kendrick Perkins,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,1302,1,4,0,0,3,4,5,6,1,0,0,2,2,5.4
wallara01,Rasheed Wallace,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,1120,1,5,0,3,0,0,0,4,3,2,1,0,4,3.3
brownsh01,Shannon Brown,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,931,2,3,0,1,0,0,0,1,0,0,0,0,1,2.6
robinna01,Nate Robinson,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,343,2,4,1,2,0,0,0,0,0,0,0,0,1,2.6
waltolu01,Luke Walton,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,787,1,1,0,0,0,0,0,2,1,0,0,0,2,2.2
vujacsa01,Sasha Vujacic,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,19,0,0,0,0,2,2,0,0,0,0,0,0,0,2.0
farmajo01,Jordan Farmar,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,422,1,2,0,1,0,0,0,2,1,0,0,1,0,1.3
artesro01,Metta World Peace,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,1401,1,4,0,2,0,0,1,2,1,0,1,1,2,0.5
allenra02,Ray Allen,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,2529,0,13,0,8,2,2,1,3,2,0,0,2,2,-6.9
