slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,2740,14,32,5,16,10,12,1,5,9,0,2,4,4,29.7
willide02,Derrick Williams,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,2113,12,16,3,5,4,6,1,4,0,5,0,2,2,27.9
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,2183,10,17,0,0,12,14,4,15,3,3,1,9,2,26.6
walkeke02,Kemba Walker,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2239,10,18,2,5,9,11,1,4,5,0,0,2,1,24.6
thomais02,Isaiah Thomas,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,2304,7,16,4,6,6,6,1,1,12,1,0,2,1,23.6
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,WIN,2061,10,18,2,3,3,5,0,1,13,3,0,4,3,22.8
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,WIN,2053,10,18,0,0,4,4,3,3,4,0,0,0,0,21.2
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,WIN,2373,9,14,0,2,8,14,0,8,0,1,3,1,5,19.9
nichoan01,Andrew Nicholson,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2246,8,12,2,3,1,1,1,10,0,0,4,1,4,17.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,1874,7,15,1,3,3,3,0,6,7,2,2,3,0,17.4
turneev01,Evan Turner,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,LOSS,2374,11,23,1,2,2,3,2,6,5,1,0,3,4,16.0
chandwi01,Wilson Chandler,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,WIN,2119,7,10,3,6,0,0,2,6,1,0,2,2,1,15.7
mcrobjo01,Josh McRoberts,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2035,4,7,1,2,2,3,1,9,6,1,1,1,1,15.2
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,2009,9,18,0,1,3,4,1,2,5,2,0,3,2,14.6
walljo01,John Wall,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,2296,8,20,2,5,2,4,1,4,8,3,1,4,3,14.4
lopezro01,Robin Lopez,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,WIN,2047,6,9,0,0,3,3,3,8,0,0,1,2,0,14.3
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,WIN,2323,5,7,0,0,1,2,6,15,0,1,0,2,3,14.2
batumni01,Nicolas Batum,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,WIN,1992,3,5,1,2,0,0,0,8,11,1,1,2,1,14.1
burketr01,Trey Burke,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,LOSS,2072,5,12,1,2,4,4,1,5,5,1,1,2,0,14.0
kanteen01,Enes Kanter,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,LOSS,2064,9,18,0,0,1,1,2,3,2,2,1,1,4,13.8
nelsoja01,Jameer Nelson,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2630,6,14,2,8,5,5,0,4,5,1,0,2,4,13.7
burksal01,Alec Burks,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,LOSS,1482,8,11,0,0,4,4,0,3,0,0,0,2,2,13.6
davisgl01,Glen Davis,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2393,5,14,0,0,6,6,1,8,0,1,3,0,2,13.6
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,2762,9,19,4,12,0,0,1,1,5,0,1,2,5,13.5
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,WIN,2048,5,14,1,5,7,7,0,5,3,1,0,0,4,13.2
leuerjo01,Jon Leuer,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1638,7,14,1,2,1,2,3,9,0,1,0,1,2,12.6
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1777,7,15,0,0,5,6,2,10,2,0,0,3,3,12.5
robinna01,Nate Robinson,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,WIN,1683,6,15,0,2,4,4,0,3,2,4,0,1,2,12.4
sessira01,Ramon Sessions,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,1282,4,10,0,1,5,5,0,3,5,1,0,1,0,12.0
gortama01,Marcin Gortat,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,2267,8,17,0,0,0,0,2,6,2,0,3,1,3,11.8
hendege02,Gerald Henderson,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2231,11,23,0,1,2,3,1,2,1,0,1,2,2,11.8
barneha02,Harrison Barnes,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,2384,6,13,0,3,2,4,0,9,3,2,0,1,2,11.5
matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,WIN,2041,6,11,1,4,3,4,0,3,3,0,0,1,2,11.5
booketr01,Trevor Booker,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,1960,5,11,0,0,2,2,5,7,1,0,2,2,3,10.8
gordobe01,Ben Gordon,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,826,4,9,1,1,3,3,0,1,1,2,0,0,0,10.3
bayleje01,Jerryd Bayless,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1724,4,10,3,5,0,0,0,1,4,1,1,0,1,10.0
arizatr01,Trevor Ariza,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,2306,6,19,2,9,0,0,2,5,4,2,0,1,0,9.8
leeda02,David Lee,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,2604,5,14,0,0,4,4,5,11,2,0,0,4,2,9.6
bogutan01,Andrew Bogut,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,1521,4,4,0,0,0,0,1,11,1,0,2,2,4,9.3
haywago01,Gordon Hayward,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,LOSS,2331,6,14,0,3,5,6,0,5,0,1,0,2,1,9.3
youngth01,Thaddeus Young,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,LOSS,2035,8,16,0,1,0,0,2,9,3,0,0,3,5,9.2
robinth01,Thomas Robinson,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,WIN,827,4,5,0,0,0,0,4,2,0,0,2,1,2,9.1
larkish01,Shane Larkin,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,679,4,8,1,3,1,1,0,0,2,3,0,1,1,9.0
tollian01,Anthony Tolliver,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2062,2,2,2,2,0,0,0,5,2,1,1,0,3,8.8
calatni01,Nick Calathes,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1195,1,2,0,0,4,4,0,2,8,0,0,2,2,8.4
afflaar01,Arron Afflalo,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2716,5,16,1,4,6,6,0,5,3,1,0,4,1,8.0
jefferi01,Richard Jefferson,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,LOSS,1969,4,10,0,2,5,6,2,4,1,1,0,3,2,7.7
thompja02,Jason Thompson,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,1781,3,7,0,0,4,6,3,4,3,0,1,2,5,7.6
hamiljo02,Jordan Hamilton,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,WIN,1261,3,9,2,5,0,0,1,7,1,1,0,0,0,7.4
evansje01,Jeremy Evans,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,LOSS,2259,3,9,0,0,0,0,4,4,2,1,2,0,4,7.1
ellinwa01,Wayne Ellington,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,693,3,6,0,1,2,2,1,0,0,1,0,0,0,6.7
jamesbe01,Bernard James,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,1320,2,6,0,1,3,3,2,4,0,1,1,0,3,6.7
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,2108,5,16,2,5,1,3,0,3,7,1,0,2,3,6.6
thompho01,Hollis Thompson,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,LOSS,2347,1,7,1,5,5,7,3,2,1,3,0,2,2,6.3
oladivi01,Victor Oladipo,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2395,4,11,1,6,1,2,1,5,3,3,0,4,2,6.0
allenla01,Lavoy Allen,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,LOSS,1374,3,7,0,0,0,0,3,3,1,1,0,0,3,5.8
hicksjj01,J.J. Hickson,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,WIN,1199,4,9,0,0,1,1,3,5,1,1,0,3,2,5.8
jeffeal01,Al Jefferson,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2087,5,16,0,0,1,2,1,8,1,1,1,0,4,5.3
frankja01,Jamaal Franklin,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,895,3,5,2,2,0,0,0,3,0,1,0,2,1,5.2
greenwi01,Willie Green,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,WIN,2127,3,11,1,6,2,2,0,5,2,1,1,1,3,4.9
caldejo01,Jose Calderon,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,1303,4,10,3,7,0,0,0,2,2,0,0,2,2,4.8
anderja01,James Anderson,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,LOSS,1040,4,9,0,4,0,0,0,0,2,0,0,0,0,4.7
wroteto01,Tony Wroten,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,LOSS,2189,2,12,1,5,4,6,1,9,7,1,0,4,3,4.7
dudleja01,Jared Dudley,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,WIN,2316,4,15,1,8,1,1,2,1,2,2,0,0,4,4.6
dalemsa01,Samuel Dalembert,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,739,0,2,0,1,3,4,2,4,0,2,0,0,4,4.2
princta01,Tayshaun Prince,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,2038,3,8,0,0,0,0,1,3,2,0,0,0,1,4.2
ricegl02,Glen Rice,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,1733,3,9,1,5,0,0,1,2,1,3,0,2,2,4.1
millemi01,Mike Miller,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1449,3,6,2,3,0,0,0,4,0,0,0,1,3,4.0
onealje01,Jermaine O'Neal,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,962,1,2,0,0,2,2,2,3,0,1,0,1,4,3.7
