slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,2616,9,19,4,8,2,3,1,5,12,3,1,4,1,23.8
loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,2631,8,17,2,8,5,6,3,21,2,2,1,2,4,22.8
varejan01,Anderson Varejao,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,LOSS,2273,10,15,0,0,0,0,6,12,3,1,1,2,3,21.9
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,INDIANA PACERS,LOSS,2624,12,28,5,11,11,13,0,10,3,3,0,10,2,21.7
evansty01,Tyreke Evans,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2160,9,14,2,3,0,0,0,7,6,2,2,2,1,21.1
linje01,Jeremy Lin,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,2295,7,9,1,2,1,2,0,4,10,3,0,3,1,19.9
turneev01,Evan Turner,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,2149,8,12,2,4,4,5,0,4,4,0,0,2,1,18.0
dragigo01,Goran Dragic,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,1835,6,11,3,5,4,4,1,4,7,2,1,5,1,17.8
pattepa01,Patrick Patterson,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,1871,7,14,2,4,6,7,2,3,1,1,0,0,3,17.4
bargnan01,Andrea Bargnani,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,1847,8,12,3,4,2,2,1,3,2,1,0,3,0,16.8
brandel01,Elton Brand,DALLAS MAVERICKS,AWAY,PHILADELPHIA 76ERS,LOSS,1139,5,10,0,0,7,8,3,5,0,1,1,0,2,16.1
asikom01,Omer Asik,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,2168,6,9,0,0,1,2,3,15,2,2,0,2,4,15.1
ridnolu01,Luke Ridnour,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,1804,8,13,0,3,2,2,1,1,5,1,1,2,3,15.1
parsoch01,Chandler Parsons,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,2490,7,13,2,4,2,2,2,5,5,1,0,4,1,14.7
youngth01,Thaddeus Young,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,1736,7,14,0,0,6,11,4,3,1,1,0,1,4,13.8
cartevi01,Vince Carter,DALLAS MAVERICKS,AWAY,PHILADELPHIA 76ERS,LOSS,1739,6,10,3,5,0,0,3,1,3,1,0,1,3,13.7
hillge01,George Hill,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,2179,7,13,1,4,4,5,1,4,5,1,0,4,3,13.5
mariosh01,Shawn Marion,DALLAS MAVERICKS,AWAY,PHILADELPHIA 76ERS,LOSS,1944,6,12,1,3,4,4,0,8,1,0,0,0,3,12.9
holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,2487,7,13,0,1,4,4,0,0,7,3,1,6,4,12.7
caldejo01,Jose Calderon,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,1469,4,9,4,8,0,0,0,0,7,0,0,0,0,12.2
beaslmi01,Michael Beasley,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,1725,6,8,1,1,2,2,1,3,0,1,0,2,1,12.0
collida01,Darren Collison,DALLAS MAVERICKS,AWAY,PHILADELPHIA 76ERS,LOSS,1788,5,11,0,1,2,2,0,3,6,5,0,4,1,12.0
kamanch01,Chris Kaman,DALLAS MAVERICKS,AWAY,PHILADELPHIA 76ERS,LOSS,1738,9,13,0,0,2,2,1,3,0,0,0,3,3,11.9
rosste01,Terrence Ross,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,2144,9,17,1,4,0,0,2,3,1,0,0,1,2,11.9
howardw01,Dwight Howard,LOS ANGELES LAKERS,HOME,INDIANA PACERS,LOSS,2068,7,10,0,0,3,12,1,7,0,1,4,2,5,11.8
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1672,9,22,0,0,2,2,4,1,2,2,0,2,4,11.1
westda01,David West,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,2183,7,15,0,0,2,4,0,10,8,0,2,5,4,10.9
kirilan01,Andrei Kirilenko,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,2480,5,12,0,1,4,4,1,5,5,0,3,4,2,10.6
scolalu01,Luis Scola,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,1441,6,10,0,0,2,3,1,3,2,1,1,2,3,10.5
pekovni01,Nikola Pekovic,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,2157,6,13,0,0,4,6,3,5,4,0,1,4,4,10.0
davised01,Ed Davis,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,1242,5,6,0,0,2,2,1,3,0,1,1,2,3,9.9
thomais02,Isaiah Thomas,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1265,4,6,0,1,4,5,0,3,3,2,0,4,1,9.6
geeal01,Alonzo Gee,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,LOSS,2096,3,7,0,0,6,7,2,1,3,2,0,3,3,9.5
waitedi01,Dion Waiters,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,LOSS,2275,7,20,0,4,2,3,1,2,7,2,1,3,2,9.5
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,HOME,INDIANA PACERS,LOSS,1914,2,9,0,1,6,6,4,5,3,0,1,1,3,9.4
morrima03,Marcus Morris,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,946,4,6,2,3,1,1,1,0,0,1,0,0,2,9.3
dudleja01,Jared Dudley,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,1293,5,7,1,3,0,0,2,2,1,0,0,0,4,9.2
brownkw01,Kwame Brown,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,942,2,3,0,0,2,4,4,4,1,1,1,0,3,9.1
mahinia01,Ian Mahinmi,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,1803,2,5,0,0,7,10,2,4,0,1,1,1,4,8.8
valanjo01,Jonas Valanciunas,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,1911,5,10,0,0,2,3,2,3,1,0,1,2,0,8.3
mayooj01,O.J. Mayo,DALLAS MAVERICKS,AWAY,PHILADELPHIA 76ERS,LOSS,2086,4,10,1,3,2,4,1,4,7,0,0,3,1,8.2
thornma01,Marcus Thornton,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1531,5,13,2,7,0,0,0,2,2,2,0,1,1,7.5
leema01,Malcolm Lee,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,1260,4,6,2,3,0,0,0,0,1,1,1,2,1,7.4
cunnida01,Dante Cunningham,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,973,3,7,0,0,0,0,3,3,0,2,0,0,0,7.3
georgpa01,Paul George,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,1960,5,13,2,6,0,2,1,8,2,2,0,2,4,7.0
brownsh01,Shannon Brown,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,1434,4,9,1,3,0,0,1,1,3,1,1,1,3,6.9
hibbero01,Roy Hibbert,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,1077,4,7,0,0,0,1,3,2,0,2,3,2,6,6.7
shvedal01,Alexey Shved,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,1620,3,8,2,5,0,0,0,1,2,2,0,1,0,6.3
johnsam01,Amir Johnson,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,697,2,5,0,2,0,1,3,2,3,1,0,0,2,5.9
brookaa01,Aaron Brooks,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1561,2,7,1,4,2,3,2,1,4,0,0,0,3,5.8
derozde01,DeMar DeRozan,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,1611,5,10,0,0,2,3,0,3,1,2,0,4,2,5.4
richaja01,Jason Richardson,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,1845,2,8,2,3,0,0,0,8,1,3,0,1,3,5.1
allenla01,Lavoy Allen,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,1268,2,2,0,0,2,2,3,2,2,0,0,3,4,4.9
onealje01,Jermaine O'Neal,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,1255,4,9,0,0,1,2,0,6,0,0,2,2,1,4.7
waynsma01,Maalik Wayns,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,797,2,8,2,3,4,4,0,1,0,0,0,0,2,4.7
hawessp01,Spencer Hawes,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,764,3,5,0,0,0,0,0,2,0,1,0,0,2,4.5
thompja02,Jason Thompson,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1626,3,8,0,0,1,2,0,5,0,1,3,2,1,4.4
tuckepj01,P.J. Tucker,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,1155,0,3,0,0,2,2,1,4,2,1,0,0,0,4.2
hansbty01,Tyler Hansbrough,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,697,0,2,0,0,3,4,1,3,1,1,0,0,1,4.1
wrighdo01,Dorell Wright,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,1031,1,5,0,1,0,0,2,2,4,0,1,0,1,4.0
