slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,2371,11,22,4,9,6,6,0,7,3,3,0,0,1,27.8
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,WASHINGTON WIZARDS,WIN,1758,11,15,0,0,3,7,8,15,0,0,2,1,3,26.6
denglu01,Luol Deng,MIAMI HEAT,HOME,WASHINGTON WIZARDS,WIN,2096,11,18,0,1,5,5,4,6,4,1,0,0,2,26.4
lopezro01,Robin Lopez,NEW YORK KNICKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2164,11,14,0,0,4,4,8,8,0,0,3,5,5,23.7
parkeja01,Jabari Parker,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,3079,11,21,0,0,6,7,3,10,2,0,0,0,1,23.4
anthoca01,Carmelo Anthony,NEW YORK KNICKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2459,12,23,0,3,6,7,2,9,4,0,0,2,1,22.8
monrogr01,Greg Monroe,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2166,10,20,0,0,4,7,5,7,4,1,1,0,2,22.1
dragigo01,Goran Dragic,MIAMI HEAT,HOME,WASHINGTON WIZARDS,WIN,1796,9,20,0,3,6,7,2,5,8,0,1,0,1,22.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,2193,7,13,0,0,2,4,7,14,3,2,2,2,2,20.7
millspa01,Paul Millsap,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2772,10,24,2,7,5,8,4,7,6,1,2,3,3,20.3
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,2094,10,19,3,7,1,1,0,7,6,1,0,1,2,20.2
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,NEW YORK KNICKS,LOSS,2475,10,23,0,1,4,5,3,5,4,1,3,0,2,20.2
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,2130,5,15,3,8,10,12,0,3,9,3,0,3,2,20.1
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,2264,9,14,0,3,0,0,2,9,10,0,0,2,2,20.1
schrode01,Dennis Schroder,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2424,10,19,3,8,2,2,0,8,10,1,1,5,5,19.8
crawfja01,Jamal Crawford,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,2253,7,18,3,8,8,8,0,3,3,3,0,2,1,18.8
horfoal01,Al Horford,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2657,8,14,1,4,0,0,3,6,2,1,3,0,1,18.4
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,HOME,NEW YORK KNICKS,LOSS,2113,2,6,1,1,4,6,0,1,16,3,0,1,2,17.5
muhamsh01,Shabazz Muhammad,MINNESOTA TIMBERWOLVES,HOME,NEW YORK KNICKS,LOSS,1952,8,11,2,2,2,2,0,3,0,1,0,1,1,16.0
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,NEW YORK KNICKS,LOSS,2171,8,20,2,2,6,8,1,4,0,2,2,1,2,15.9
barneha02,Harrison Barnes,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1737,6,8,3,4,3,4,1,4,1,0,0,0,3,15.8
gortama01,Marcin Gortat,WASHINGTON WIZARDS,AWAY,MIAMI HEAT,LOSS,1844,6,12,0,0,2,5,6,7,2,1,0,0,1,15.1
cartemi01,Michael Carter-Williams,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2309,6,14,0,3,5,8,1,8,2,1,3,1,5,13.0
mayooj01,O.J. Mayo,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2279,3,8,2,5,1,2,0,7,6,5,0,3,1,12.1
dudleja01,Jared Dudley,WASHINGTON WIZARDS,AWAY,MIAMI HEAT,LOSS,1540,7,12,1,4,1,1,1,4,2,0,0,1,2,11.9
lavinza01,Zach LaVine,MINNESOTA TIMBERWOLVES,HOME,NEW YORK KNICKS,LOSS,1952,7,14,0,5,0,0,0,5,3,1,0,1,0,10.6
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2280,8,17,0,1,3,4,2,10,3,0,2,5,6,10.4
winslju01,Justise Winslow,MIAMI HEAT,HOME,WASHINGTON WIZARDS,WIN,1547,6,10,0,0,2,5,3,3,1,0,0,2,2,9.1
johnswe01,Wesley Johnson,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1857,3,6,2,5,0,0,1,3,3,1,0,0,2,8.9
redicjj01,J.J. Redick,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1630,6,11,1,4,3,3,0,1,2,0,0,2,5,8.4
thomala01,Lance Thomas,NEW YORK KNICKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1552,5,10,1,3,0,0,1,4,1,0,0,0,2,7.8
rushbr01,Brandon Rush,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1623,3,6,0,1,0,0,1,4,3,1,1,1,0,7.7
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2855,4,16,1,6,3,4,1,3,4,4,2,4,2,7.0
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1742,4,9,1,5,1,4,1,3,5,1,0,3,1,6.8
