slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,2405,10,21,6,10,11,13,0,5,5,3,1,1,2,32.4
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,2261,12,24,7,16,4,4,1,4,9,1,0,1,2,30.4
walljo01,John Wall,WASHINGTON WIZARDS,AWAY,NEW YORK KNICKS,WIN,2591,10,24,3,5,5,6,0,5,17,1,0,1,1,27.8
monrogr01,Greg Monroe,MILWAUKEE BUCKS,HOME,BOSTON CELTICS,WIN,1772,13,21,0,0,3,6,6,6,3,1,2,3,1,25.4
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,MIAMI HEAT,WIN,1921,10,16,0,0,8,8,0,4,4,0,1,0,1,25.1
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,LOSS,2322,12,22,3,6,6,6,1,12,2,2,0,4,3,24.9
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,NEW YORK KNICKS,WIN,1917,8,14,5,8,5,9,0,3,2,4,1,2,0,22.8
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,MIAMI HEAT,WIN,2009,11,17,1,1,0,0,2,7,4,3,1,3,1,22.1
hoodro01,Rodney Hood,UTAH JAZZ,AWAY,DALLAS MAVERICKS,WIN,2592,12,26,2,8,3,4,0,5,5,0,0,0,1,19.8
feltora01,Raymond Felton,DALLAS MAVERICKS,HOME,UTAH JAZZ,LOSS,1682,5,9,1,2,6,6,1,6,5,1,0,0,2,18.9
bogutan01,Andrew Bogut,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,1722,5,10,0,0,3,4,5,6,1,3,6,2,4,17.2
barneha02,Harrison Barnes,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,1904,8,12,2,4,1,1,3,4,2,0,0,1,1,17.1
crowdja01,Jae Crowder,BOSTON CELTICS,AWAY,MILWAUKEE BUCKS,LOSS,1894,7,12,3,6,1,1,0,5,2,2,0,0,1,16.9
greenda02,Danny Green,SAN ANTONIO SPURS,AWAY,MIAMI HEAT,WIN,1880,6,10,2,4,1,2,2,5,3,3,1,1,2,16.9
willide01,Deron Williams,DALLAS MAVERICKS,HOME,UTAH JAZZ,LOSS,2493,5,12,2,3,11,13,0,2,5,1,0,3,3,16.7
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,SAN ANTONIO SPURS,LOSS,1850,9,12,0,0,2,3,0,0,5,1,0,2,2,16.5
porzikr01,Kristaps Porzingis,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,LOSS,1774,8,14,2,6,2,2,2,3,3,0,3,3,2,16.1
arizatr01,Trevor Ariza,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,2393,7,13,4,7,1,2,3,4,0,2,0,1,3,15.4
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,DALLAS MAVERICKS,WIN,2236,5,6,0,0,4,6,3,7,3,0,1,2,3,14.8
cartemi01,Michael Carter-Williams,MILWAUKEE BUCKS,HOME,BOSTON CELTICS,WIN,1561,6,8,0,1,4,6,1,5,5,1,0,2,5,14.7
bradlav01,Avery Bradley,BOSTON CELTICS,AWAY,MILWAUKEE BUCKS,LOSS,2290,7,12,4,9,0,0,0,4,4,2,0,3,2,14.6
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,BOSTON CELTICS,WIN,2210,6,12,0,1,2,2,1,2,2,2,3,0,2,14.0
favorde01,Derrick Favors,UTAH JAZZ,AWAY,DALLAS MAVERICKS,WIN,2101,7,14,0,0,2,4,3,5,6,1,0,2,3,13.8
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,1864,4,8,2,4,2,2,1,5,6,0,0,1,0,13.4
lopezro01,Robin Lopez,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,LOSS,1633,6,9,0,0,2,2,2,6,1,0,1,1,1,13.3
porteot01,Otto Porter,WASHINGTON WIZARDS,AWAY,NEW YORK KNICKS,WIN,1692,5,6,3,3,0,0,0,2,2,1,0,0,3,12.6
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,UTAH JAZZ,LOSS,2525,5,9,2,5,4,4,1,1,3,0,0,1,4,12.2
olynyke01,Kelly Olynyk,BOSTON CELTICS,AWAY,MILWAUKEE BUCKS,LOSS,950,5,9,1,4,4,4,2,1,0,1,0,0,3,12.2
parsoch01,Chandler Parsons,DALLAS MAVERICKS,HOME,UTAH JAZZ,LOSS,2144,8,16,3,8,5,7,0,1,0,1,1,3,5,12.2
