slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,LOSS,2645,12,21,1,1,9,9,0,10,5,3,2,5,1,29.6
boozeca01,Carlos Boozer,CHICAGO BULLS,AWAY,PHOENIX SUNS,WIN,2375,11,20,0,0,6,6,4,10,3,1,0,1,3,25.1
kamanch01,Chris Kaman,DALLAS MAVERICKS,HOME,WASHINGTON WIZARDS,WIN,1930,10,12,0,0,3,3,1,7,3,1,1,2,0,23.2
kirilan01,Andrei Kirilenko,MINNESOTA TIMBERWOLVES,HOME,CHARLOTTE BOBCATS,LOSS,2651,9,12,3,3,5,9,3,9,2,1,2,5,1,22.8
hardeja01,James Harden,HOUSTON ROCKETS,HOME,NEW ORLEANS HORNETS,WIN,2359,10,20,1,7,9,11,0,3,4,0,1,1,2,21.8
vasqugr01,Greivis Vasquez,NEW ORLEANS HORNETS,AWAY,HOUSTON ROCKETS,LOSS,2010,8,15,3,4,5,5,0,5,9,0,0,2,2,21.7
jamesle01,LeBron James,MIAMI HEAT,AWAY,LOS ANGELES CLIPPERS,LOSS,2473,12,23,0,3,6,9,0,5,7,1,2,4,3,21.1
gayru01,Rudy Gay,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,WIN,2551,12,21,2,3,2,2,2,4,5,0,0,2,3,21.0
mayooj01,O.J. Mayo,DALLAS MAVERICKS,HOME,WASHINGTON WIZARDS,WIN,2272,9,15,1,3,6,8,2,0,4,0,1,2,1,19.8
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,MIAMI HEAT,WIN,1810,8,16,0,0,4,6,4,10,6,0,2,3,2,18.8
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,MIAMI HEAT,WIN,1844,3,9,3,4,7,7,0,1,10,4,0,3,2,18.4
crawfjo02,Jordan Crawford,WASHINGTON WIZARDS,AWAY,DALLAS MAVERICKS,LOSS,2073,6,11,3,5,6,6,1,3,7,1,0,5,2,17.4
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,WIN,2180,8,14,0,0,4,4,3,8,0,2,1,2,3,17.4
anderry01,Ryan Anderson,NEW ORLEANS HORNETS,AWAY,HOUSTON ROCKETS,LOSS,1731,9,19,2,10,0,0,6,6,1,0,1,0,1,17.3
udrihbe01,Beno Udrih,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1631,3,7,0,0,3,3,2,4,10,3,0,0,2,17.1
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,LOSS,2367,7,10,0,1,3,4,2,6,0,1,4,2,2,16.6
ridnolu01,Luke Ridnour,MINNESOTA TIMBERWOLVES,HOME,CHARLOTTE BOBCATS,LOSS,2230,6,16,1,6,3,5,2,3,10,2,0,0,3,16.5
