slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,WIN,2382,12,22,4,9,6,8,0,10,4,1,1,2,3,26.9
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,1997,9,18,2,3,6,6,4,13,3,1,1,3,1,24.1
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,WIN,2033,14,22,1,4,3,5,2,3,3,2,1,4,1,24.1
anthoca01,Carmelo Anthony,NEW YORK KNICKS,AWAY,MIAMI HEAT,WIN,2197,9,12,0,1,7,8,0,5,4,2,0,1,3,23.9
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,LOSS,2544,11,25,0,3,4,5,5,6,7,2,3,3,3,22.6
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2135,9,19,0,3,3,4,1,3,19,1,0,3,4,22.2
smithjr01,J.R. Smith,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,WIN,2081,10,16,5,10,0,0,0,3,1,3,0,0,4,20.8
chalmma01,Mario Chalmers,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,2312,8,19,4,8,3,6,1,7,9,2,0,1,4,20.2
jacksre01,Reggie Jackson,DETROIT PISTONS,AWAY,BOSTON CELTICS,WIN,1887,8,15,1,2,7,8,0,2,6,0,0,1,0,20.1
valanjo01,Jonas Valanciunas,TORONTO RAPTORS,AWAY,BROOKLYN NETS,WIN,1773,8,13,0,0,6,6,4,7,0,1,2,3,1,20.0
plumlma01,Mason Plumlee,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,LOSS,1542,7,9,0,0,5,8,5,4,5,0,0,2,2,19.7
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1553,8,13,0,0,2,2,2,6,6,1,0,0,3,19.3
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2156,6,7,0,0,2,4,5,9,0,0,4,0,1,19.3
boshch01,Chris Bosh,MIAMI HEAT,HOME,NEW YORK KNICKS,LOSS,2047,12,22,1,4,3,4,0,5,2,0,1,1,1,19.2
feltora01,Raymond Felton,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,2192,6,14,3,6,7,7,0,2,6,1,0,0,4,18.8
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,BROOKLYN NETS,WIN,2136,7,14,0,7,3,3,0,8,6,5,0,2,2,18.8
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,TORONTO RAPTORS,LOSS,2417,11,21,0,0,2,5,5,8,1,1,3,3,2,18.4
parsoch01,Chandler Parsons,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,1872,9,16,0,5,3,3,1,7,6,0,0,2,2,17.6
westda01,David West,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1500,7,8,0,0,0,0,2,11,4,1,0,1,3,17.5
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,PHOENIX SUNS,LOSS,2065,9,24,2,5,5,6,2,2,6,2,1,3,0,17.3
templga01,Garrett Temple,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,LOSS,2055,7,10,3,5,4,5,0,4,1,0,0,0,3,17.1
ellismo01,Monta Ellis,INDIANA PACERS,AWAY,ORLANDO MAGIC,WIN,2120,6,13,1,5,6,6,1,3,7,4,0,5,3,16.6
thomais02,Isaiah Thomas,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2161,6,20,1,6,9,13,1,4,10,1,1,2,2,16.6
lopezro01,Robin Lopez,NEW YORK KNICKS,AWAY,MIAMI HEAT,WIN,2071,9,12,0,0,1,1,3,1,1,0,2,1,3,16.5
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,1795,7,17,0,2,6,6,2,5,7,2,0,3,3,16.5
willima02,Marvin Williams,CHARLOTTE HORNETS,AWAY,PHOENIX SUNS,LOSS,1734,5,6,3,3,2,2,1,2,4,1,1,2,1,16.2
burketr01,Trey Burke,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,1458,10,17,1,3,0,0,0,1,4,0,0,0,1,15.8
redicjj01,J.J. Redick,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1804,8,13,2,5,2,2,0,1,1,2,0,1,2,15.3
oladivi01,Victor Oladipo,ORLANDO MAGIC,HOME,INDIANA PACERS,LOSS,2433,7,13,4,7,2,2,1,4,3,1,1,3,3,15.2
teletmi01,Mirza Teletovic,PHOENIX SUNS,HOME,CHARLOTTE HORNETS,WIN,1443,6,17,5,12,2,2,1,7,3,1,0,0,1,15.0
hillge01,George Hill,INDIANA PACERS,AWAY,ORLANDO MAGIC,WIN,2019,5,9,3,3,3,3,0,3,3,1,0,0,2,14.9
bookede01,Devin Booker,PHOENIX SUNS,HOME,CHARLOTTE HORNETS,WIN,1914,7,13,3,5,0,0,1,9,2,1,0,1,2,14.7
