slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,HOME,INDIANA PACERS,WIN,2242,14,22,5,10,9,10,1,15,1,1,0,3,2,34.9
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,1925,10,18,5,7,4,6,1,5,11,4,1,1,3,32.0
anthoca01,Carmelo Anthony,NEW YORK KNICKS,AWAY,NEW ORLEANS PELICANS,WIN,2396,16,29,2,6,8,12,2,2,2,3,2,2,2,31.5
johnsjo02,Joe Johnson,BROOKLYN NETS,AWAY,UTAH JAZZ,WIN,2289,10,16,4,7,3,4,0,2,6,3,0,0,1,26.8
georgpa01,Paul George,INDIANA PACERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2165,11,22,3,6,10,10,1,10,2,3,1,7,2,25.0
walkeke02,Kemba Walker,CHARLOTTE BOBCATS,HOME,DETROIT PISTONS,WIN,2469,8,20,3,8,5,5,0,5,16,2,1,4,2,23.8
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,2303,13,21,1,3,4,5,1,3,6,0,0,2,3,23.7
marshke01,Kendall Marshall,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,2563,7,13,4,6,2,4,0,1,16,3,0,4,1,23.0
walljo01,John Wall,WASHINGTON WIZARDS,AWAY,ATLANTA HAWKS,WIN,2031,8,19,3,6,2,2,1,4,12,1,1,0,0,22.9
brandel01,Elton Brand,ATLANTA HAWKS,HOME,WASHINGTON WIZARDS,LOSS,2097,7,11,0,0,6,7,3,8,1,1,0,0,1,20.5
gordoer01,Eric Gordon,NEW ORLEANS PELICANS,HOME,NEW YORK KNICKS,LOSS,2092,9,17,3,9,7,8,0,4,1,0,0,0,3,20.0
jeffeal01,Al Jefferson,CHARLOTTE BOBCATS,HOME,DETROIT PISTONS,WIN,1904,12,20,0,0,5,8,1,7,1,0,1,2,2,20.0
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1740,13,26,1,5,2,2,0,3,2,2,0,0,1,19.9
johnswe01,Wesley Johnson,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,2538,9,13,4,6,2,3,0,7,1,2,0,2,3,19.7
howardw01,Dwight Howard,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,1705,9,14,0,0,2,6,6,7,1,2,3,4,0,19.3
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,TORONTO RAPTORS,WIN,2757,6,11,0,1,4,6,1,5,6,1,3,0,1,19.0
leeda02,David Lee,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,WIN,2415,10,20,0,0,3,4,3,8,2,2,1,1,3,19.0
arizatr01,Trevor Ariza,WASHINGTON WIZARDS,AWAY,ATLANTA HAWKS,WIN,2170,7,12,5,8,0,0,3,6,2,0,0,0,1,18.3
afflaar01,Arron Afflalo,ORLANDO MAGIC,AWAY,CLEVELAND CAVALIERS,LOSS,2122,7,14,2,4,7,8,1,2,3,0,0,0,2,18.2
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,2542,11,25,0,4,10,11,1,4,1,0,0,2,3,17.9
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,2276,8,18,3,7,3,4,1,6,7,1,0,2,2,17.8
blatcan01,Andray Blatche,BROOKLYN NETS,AWAY,UTAH JAZZ,WIN,1865,11,20,0,0,3,4,2,4,1,1,1,1,4,17.4
millspa01,Paul Millsap,ATLANTA HAWKS,HOME,WASHINGTON WIZARDS,LOSS,2265,7,18,1,4,6,8,2,9,4,3,1,3,2,17.2
