slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
dragigo01,Goran Dragic,MIAMI HEAT,HOME,TORONTO RAPTORS,WIN,2272,12,21,2,5,4,4,1,6,4,0,0,2,3,22.2
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,2214,12,27,3,5,9,10,1,3,3,0,0,2,5,21.2
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,TORONTO RAPTORS,WIN,2204,8,21,1,4,5,6,0,6,5,2,3,1,0,18.5
derozde01,DeMar DeRozan,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,2558,8,21,0,1,7,7,0,4,2,1,0,2,3,11.9
pattepa01,Patrick Patterson,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,2000,4,7,0,2,0,0,4,4,0,0,1,0,1,9.0
mcrobjo01,Josh McRoberts,MIAMI HEAT,HOME,TORONTO RAPTORS,WIN,1099,5,8,0,1,0,0,3,2,0,0,0,0,2,8.3
richajo01,Josh Richardson,MIAMI HEAT,HOME,TORONTO RAPTORS,WIN,1993,4,9,1,3,0,0,0,5,2,0,2,0,2,7.8
johnsjo02,Joe Johnson,MIAMI HEAT,HOME,TORONTO RAPTORS,WIN,1858,5,10,1,3,2,2,0,4,1,0,0,2,2,7.1
winslju01,Justise Winslow,MIAMI HEAT,HOME,TORONTO RAPTORS,WIN,1615,4,9,1,1,3,4,1,2,1,0,0,0,5,6.9
biyombi01,Bismack Biyombo,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,1980,1,4,0,0,2,4,1,12,2,0,2,2,2,5.1
johnsty01,Tyler Johnson,MIAMI HEAT,HOME,TORONTO RAPTORS,WIN,926,1,1,1,1,2,4,1,2,0,0,0,0,3,4.0
josepco01,Cory Joseph,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,1534,3,9,0,0,1,2,1,2,1,1,0,0,3,3.3
carrode01,DeMarre Carroll,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,1500,2,4,1,3,0,2,0,6,0,0,1,1,2,2.9
rosste01,Terrence Ross,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,1425,3,8,0,4,0,0,0,2,1,0,0,0,0,2.9
noguelu01,Lucas Nogueira,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,388,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0
powelno01,Norman Powell,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,154,0,0,0,0,0,0,0,1,1,1,0,0,0,2.0
denglu01,Luol Deng,MIAMI HEAT,HOME,TORONTO RAPTORS,WIN,2434,1,5,0,3,0,0,1,7,2,0,1,2,1,1.4
johnsja01,James Johnson,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,383,0,1,0,1,0,0,1,0,0,1,0,1,1,-0.4
thompja02,Jason Thompson,TORONTO RAPTORS,AWAY,MIAMI HEAT,LOSS,264,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
