slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,2173,18,28,0,0,7,8,3,5,1,0,3,1,2,34.8
jamesle01,LeBron James,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,2390,11,17,1,5,9,12,0,6,8,4,0,4,2,29.9
howardw01,Dwight Howard,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2113,13,22,0,0,6,7,6,8,1,0,4,6,5,23.5
mariosh01,Shawn Marion,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,2089,8,10,2,4,2,2,3,2,2,3,0,0,2,22.5
wrighdo01,Dorell Wright,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,1087,4,5,3,4,4,4,1,3,2,2,3,1,1,18.8
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,1366,9,12,5,6,4,7,2,0,4,0,0,6,2,18.4
kiddgmi01,Michael Kidd-Gilchrist,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,2041,9,13,0,0,4,5,3,7,2,0,1,3,3,18.2
harride01,Devin Harris,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,1449,7,9,2,3,2,2,0,4,5,1,1,2,4,17.3
boshch01,Chris Bosh,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,1909,8,11,4,5,0,0,0,5,0,1,2,1,4,16.8
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,2026,8,20,1,4,4,4,1,2,3,3,0,1,1,15.2
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,2493,3,14,2,7,10,12,2,6,11,0,0,3,5,14.5
joneste01,Terrence Jones,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1575,5,11,0,1,3,6,4,4,1,2,0,0,1,12.4
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,1794,4,5,0,0,3,4,1,6,1,0,2,1,1,11.9
walkeke02,Kemba Walker,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,2678,5,18,4,9,2,2,1,2,8,2,0,2,1,11.9
blairde01,DeJuan Blair,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,852,3,6,0,0,2,2,3,4,0,4,0,0,3,11.1
hendege02,Gerald Henderson,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,1898,5,11,0,3,5,7,0,4,1,3,1,1,6,10.7
parsoch01,Chandler Parsons,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2414,5,15,0,3,5,5,1,6,2,1,0,0,2,10.6
jeffeal01,Al Jefferson,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,2415,9,23,0,0,0,0,5,8,1,0,0,1,3,9.9
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,2085,4,10,0,0,7,9,2,4,2,2,0,4,3,9.6
beverpa01,Patrick Beverley,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2481,5,11,1,4,3,4,1,1,2,1,0,0,5,9.3
chalmma01,Mario Chalmers,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,1789,3,7,2,4,3,4,0,2,3,0,1,1,0,9.3
lopezro01,Robin Lopez,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,1858,3,5,0,0,0,0,4,6,2,0,3,1,5,8.8
caldejo01,Jose Calderon,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,1685,5,10,1,4,1,1,0,0,5,0,0,1,2,8.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,2078,7,19,1,1,1,1,0,5,1,2,1,1,2,8.6
anderch01,Chris Andersen,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,1144,3,4,0,0,1,2,1,3,0,0,2,0,1,7.6
dalemsa01,Samuel Dalembert,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,963,1,2,0,0,2,2,4,3,0,0,1,1,0,6.4
willima01,Mo Williams,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,1398,4,8,2,4,3,3,0,1,0,0,0,2,4,5.7
asikom01,Omer Asik,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1454,3,5,0,0,0,0,2,3,1,1,0,1,3,5.5
batumni01,Nicolas Batum,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,2424,3,11,0,3,0,0,1,3,6,1,0,1,0,5.3
cartevi01,Vince Carter,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,1320,3,6,1,1,1,2,1,0,2,0,0,1,1,5.3
splitti01,Tiago Splitter,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,1652,2,5,0,0,2,2,2,3,3,0,0,2,1,5.3
douglch01,Chris Douglas-Roberts,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,949,2,4,0,1,2,3,2,2,1,0,0,1,1,4.9
hardeja01,James Harden,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2621,6,19,2,5,4,4,0,3,4,1,0,5,6,4.4
mcrobjo01,Josh McRoberts,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,2244,3,7,2,3,0,0,0,1,4,0,0,1,5,4.4
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,1543,5,10,0,2,2,5,0,2,3,0,0,3,3,4.3
tollian01,Anthony Tolliver,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,438,1,1,1,1,0,0,1,0,1,0,0,0,0,4.1
lewisra02,Rashard Lewis,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,825,1,3,0,2,2,2,0,4,1,1,1,1,3,3.7
greenda02,Danny Green,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,1328,2,5,2,5,0,0,0,2,2,0,1,2,1,3.6
wrighbr03,Brandan Wright,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,512,2,2,0,0,0,0,0,1,1,0,0,0,2,3.6
josepco01,Cory Joseph,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,528,1,2,0,0,2,4,0,2,1,0,0,0,0,3.5
bonnema01,Matt Bonner,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,352,2,2,0,0,0,0,0,0,0,0,0,0,0,3.4
linje01,Jeremy Lin,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1483,1,5,0,3,3,4,0,3,5,1,0,2,4,3.3
ridnolu01,Luke Ridnour,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,202,1,1,1,1,0,0,0,1,0,0,0,0,0,3.0
matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,2371,4,11,1,5,0,0,0,4,1,1,0,2,3,2.6
belinma01,Marco Belinelli,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,1746,3,7,1,1,0,0,0,5,1,0,0,2,3,2.3
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,1345,1,5,1,2,3,5,4,1,0,0,0,2,3,2.0
coleno01,Norris Cole,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,1346,2,5,1,3,0,0,0,0,2,1,0,2,2,1.9
jonesja02,James Jones,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,648,1,2,1,2,0,0,0,1,0,0,0,0,1,1.9
zelleco01,Cody Zeller,CHARLOTTE BOBCATS,AWAY,MIAMI HEAT,LOSS,663,1,2,0,0,1,2,2,1,0,0,0,2,0,1.3
diawbo01,Boris Diaw,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,1033,2,2,0,0,0,0,0,0,0,0,0,2,1,1.0
jamesbe01,Bernard James,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7
garcifr01,Francisco Garcia,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,259,1,2,0,0,0,0,0,0,0,0,0,0,1,0.6
robinth01,Thomas Robinson,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,448,1,2,0,0,0,0,0,2,0,1,2,2,4,0.4
pendeje02,Jeff Ayres,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,376,0,0,0,0,0,0,0,0,2,0,0,1,1,0.0
hasleud01,Udonis Haslem,MIAMI HEAT,HOME,CHARLOTTE BOBCATS,WIN,1162,1,4,0,0,0,0,1,4,0,0,0,1,2,-0.3
millspa02,Patty Mills,SAN ANTONIO SPURS,HOME,DALLAS MAVERICKS,LOSS,985,1,7,1,4,2,2,0,1,0,1,0,1,3,-0.4
crowdja01,Jae Crowder,DALLAS MAVERICKS,AWAY,SAN ANTONIO SPURS,WIN,980,1,4,0,1,0,0,1,0,0,0,0,0,2,-0.5
