slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,2603,14,25,3,9,10,13,1,4,4,1,0,5,1,28.2
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2236,9,25,8,15,1,1,3,10,4,0,0,2,1,18.6
schrode01,Dennis Schroder,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1546,10,18,1,3,0,0,1,2,6,2,1,2,2,17.8
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2540,8,16,1,3,4,5,0,2,8,0,1,2,0,17.5
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,2253,5,18,1,3,3,4,3,4,15,3,0,3,2,16.0
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2272,10,23,1,5,0,3,5,5,9,2,1,6,2,14.9
millspa01,Paul Millsap,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,2489,5,12,1,4,8,10,2,7,3,1,1,3,3,14.9
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1939,10,16,0,1,2,2,0,0,3,1,1,4,0,14.6
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,2165,6,8,0,1,4,6,2,9,0,0,2,1,5,14.5
waitedi01,Dion Waiters,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1760,7,11,2,2,1,2,0,3,3,1,0,0,3,14.5
sefolth01,Thabo Sefolosha,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1948,7,12,2,3,0,2,3,3,3,2,1,2,3,14.2
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2418,7,19,0,4,7,7,2,4,2,4,0,4,2,13.7
bazemke01,Kent Bazemore,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,2336,5,12,1,7,0,0,0,7,2,3,0,0,0,11.1
kanteen01,Enes Kanter,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1699,3,6,1,2,4,4,3,5,0,0,0,0,3,10.4
humphkr01,Kris Humphries,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,736,2,5,2,4,2,2,2,5,1,0,3,0,2,10.2
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2226,8,18,0,0,4,5,2,4,0,0,0,2,2,10.0
horfoal01,Al Horford,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,2350,7,14,1,5,0,0,0,4,4,0,1,2,2,9.9
shumpim01,Iman Shumpert,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,1109,3,6,2,4,2,2,2,1,0,2,0,1,3,8.5
diawbo01,Boris Diaw,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1279,5,8,1,1,0,0,2,1,0,0,0,0,2,8.3
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,1763,2,3,0,0,1,2,4,6,0,1,2,1,3,8.1
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1290,3,5,1,2,2,2,0,2,1,1,0,1,0,8.0
fryech01,Channing Frye,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,1178,3,6,2,4,0,0,0,1,1,0,1,1,2,4.9
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,941,2,4,0,2,0,0,0,2,3,0,0,0,0,4.7
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1686,3,6,1,3,0,0,0,1,0,0,1,0,1,4.6
westda01,David West,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1485,4,10,0,1,0,0,2,5,2,0,1,1,5,4.6
anderky01,Kyle Anderson,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,346,1,2,0,0,0,0,0,0,0,3,0,0,1,3.6
foyera01,Randy Foye,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,565,2,3,1,2,0,0,0,0,0,0,0,0,1,3.3
korveky01,Kyle Korver,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1476,1,4,0,2,0,0,1,3,1,1,0,0,2,2.1
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,928,1,2,0,1,0,0,0,0,1,0,0,0,0,1.7
scottmi01,Mike Scott,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,199,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7
teaguje01,Jeff Teague,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1320,2,5,1,3,0,0,0,2,2,1,0,3,2,1.5
