slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,NEW ORLEANS HORNETS,WIN,2445,15,22,1,5,7,8,2,4,9,1,0,3,2,34.3
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,2423,12,19,4,6,2,2,1,4,11,4,0,7,3,26.9
jacksst02,Stephen Jackson,CHARLOTTE BOBCATS,HOME,MINNESOTA TIMBERWOLVES,WIN,2335,15,24,4,6,3,4,1,4,3,2,0,5,3,25.6
lopezbr01,Brook Lopez,NEW JERSEY NETS,HOME,SACRAMENTO KINGS,WIN,2344,11,21,0,0,4,6,2,11,4,1,4,1,2,24.4
willide01,Deron Williams,UTAH JAZZ,AWAY,TORONTO RAPTORS,WIN,2239,7,15,0,3,4,5,2,6,16,4,0,4,1,23.9
gayru01,Rudy Gay,MEMPHIS GRIZZLIES,AWAY,GOLDEN STATE WARRIORS,LOSS,2220,9,12,1,2,6,8,4,6,0,1,1,0,5,23.7
grangda01,Danny Granger,INDIANA PACERS,HOME,WASHINGTON WIZARDS,WIN,2246,12,20,4,5,3,3,1,2,1,1,1,1,2,23.7
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,DENVER NUGGETS,WIN,1965,10,16,0,3,7,7,1,6,2,2,1,1,5,23.4
anthoca01,Carmelo Anthony,DENVER NUGGETS,AWAY,BOSTON CELTICS,LOSS,2466,9,23,1,3,13,16,2,3,5,1,1,2,4,22.2
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,HOUSTON ROCKETS,WIN,1853,8,16,1,4,8,8,0,4,3,1,2,1,1,21.3
hardeja01,James Harden,OKLAHOMA CITY THUNDER,HOME,HOUSTON ROCKETS,WIN,1555,6,10,3,4,8,8,0,2,2,2,1,1,3,20.9
greenje02,Jeff Green,OKLAHOMA CITY THUNDER,HOME,HOUSTON ROCKETS,WIN,2167,8,11,3,4,0,0,0,5,5,1,2,0,3,20.7
harride01,Devin Harris,NEW JERSEY NETS,HOME,SACRAMENTO KINGS,WIN,1986,6,13,2,5,10,11,1,3,9,1,0,4,3,20.6
singlja01,James Singleton,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,LOSS,2101,8,13,0,0,3,5,6,15,0,0,1,1,1,20.3
rondora01,Rajon Rondo,BOSTON CELTICS,HOME,DENVER NUGGETS,WIN,2177,4,9,0,0,3,6,6,5,15,4,0,4,4,19.7
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,WIN,2527,11,16,2,2,0,0,1,3,6,0,0,3,1,19.6
mayooj01,O.J. Mayo,MEMPHIS GRIZZLIES,AWAY,GOLDEN STATE WARRIORS,LOSS,2633,9,18,1,4,2,3,2,6,6,3,0,2,1,19.6
howardw01,Dwight Howard,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,2534,4,11,0,0,11,16,5,19,1,2,4,5,3,19.4
feltora01,Raymond Felton,CHARLOTTE BOBCATS,HOME,MINNESOTA TIMBERWOLVES,WIN,1897,8,10,0,1,0,0,1,2,8,1,0,0,2,19.3
wallage01,Gerald Wallace,CHARLOTTE BOBCATS,HOME,MINNESOTA TIMBERWOLVES,WIN,2215,9,16,1,1,4,7,0,4,4,4,3,4,3,19.1
ellismo01,Monta Ellis,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,2363,7,16,0,3,7,8,0,6,8,3,0,3,2,18.8
willire02,Reggie Williams,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,1753,8,14,2,4,5,6,2,3,2,0,0,1,1,18.3
jeffeal01,Al Jefferson,MINNESOTA TIMBERWOLVES,AWAY,CHARLOTTE BOBCATS,LOSS,2038,9,16,0,0,3,6,0,5,2,1,3,0,1,17.8
hicksjj01,J.J. Hickson,CLEVELAND CAVALIERS,AWAY,NEW ORLEANS HORNETS,WIN,1538,9,11,0,0,2,5,1,8,0,1,0,0,3,17.6
hillge01,George Hill,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,LOSS,2516,8,14,2,3,3,4,2,2,4,1,1,2,3,17.3
arizatr01,Trevor Ariza,HOUSTON ROCKETS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1776,8,14,3,4,1,2,0,3,2,2,2,1,2,16.9
garneke01,Kevin Garnett,BOSTON CELTICS,HOME,DENVER NUGGETS,WIN,1977,8,20,0,0,4,5,4,6,5,1,0,0,3,16.7
artesro01,Metta World Peace,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,WIN,2196,5,11,1,5,5,9,2,6,3,5,1,2,3,16.5
nelsoja01,Jameer Nelson,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,2110,6,13,2,6,6,6,1,4,8,0,0,4,2,16.0
thornma01,Marcus Thornton,NEW ORLEANS HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,2607,8,17,1,6,3,3,2,2,5,1,0,1,2,16.0
odomla01,Lamar Odom,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,WIN,2528,8,18,1,4,2,2,3,10,2,1,1,0,5,15.8
