slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamesle01,LeBron James,MIAMI HEAT,HOME,INDIANA PACERS,WIN,2289,12,19,2,4,4,4,3,7,8,1,1,4,1,28.6
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1998,10,17,1,2,7,13,0,3,2,2,1,4,3,17.5
battish01,Shane Battier,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1552,4,7,4,5,1,2,0,3,1,1,1,1,3,10.4
hasleud01,Udonis Haslem,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1017,5,6,0,0,0,0,2,4,0,0,0,0,2,9.6
georgpa01,Paul George,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1696,3,9,1,4,4,5,1,3,3,2,1,2,2,9.1
anthojo01,Joel Anthony,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1847,3,4,0,0,1,2,1,4,0,0,4,0,2,8.9
collida01,Darren Collison,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1260,2,6,0,0,4,4,0,0,2,4,0,1,1,8.6
grangda01,Danny Granger,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1229,3,6,3,4,1,2,0,1,1,1,0,1,2,6.8
hibbero01,Roy Hibbert,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1657,3,10,1,1,1,2,4,8,1,0,1,1,2,6.6
jonesja02,James Jones,MIAMI HEAT,HOME,INDIANA PACERS,WIN,563,2,3,2,3,0,0,0,1,1,0,1,0,0,6.4
coleno01,Norris Cole,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1069,1,4,0,0,4,4,1,1,3,0,0,0,2,5.9
chalmma01,Mario Chalmers,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1929,3,6,0,1,2,2,0,11,3,0,0,3,4,5.8
hansbty01,Tyler Hansbrough,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1007,2,6,0,0,4,4,1,2,1,0,0,1,1,5.2
amundlo01,Lou Amundson,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,787,3,6,0,0,0,2,1,2,0,0,1,0,1,3.8
turiaro01,Ronny Turiaf,MIAMI HEAT,HOME,INDIANA PACERS,WIN,703,1,1,0,0,0,0,0,2,1,0,1,0,1,3.3
priceaj01,A.J. Price,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,154,1,1,0,0,0,0,1,0,1,0,0,0,0,3.1
westda01,David West,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1903,5,13,0,0,0,0,0,4,1,0,0,1,3,2.6
harrite01,Terrel Harris,MIAMI HEAT,HOME,INDIANA PACERS,WIN,192,1,1,0,0,0,0,0,2,0,0,0,0,0,2.3
howarju01,Juwan Howard,MIAMI HEAT,HOME,INDIANA PACERS,WIN,192,1,1,0,0,1,2,0,0,0,0,0,0,0,2.3
hillge01,George Hill,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1680,3,9,0,5,0,0,1,0,1,1,0,0,3,2.1
barbole01,Leandro Barbosa,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1055,3,10,0,3,0,0,1,2,2,0,0,0,3,1.7
pendeje02,Jeff Ayres,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,192,1,1,0,0,0,0,0,0,0,0,0,0,1,1.3
jonesda02,Dahntay Jones,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1425,1,8,1,4,2,2,3,0,1,0,0,1,1,1.2
pittmde01,Dexter Pittman,MIAMI HEAT,HOME,INDIANA PACERS,WIN,192,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0
millemi01,Mike Miller,MIAMI HEAT,HOME,INDIANA PACERS,WIN,857,0,1,0,1,0,0,0,4,0,1,0,1,1,0.1
stephla01,Lance Stephenson,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,355,0,4,0,0,1,2,0,0,1,0,0,1,1,-2.9
