team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,35,89,10,27,23,28,9,36,24,9,5,14,22
BOSTON CELTICS,240,42,96,14,30,19,29,17,39,30,12,5,12,19
PORTLAND TRAIL BLAZERS,240,47,93,15,35,7,11,12,30,26,7,5,9,18
BROOKLYN NETS,240,38,85,8,19,20,28,16,30,22,6,5,12,10
DALLAS MAVERICKS,240,30,77,8,22,15,17,7,36,20,1,6,9,16
CHICAGO BULLS,240,31,86,2,19,13,15,12,35,16,6,2,8,19
MIAMI HEAT,240,40,81,4,12,14,19,9,33,26,5,13,13,20
DENVER NUGGETS,240,32,78,6,18,25,26,6,31,23,4,6,13,18
CLEVELAND CAVALIERS,240,34,87,8,35,15,23,17,32,19,10,6,14,24
HOUSTON ROCKETS,240,26,74,6,25,19,29,10,30,15,10,6,18,20
WASHINGTON WIZARDS,240,51,98,11,25,5,10,17,37,26,8,2,15,29
INDIANA PACERS,240,38,80,3,17,25,32,6,29,19,9,3,13,12
ATLANTA HAWKS,265,43,100,9,30,6,6,7,36,29,5,9,17,25
MILWAUKEE BUCKS,265,40,96,3,10,25,37,21,39,19,9,13,16,14
CHARLOTTE HORNETS,240,42,86,14,35,9,12,3,35,21,1,1,11,17
NEW ORLEANS PELICANS,240,43,87,12,27,11,13,8,30,29,7,7,8,15
MINNESOTA TIMBERWOLVES,240,34,85,5,12,20,23,16,29,15,3,2,12,19
OKLAHOMA CITY THUNDER,240,47,89,5,23,14,22,12,28,31,10,7,6,21
