team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,35,86,5,14,15,19,6,30,22,9,3,15,24
DETROIT PISTONS,240,41,86,14,35,19,28,12,40,24,7,3,16,16
GOLDEN STATE WARRIORS,240,43,84,11,23,17,27,12,31,35,8,5,18,20
HOUSTON ROCKETS,240,36,78,12,30,26,29,4,29,21,13,5,15,22
MILWAUKEE BUCKS,240,45,77,6,14,24,35,6,28,18,12,10,16,25
INDIANA PACERS,240,41,82,13,30,21,26,7,28,27,9,6,19,25
LOS ANGELES CLIPPERS,240,35,90,10,34,15,19,13,34,24,8,6,12,14
NEW ORLEANS PELICANS,240,36,82,7,25,10,15,5,37,21,6,3,15,22
PHOENIX SUNS,240,43,82,8,20,12,13,11,26,24,10,3,16,24
OKLAHOMA CITY THUNDER,240,42,80,7,21,19,24,12,25,29,12,5,13,14
PORTLAND TRAIL BLAZERS,240,35,78,16,36,10,14,8,31,19,1,0,10,16
UTAH JAZZ,240,43,86,15,33,8,11,12,30,19,7,5,5,18
