team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,28,65,6,9,27,32,6,31,16,6,2,18,26
BOSTON CELTICS,240,33,68,1,8,17,27,3,28,20,7,3,14,25
CHICAGO BULLS,240,34,76,5,19,15,23,20,39,17,3,3,16,19
DALLAS MAVERICKS,240,30,75,5,20,18,25,9,25,22,6,5,8,20
NEW YORK KNICKS,240,44,77,10,23,27,32,12,31,31,7,7,18,16
GOLDEN STATE WARRIORS,240,47,91,13,24,12,17,10,23,24,7,2,10,25
CHARLOTTE BOBCATS,240,33,71,4,17,17,22,2,36,21,8,1,14,23
MIAMI HEAT,240,34,80,5,17,22,27,10,34,14,6,3,12,18
LOS ANGELES LAKERS,240,40,85,10,19,22,26,7,39,30,10,8,15,22
MINNESOTA TIMBERWOLVES,240,36,91,6,26,17,21,16,31,20,7,11,17,19
CLEVELAND CAVALIERS,240,30,86,9,25,32,34,14,39,19,6,2,13,25
NEW ORLEANS HORNETS,240,39,85,7,25,23,30,8,35,22,7,9,9,25
MILWAUKEE BUCKS,240,26,77,0,12,27,31,13,30,17,5,7,14,24
PHILADELPHIA 76ERS,240,30,74,6,17,24,28,9,33,20,8,4,15,30
NEW JERSEY NETS,240,32,70,2,11,15,19,13,26,18,5,4,15,18
SACRAMENTO KINGS,240,33,77,4,11,16,23,18,27,13,7,6,15,17
HOUSTON ROCKETS,240,34,78,8,20,20,22,7,30,26,6,6,15,23
TORONTO RAPTORS,240,41,84,4,11,20,30,11,33,22,8,3,14,23
SAN ANTONIO SPURS,240,36,82,5,20,17,24,16,30,21,10,4,13,22
UTAH JAZZ,240,31,74,3,14,17,23,5,26,20,5,3,14,23
MEMPHIS GRIZZLIES,240,36,82,4,14,10,18,14,27,19,10,4,19,29
WASHINGTON WIZARDS,240,28,74,3,16,30,35,16,25,14,7,8,15,22
