team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,33,78,7,29,15,23,5,39,23,6,5,12,17
BOSTON CELTICS,240,30,93,10,31,19,20,16,40,21,7,4,10,23
MIAMI HEAT,240,34,84,9,24,16,20,12,24,21,10,4,14,19
CLEVELAND CAVALIERS,240,44,78,10,25,15,19,10,33,32,9,3,15,19
UTAH JAZZ,240,30,80,11,29,11,21,14,38,19,9,7,18,21
DALLAS MAVERICKS,240,28,75,10,28,21,26,7,31,18,11,3,11,21
SAN ANTONIO SPURS,240,42,88,10,27,10,11,14,31,26,8,6,10,16
DETROIT PISTONS,240,33,81,9,21,12,17,10,26,17,4,4,10,14
HOUSTON ROCKETS,240,34,87,9,45,18,22,14,27,26,6,6,17,33
LOS ANGELES CLIPPERS,240,39,81,4,22,28,45,12,37,25,13,3,15,24
SACRAMENTO KINGS,240,36,84,8,22,23,30,16,32,24,7,5,18,23
MILWAUKEE BUCKS,240,39,80,7,15,26,32,10,35,23,11,5,14,24
GOLDEN STATE WARRIORS,240,40,90,7,27,7,9,10,39,26,7,6,15,18
MINNESOTA TIMBERWOLVES,240,33,86,5,14,20,27,11,39,18,7,2,12,14
INDIANA PACERS,240,40,75,9,20,17,18,7,30,28,7,2,13,24
NEW ORLEANS PELICANS,240,34,74,7,15,18,25,7,25,22,5,3,13,17
MEMPHIS GRIZZLIES,240,32,86,2,12,23,30,11,31,13,7,2,13,21
OKLAHOMA CITY THUNDER,240,37,83,7,20,24,25,11,38,24,7,9,13,23
NEW YORK KNICKS,240,25,73,5,15,28,36,8,31,19,7,4,12,21
ORLANDO MAGIC,240,31,67,4,11,23,28,7,37,13,6,9,16,26
LOS ANGELES LAKERS,240,34,93,7,16,11,11,14,34,17,4,5,10,23
PORTLAND TRAIL BLAZERS,240,35,86,10,30,22,23,15,37,27,5,5,10,11
WASHINGTON WIZARDS,240,39,85,5,21,10,16,15,35,25,7,6,16,15
TORONTO RAPTORS,240,31,76,11,26,22,26,9,28,17,9,5,13,13
