team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,49,77,5,15,17,20,10,31,28,9,7,16,19
BROOKLYN NETS,240,35,74,11,24,14,17,3,14,18,13,3,13,21
SACRAMENTO KINGS,240,38,75,7,21,20,23,10,29,20,4,6,14,26
DALLAS MAVERICKS,240,38,80,2,19,29,36,12,25,21,10,2,4,18
TORONTO RAPTORS,240,37,85,8,21,18,20,9,31,24,10,7,14,18
DENVER NUGGETS,240,36,80,8,21,10,14,12,37,27,9,6,25,19
CHARLOTTE BOBCATS,240,46,88,2,11,16,22,7,42,28,7,2,9,20
LOS ANGELES LAKERS,240,36,93,6,26,22,27,9,32,23,5,3,8,23
MEMPHIS GRIZZLIES,240,38,80,4,12,14,22,9,29,19,10,6,9,11
MINNESOTA TIMBERWOLVES,240,39,84,6,22,6,7,9,37,18,5,4,14,20
MILWAUKEE BUCKS,240,39,87,10,21,14,24,12,31,23,8,7,15,20
ORLANDO MAGIC,240,43,83,7,16,20,25,6,38,27,10,4,15,22
ATLANTA HAWKS,240,45,89,8,16,27,34,9,37,36,15,4,18,22
PHILADELPHIA 76ERS,240,32,87,6,22,29,37,13,33,19,10,4,19,25
GOLDEN STATE WARRIORS,240,33,88,10,26,19,24,14,29,17,9,5,8,22
UTAH JAZZ,240,35,73,3,9,17,21,6,36,18,3,3,18,22
