team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,37,87,3,16,22,26,17,34,20,6,2,17,34
DALLAS MAVERICKS,240,32,80,7,19,40,46,14,31,18,12,4,11,20
SACRAMENTO KINGS,240,30,87,6,26,21,24,16,32,16,9,1,14,18
GOLDEN STATE WARRIORS,240,39,76,11,27,9,12,5,39,28,8,7,18,22
CLEVELAND CAVALIERS,240,29,83,3,15,13,15,6,31,11,15,1,16,25
INDIANA PACERS,240,32,77,10,28,15,20,10,41,24,6,6,20,16
TORONTO RAPTORS,240,31,78,7,23,28,38,18,42,19,6,0,17,22
MILWAUKEE BUCKS,240,37,84,6,17,10,18,6,32,25,7,5,13,26
CHARLOTTE BOBCATS,240,30,80,3,21,21,36,14,27,13,8,4,13,22
NEW ORLEANS PELICANS,240,37,75,7,13,24,28,8,35,30,10,18,17,26
CHICAGO BULLS,240,42,93,3,14,17,19,17,34,28,8,5,18,14
PHILADELPHIA 76ERS,240,42,86,11,22,12,18,10,29,24,8,6,15,18
SAN ANTONIO SPURS,240,47,94,6,12,5,8,12,23,24,6,2,12,25
PORTLAND TRAIL BLAZERS,240,45,81,8,20,17,19,7,32,29,3,7,16,15
HOUSTON ROCKETS,240,34,67,9,22,27,35,9,31,16,6,7,18,23
UTAH JAZZ,240,34,81,4,22,21,27,15,24,12,9,6,15,25
