team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,31,83,4,21,23,24,13,32,12,6,3,12,20
ATLANTA HAWKS,240,38,80,5,24,18,26,8,38,20,7,5,9,18
ORLANDO MAGIC,240,39,82,4,16,23,32,6,37,12,2,5,8,15
CHARLOTTE HORNETS,240,42,91,7,20,9,15,10,35,22,4,7,7,26
LOS ANGELES LAKERS,240,44,85,5,13,13,21,13,20,24,3,4,10,24
DALLAS MAVERICKS,240,51,82,18,35,20,28,11,28,37,4,2,9,16
NEW ORLEANS PELICANS,240,31,78,5,16,30,34,8,32,19,7,3,12,22
DENVER NUGGETS,240,43,82,11,24,20,25,8,33,24,8,10,10,24
UTAH JAZZ,240,35,82,6,17,12,19,14,31,26,12,5,19,16
GOLDEN STATE WARRIORS,240,41,82,6,23,13,19,6,34,28,10,5,13,18
BOSTON CELTICS,240,38,88,9,27,15,21,9,29,22,7,7,12,14
MEMPHIS GRIZZLIES,240,48,91,8,16,13,14,9,41,31,4,4,14,16
SAN ANTONIO SPURS,240,46,84,13,21,16,18,14,39,26,6,11,20,22
MINNESOTA TIMBERWOLVES,240,37,90,4,13,14,22,11,23,16,12,3,11,17
BROOKLYN NETS,240,31,67,5,15,27,30,10,28,17,2,6,18,17
OKLAHOMA CITY THUNDER,240,38,85,4,20,12,19,13,23,18,9,9,13,25
PHOENIX SUNS,240,44,86,13,31,21,23,11,35,24,11,0,13,25
PHILADELPHIA 76ERS,240,36,78,4,23,20,33,10,29,18,10,1,17,23
CHICAGO BULLS,240,30,83,8,22,19,28,11,37,14,9,2,14,18
PORTLAND TRAIL BLAZERS,240,39,79,9,16,18,22,6,40,26,8,5,17,19
MILWAUKEE BUCKS,240,27,74,6,20,22,32,8,22,19,11,1,12,18
TORONTO RAPTORS,240,45,86,15,25,19,24,15,42,27,8,4,16,24
CLEVELAND CAVALIERS,240,27,75,6,27,18,23,9,32,13,12,4,19,21
WASHINGTON WIZARDS,240,41,84,4,10,5,9,10,35,24,10,5,17,21
