team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,46,91,13,25,12,20,9,35,27,10,3,9,17
ATLANTA HAWKS,240,38,78,13,33,13,17,2,31,23,5,6,14,15
ORLANDO MAGIC,240,39,93,5,19,13,19,14,31,15,9,7,11,20
BOSTON CELTICS,240,40,85,7,22,20,24,9,37,22,8,6,14,16
SACRAMENTO KINGS,240,40,88,9,29,13,16,14,36,23,6,2,19,19
CHICAGO BULLS,240,41,91,12,24,15,23,11,29,28,13,7,9,16
SAN ANTONIO SPURS,240,37,86,4,17,10,13,9,38,23,9,12,16,17
CHARLOTTE HORNETS,240,35,87,8,19,13,19,10,36,18,11,5,14,12
DENVER NUGGETS,240,32,81,8,22,19,25,10,25,19,10,4,16,16
CLEVELAND CAVALIERS,240,48,86,15,31,13,17,8,35,38,10,4,12,19
MILWAUKEE BUCKS,240,41,76,5,9,4,7,5,35,23,5,7,13,20
DETROIT PISTONS,240,35,85,9,33,13,17,10,29,18,6,3,12,14
PHILADELPHIA 76ERS,240,31,80,4,18,9,14,10,34,15,4,4,15,17
INDIANA PACERS,240,35,81,10,26,11,13,7,38,18,7,5,12,20
GOLDEN STATE WARRIORS,240,43,87,8,24,15,24,13,31,31,13,10,16,20
MINNESOTA TIMBERWOLVES,240,36,82,7,19,25,30,10,27,26,8,5,15,20
MEMPHIS GRIZZLIES,240,39,90,8,20,17,19,10,35,18,10,4,13,27
PHOENIX SUNS,240,30,76,11,28,26,34,9,36,22,8,10,17,18
