team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,33,82,10,28,6,13,4,42,26,6,10,16,19
CHARLOTTE HORNETS,240,36,93,5,26,14,18,11,43,18,9,8,8,11
BOSTON CELTICS,240,43,85,12,37,20,21,6,23,26,15,4,11,23
CLEVELAND CAVALIERS,240,43,83,14,38,24,33,13,33,29,7,3,18,16
DALLAS MAVERICKS,240,38,77,14,31,11,14,10,32,24,8,2,15,17
LOS ANGELES LAKERS,240,32,68,7,19,18,25,7,27,15,8,1,15,18
OKLAHOMA CITY THUNDER,240,25,74,4,22,26,38,14,25,9,5,7,18,18
MEMPHIS GRIZZLIES,240,43,82,13,22,15,20,11,28,24,8,9,12,27
TORONTO RAPTORS,240,30,75,7,27,24,29,9,34,10,12,5,18,24
PHOENIX SUNS,240,37,83,9,21,16,23,12,35,20,10,4,20,28
PHILADELPHIA 76ERS,240,35,87,6,24,7,8,13,28,16,6,1,15,16
UTAH JAZZ,240,35,73,15,26,15,28,9,34,21,9,6,14,11
