team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,315,50,113,11,23,20,27,22,32,25,9,5,11,34
CHICAGO BULLS,315,48,101,8,23,24,34,16,39,34,4,7,16,23
INDIANA PACERS,240,39,88,9,22,15,17,9,33,25,9,2,15,28
PORTLAND TRAIL BLAZERS,240,36,76,5,13,29,33,6,34,17,3,4,14,20
ATLANTA HAWKS,240,42,96,11,31,5,5,10,29,22,10,2,10,19
SAN ANTONIO SPURS,240,42,78,6,18,12,17,9,39,27,6,8,17,10
HOUSTON ROCKETS,240,40,83,9,28,14,20,11,29,18,5,5,8,19
UTAH JAZZ,240,43,79,10,17,13,16,8,31,20,3,2,11,18
ORLANDO MAGIC,240,30,77,3,15,17,19,9,31,14,9,4,16,24
WASHINGTON WIZARDS,240,33,73,9,13,23,29,7,35,21,5,4,17,22
