team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,39,84,11,39,12,19,8,34,24,4,1,9,17
DETROIT PISTONS,240,41,88,9,26,15,19,11,34,22,6,1,7,15
LOS ANGELES CLIPPERS,240,40,78,11,30,23,28,7,40,24,2,4,14,18
MEMPHIS GRIZZLIES,240,37,83,7,20,17,22,6,28,26,6,2,9,22
SAN ANTONIO SPURS,240,35,84,6,19,16,20,13,28,15,8,8,15,16
OKLAHOMA CITY THUNDER,240,41,89,6,20,14,21,15,33,23,10,3,11,22
LOS ANGELES LAKERS,240,47,98,12,27,16,24,14,28,21,11,7,9,20
PHOENIX SUNS,240,42,91,6,19,20,25,18,36,20,7,10,19,24
PHILADELPHIA 76ERS,265,41,94,11,29,15,20,12,32,18,10,3,16,29
PORTLAND TRAIL BLAZERS,265,40,88,6,21,28,33,16,39,25,8,12,19,22
