team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,38,88,8,32,19,26,9,28,24,9,5,9,17
BOSTON CELTICS,240,43,86,13,39,20,25,11,36,30,8,4,14,22
PHOENIX SUNS,240,43,89,3,17,14,16,10,31,24,10,5,12,27
BROOKLYN NETS,240,40,85,10,27,21,33,14,35,25,7,4,17,15
CHICAGO BULLS,240,43,78,11,22,15,17,7,36,26,7,3,11,19
CLEVELAND CAVALIERS,240,38,84,7,23,9,14,7,24,11,5,2,11,20
ATLANTA HAWKS,240,36,91,6,23,20,25,15,39,24,9,9,16,25
DETROIT PISTONS,240,34,83,10,29,17,27,5,36,21,6,9,16,25
LOS ANGELES CLIPPERS,240,43,80,18,23,23,29,5,37,23,1,1,15,25
GOLDEN STATE WARRIORS,240,42,93,14,40,31,36,15,31,22,9,7,7,27
WASHINGTON WIZARDS,240,28,76,9,35,24,26,6,31,21,8,1,22,18
INDIANA PACERS,240,43,97,9,30,10,12,16,41,24,12,6,17,25
MEMPHIS GRIZZLIES,240,42,90,14,26,9,14,9,34,24,9,7,9,20
LOS ANGELES LAKERS,240,37,75,10,30,15,22,6,35,27,6,8,16,16
MINNESOTA TIMBERWOLVES,240,41,83,14,27,18,27,6,34,25,9,5,15,23
OKLAHOMA CITY THUNDER,240,43,90,9,25,17,22,9,36,17,4,10,13,27
MIAMI HEAT,240,43,85,16,31,13,19,9,30,27,11,3,11,26
ORLANDO MAGIC,240,29,70,10,28,23,32,12,28,15,4,5,19,19
DALLAS MAVERICKS,265,43,103,12,34,20,28,8,41,22,1,2,9,20
PORTLAND TRAIL BLAZERS,265,49,104,11,38,12,17,7,46,29,5,6,9,26
NEW ORLEANS PELICANS,240,44,94,6,26,23,28,12,46,26,6,9,12,29
SACRAMENTO KINGS,240,42,100,14,31,24,33,12,38,26,9,4,9,21
