team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,240,42,82,7,17,17,21,12,26,23,10,3,18,24
DALLAS MAVERICKS,240,38,70,9,18,28,33,7,27,23,8,7,19,18
SAN ANTONIO SPURS,240,33,78,10,22,19,21,7,31,19,9,9,16,17
HOUSTON ROCKETS,240,32,80,9,26,23,27,12,32,19,7,7,13,22
CHARLOTTE BOBCATS,240,30,89,5,25,12,18,14,31,9,8,2,13,20
MIAMI HEAT,240,38,76,13,30,20,23,4,44,28,9,10,10,16
ATLANTA HAWKS,240,39,78,10,26,16,21,7,30,28,9,4,13,12
MILWAUKEE BUCKS,240,42,92,5,21,10,18,19,31,26,6,5,15,17
CHICAGO BULLS,240,41,89,10,26,12,17,20,32,25,7,3,14,16
MINNESOTA TIMBERWOLVES,240,39,78,6,12,13,19,6,26,27,8,4,13,19
PORTLAND TRAIL BLAZERS,240,32,79,10,26,9,13,7,27,22,7,5,17,16
OKLAHOMA CITY THUNDER,240,43,82,4,11,13,18,9,34,23,12,5,10,14
BROOKLYN NETS,240,35,76,4,14,28,31,15,29,19,7,7,16,18
PHOENIX SUNS,240,41,99,6,21,12,17,25,23,22,5,8,10,23
PHILADELPHIA 76ERS,240,47,96,8,21,15,21,17,31,31,9,4,9,15
SACRAMENTO KINGS,240,42,85,9,24,10,12,9,28,18,5,3,13,15
