team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,37,82,6,14,10,17,7,35,21,11,7,14,15
CHICAGO BULLS,240,30,79,5,15,17,21,11,36,18,5,8,19,16
MEMPHIS GRIZZLIES,240,35,92,2,14,17,23,13,27,17,13,4,14,21
CLEVELAND CAVALIERS,240,40,81,5,18,20,24,10,33,27,9,10,18,18
GOLDEN STATE WARRIORS,240,41,98,6,24,9,15,10,25,23,6,7,6,23
HOUSTON ROCKETS,240,43,86,7,22,26,31,12,45,22,2,5,16,14
TORONTO RAPTORS,240,41,92,8,20,25,34,14,32,27,2,5,16,28
INDIANA PACERS,240,44,84,9,24,33,35,9,37,24,6,7,14,27
DETROIT PISTONS,240,38,82,3,8,18,24,10,29,24,10,1,8,20
NEW JERSEY NETS,240,33,73,4,15,23,28,8,32,24,5,5,13,18
ATLANTA HAWKS,240,36,75,6,14,21,25,9,26,16,2,4,10,24
OKLAHOMA CITY THUNDER,240,37,81,5,15,27,32,17,28,20,10,7,6,16
MILWAUKEE BUCKS,240,33,91,7,22,9,19,14,30,17,5,4,9,24
ORLANDO MAGIC,240,33,71,9,16,24,34,6,43,21,5,8,13,15
