team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,40,79,8,18,15,24,10,28,22,5,6,10,25
CHARLOTTE BOBCATS,240,32,69,12,24,25,31,4,27,29,5,5,12,20
DENVER NUGGETS,240,32,78,6,20,23,30,12,31,12,4,3,12,20
DALLAS MAVERICKS,240,38,81,12,22,21,24,9,33,27,10,5,7,25
SAN ANTONIO SPURS,240,34,82,5,15,11,20,16,37,23,1,4,16,19
NEW JERSEY NETS,240,32,85,5,19,21,24,10,33,19,6,2,4,19
LOS ANGELES LAKERS,240,38,91,7,29,17,22,19,29,18,4,2,9,27
NEW ORLEANS HORNETS,240,36,73,10,23,26,34,8,32,22,6,4,8,20
NEW YORK KNICKS,240,35,77,9,28,19,25,6,35,16,9,3,13,19
UTAH JAZZ,240,41,80,9,16,12,18,7,37,24,6,5,16,21
