team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,38,87,11,30,17,23,13,44,25,4,4,15,12
CHICAGO BULLS,240,38,94,16,40,7,10,9,32,27,11,7,9,20
MIAMI HEAT,240,37,84,10,31,13,20,8,34,24,7,5,15,19
CLEVELAND CAVALIERS,240,40,81,11,33,17,23,5,40,21,12,2,13,17
WASHINGTON WIZARDS,240,36,83,10,28,10,17,9,35,23,5,4,7,16
MINNESOTA TIMBERWOLVES,240,35,85,10,30,9,14,13,36,27,3,1,10,17
MILWAUKEE BUCKS,240,42,71,9,22,19,31,1,37,27,13,5,12,22
SACRAMENTO KINGS,240,31,77,5,17,20,29,9,31,15,5,2,16,21
DENVER NUGGETS,240,28,78,7,34,14,16,12,30,13,6,4,17,13
UTAH JAZZ,240,42,87,14,32,8,9,9,34,24,7,6,11,20
