team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,30,89,9,31,24,32,16,37,16,10,7,10,24
DALLAS MAVERICKS,240,40,94,6,24,12,16,16,40,20,5,11,13,24
UTAH JAZZ,240,27,84,10,35,19,23,12,30,19,7,0,7,22
DENVER NUGGETS,240,39,81,11,30,18,22,10,43,23,3,1,9,21
INDIANA PACERS,240,34,77,6,21,9,13,5,21,18,6,3,12,19
DETROIT PISTONS,240,41,82,12,34,13,16,10,36,26,5,1,10,17
SACRAMENTO KINGS,240,40,96,7,22,8,12,10,27,25,11,7,9,19
LOS ANGELES CLIPPERS,240,44,81,13,31,21,27,9,40,31,7,8,13,13
ORLANDO MAGIC,240,33,81,5,20,18,22,10,32,14,8,5,17,20
MIAMI HEAT,240,41,91,11,33,14,17,16,37,22,11,5,15,20
CHICAGO BULLS,240,45,103,10,28,15,25,15,32,26,11,3,6,19
MILWAUKEE BUCKS,240,39,83,10,31,18,24,4,37,23,2,8,17,21
MEMPHIS GRIZZLIES,240,35,87,3,20,24,29,10,28,12,10,11,10,28
PHOENIX SUNS,240,32,72,8,22,27,35,6,35,24,5,5,19,29
BROOKLYN NETS,240,39,93,12,32,7,9,12,33,23,5,0,13,18
SAN ANTONIO SPURS,240,41,80,7,16,20,24,5,38,18,7,5,12,14
