team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,265,48,99,6,18,17,22,6,50,23,5,7,14,28
CHARLOTTE HORNETS,265,40,100,10,29,21,29,9,41,22,7,11,11,20
GOLDEN STATE WARRIORS,240,39,81,7,26,17,22,5,40,29,5,15,14,19
DETROIT PISTONS,240,38,92,12,27,10,19,15,34,20,8,2,11,17
CLEVELAND CAVALIERS,240,37,85,11,36,17,22,9,35,23,4,4,11,23
INDIANA PACERS,240,38,86,15,39,15,24,12,37,21,7,3,8,19
TORONTO RAPTORS,240,37,78,13,31,29,33,10,26,21,8,3,11,23
MEMPHIS GRIZZLIES,240,41,82,9,27,16,22,11,24,24,8,3,16,25
DALLAS MAVERICKS,240,35,75,10,24,22,26,4,32,18,6,2,11,22
MILWAUKEE BUCKS,240,36,79,8,24,29,34,7,33,20,10,6,10,24
SACRAMENTO KINGS,265,47,97,13,30,9,14,11,35,21,12,4,17,21
NEW ORLEANS PELICANS,265,41,89,10,28,17,19,7,28,19,7,3,17,14
DENVER NUGGETS,240,42,85,6,21,13,16,6,38,21,7,7,12,20
ORLANDO MAGIC,240,33,83,5,21,18,23,11,31,18,5,7,14,17
BOSTON CELTICS,240,38,83,11,38,15,17,11,28,14,10,0,14,22
SAN ANTONIO SPURS,240,38,81,8,27,21,24,14,32,16,6,3,13,14
