team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,240,43,86,5,23,6,12,8,22,28,12,8,11,17
ATLANTA HAWKS,240,39,76,9,20,13,18,13,33,23,8,4,18,12
OKLAHOMA CITY THUNDER,240,40,82,10,24,19,22,8,33,23,1,3,8,13
BOSTON CELTICS,240,37,83,9,33,11,13,7,28,28,5,3,8,20
PORTLAND TRAIL BLAZERS,240,45,88,16,33,24,29,12,34,30,7,9,14,21
DENVER NUGGETS,240,39,90,8,23,27,33,15,32,21,10,2,12,24
INDIANA PACERS,240,30,80,8,26,13,15,16,37,13,5,5,15,17
MIAMI HEAT,240,29,68,9,20,8,18,6,22,18,11,5,9,18
HOUSTON ROCKETS,240,43,89,13,28,14,19,13,27,25,7,7,13,29
MINNESOTA TIMBERWOLVES,240,36,81,6,12,23,30,9,32,22,6,6,13,17
LOS ANGELES LAKERS,240,35,84,7,21,25,32,11,27,15,8,5,9,14
NEW ORLEANS PELICANS,240,45,82,8,19,11,18,8,36,27,3,12,13,24
ORLANDO MAGIC,240,33,70,6,12,25,32,4,33,20,4,1,10,19
NEW YORK KNICKS,240,37,86,8,23,13,14,11,29,17,2,6,7,27
BROOKLYN NETS,240,35,74,9,21,25,32,8,29,17,9,4,19,25
PHOENIX SUNS,240,39,81,8,24,26,29,12,32,20,10,2,20,22
DETROIT PISTONS,240,38,81,9,22,18,22,7,32,19,5,6,13,25
WASHINGTON WIZARDS,240,40,83,3,11,24,33,11,35,27,10,6,11,22
