team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,265,35,89,11,35,24,29,6,35,25,9,7,15,19
BROOKLYN NETS,265,43,98,11,35,9,13,16,44,22,8,2,20,28
OKLAHOMA CITY THUNDER,240,43,94,10,28,16,24,14,37,25,12,6,22,22
CHICAGO BULLS,240,43,82,12,25,16,23,5,34,25,15,6,20,26
DENVER NUGGETS,240,39,101,8,35,21,26,20,35,24,6,12,9,28
CHARLOTTE HORNETS,240,33,86,13,35,34,38,13,35,20,8,9,9,20
SACRAMENTO KINGS,240,56,98,13,29,4,7,10,25,31,6,5,9,18
CLEVELAND CAVALIERS,240,43,81,10,26,14,19,7,28,20,4,0,16,17
PHILADELPHIA 76ERS,240,44,90,9,32,20,21,12,28,26,11,12,16,28
DETROIT PISTONS,240,37,89,7,28,30,37,17,32,22,10,3,16,24
GOLDEN STATE WARRIORS,240,40,89,19,46,6,7,6,37,32,7,6,17,20
MILWAUKEE BUCKS,240,36,92,7,39,16,23,15,39,18,10,3,18,21
MEMPHIS GRIZZLIES,240,39,83,8,19,21,28,10,32,30,10,7,11,25
NEW ORLEANS PELICANS,240,38,84,7,29,20,24,10,32,25,5,5,18,25
INDIANA PACERS,240,44,93,9,26,15,18,11,42,26,8,8,9,17
ORLANDO MAGIC,240,36,89,8,33,10,13,9,38,20,3,7,14,18
MIAMI HEAT,240,42,86,15,37,16,18,6,34,32,10,5,12,16
PHOENIX SUNS,240,36,79,14,34,12,16,4,38,27,7,4,20,21
LOS ANGELES LAKERS,240,46,100,11,36,17,21,10,33,24,8,1,8,24
SAN ANTONIO SPURS,240,46,91,13,31,28,33,9,39,27,4,7,10,18
