team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,39,77,5,13,19,23,4,34,19,5,4,9,19
BOSTON CELTICS,240,38,89,7,21,14,17,12,29,25,2,5,8,21
DETROIT PISTONS,240,45,100,4,19,16,19,20,27,22,11,7,13,24
HOUSTON ROCKETS,240,42,84,11,33,23,33,13,31,26,5,5,15,20
NEW ORLEANS PELICANS,240,28,85,3,22,17,19,11,33,13,4,6,20,29
LOS ANGELES CLIPPERS,240,38,81,9,25,23,32,9,36,25,9,9,11,22
CLEVELAND CAVALIERS,240,39,79,7,18,11,15,8,25,20,5,3,12,16
MEMPHIS GRIZZLIES,240,44,81,9,19,13,18,11,25,24,8,7,9,11
ORLANDO MAGIC,240,36,83,4,18,22,29,15,24,18,9,1,12,19
MIAMI HEAT,240,43,74,6,16,20,24,9,30,20,8,6,17,20
BROOKLYN NETS,240,37,83,10,25,23,31,15,26,23,14,2,11,19
MILWAUKEE BUCKS,240,34,74,5,12,25,31,12,31,17,6,4,18,19
WASHINGTON WIZARDS,240,45,89,12,26,20,28,12,32,33,12,6,16,25
PHILADELPHIA 76ERS,240,38,84,5,22,22,32,9,31,22,11,5,22,24
DENVER NUGGETS,240,33,83,7,23,23,35,10,30,20,4,2,11,24
PORTLAND TRAIL BLAZERS,240,37,81,5,27,23,24,9,43,20,6,3,14,26
MINNESOTA TIMBERWOLVES,240,37,81,5,21,29,38,11,29,23,7,4,10,23
SACRAMENTO KINGS,240,37,82,7,22,16,21,11,36,22,4,7,19,28
