team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,41,86,8,24,8,11,5,34,21,8,4,8,15
ATLANTA HAWKS,240,35,85,8,21,15,22,13,37,20,2,2,15,14
SACRAMENTO KINGS,240,37,81,5,18,18,21,10,29,24,6,2,11,27
CHARLOTTE BOBCATS,240,31,72,5,15,26,38,10,28,20,8,8,13,18
MEMPHIS GRIZZLIES,265,34,84,0,5,17,28,17,31,15,8,8,12,22
CHICAGO BULLS,265,31,85,3,14,17,21,15,35,22,6,6,15,25
WASHINGTON WIZARDS,240,32,77,8,20,15,27,11,32,21,8,6,18,24
LOS ANGELES CLIPPERS,240,34,93,5,21,21,31,22,36,18,9,9,11,23
HOUSTON ROCKETS,240,25,78,8,31,21,28,21,22,14,8,2,20,29
MINNESOTA TIMBERWOLVES,240,30,64,3,14,29,36,9,28,14,4,4,15,19
GOLDEN STATE WARRIORS,240,38,77,10,22,30,35,10,23,25,10,1,14,19
NEW ORLEANS HORNETS,240,45,79,9,24,13,23,11,26,30,11,6,16,26
MILWAUKEE BUCKS,240,39,88,6,18,26,32,10,33,26,12,4,14,22
PORTLAND TRAIL BLAZERS,240,34,81,8,28,28,32,8,38,19,8,4,19,25
CLEVELAND CAVALIERS,240,34,83,6,21,24,30,12,28,20,3,6,9,18
UTAH JAZZ,240,45,90,6,16,13,17,15,31,30,7,5,8,24
