team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,37,89,13,41,20,25,14,33,19,5,3,15,29
CHICAGO BULLS,240,40,90,9,26,25,36,13,35,20,8,5,10,20
MINNESOTA TIMBERWOLVES,240,35,79,11,24,20,26,8,32,27,9,4,15,22
GOLDEN STATE WARRIORS,240,42,93,11,31,15,21,13,37,28,10,5,12,19
MEMPHIS GRIZZLIES,240,34,77,2,9,16,24,11,32,24,8,4,18,20
LOS ANGELES CLIPPERS,240,35,88,6,27,18,22,12,31,25,10,6,13,21
TORONTO RAPTORS,240,35,83,9,26,28,37,15,32,12,7,3,7,31
MIAMI HEAT,240,37,81,6,20,24,44,14,33,14,3,8,7,25
NEW YORK KNICKS,240,31,82,6,20,12,13,11,35,22,3,6,15,18
ORLANDO MAGIC,240,30,84,6,22,13,18,11,38,15,10,4,13,18
UTAH JAZZ,240,36,79,6,17,33,42,15,33,20,9,4,16,17
PORTLAND TRAIL BLAZERS,240,41,87,6,30,17,22,9,30,22,11,4,12,25
