team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,37,73,9,19,20,23,5,32,19,7,4,11,14
CHARLOTTE BOBCATS,240,36,77,6,18,9,12,8,26,23,6,4,8,16
CLEVELAND CAVALIERS,240,27,84,6,20,19,28,18,33,19,7,6,16,18
CHICAGO BULLS,240,34,82,9,19,15,20,7,41,23,10,11,15,23
PHOENIX SUNS,240,30,74,7,27,7,9,8,35,20,4,5,14,12
DETROIT PISTONS,240,29,81,3,10,14,17,13,33,16,10,2,8,13
ORLANDO MAGIC,240,46,87,13,32,13,19,11,35,26,0,7,10,19
HOUSTON ROCKETS,240,37,95,8,27,22,25,19,28,19,2,1,8,21
GOLDEN STATE WARRIORS,240,39,85,9,27,22,27,13,29,23,6,2,11,29
LOS ANGELES CLIPPERS,240,37,85,7,33,32,40,18,30,28,4,8,12,24
TORONTO RAPTORS,240,38,81,5,8,22,24,8,25,20,7,1,11,21
MIAMI HEAT,240,42,80,16,26,20,26,10,32,27,4,8,13,22
MEMPHIS GRIZZLIES,240,37,72,2,8,18,23,11,38,17,6,5,19,15
MILWAUKEE BUCKS,240,34,90,5,20,8,12,16,20,19,10,8,9,19
DALLAS MAVERICKS,240,26,75,8,21,27,29,11,28,18,11,0,14,24
NEW JERSEY NETS,240,32,72,5,15,17,21,6,33,23,4,5,17,25
SAN ANTONIO SPURS,240,25,69,4,15,18,25,5,27,15,6,0,11,17
NEW ORLEANS HORNETS,240,38,81,12,15,8,15,15,42,19,8,8,13,22
NEW YORK KNICKS,240,37,86,9,26,15,21,9,31,21,10,9,11,22
OKLAHOMA CITY THUNDER,240,34,88,5,17,28,34,22,35,12,8,5,15,19
UTAH JAZZ,240,34,81,4,16,13,17,15,32,27,11,4,17,20
PHILADELPHIA 76ERS,240,33,81,6,15,24,31,15,29,19,12,3,14,16
INDIANA PACERS,240,36,76,6,18,14,18,11,31,16,7,5,18,21
PORTLAND TRAIL BLAZERS,240,35,83,10,20,17,20,11,28,29,8,3,14,15
BOSTON CELTICS,240,34,79,4,15,11,18,9,31,20,7,3,10,22
WASHINGTON WIZARDS,240,33,77,1,9,18,26,12,32,14,2,6,12,20
