team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,43,89,12,28,7,12,10,34,26,7,6,19,17
BROOKLYN NETS,240,41,82,18,42,14,15,6,32,32,8,10,17,15
PORTLAND TRAIL BLAZERS,240,31,94,7,33,13,18,18,39,10,8,2,17,28
DENVER NUGGETS,240,31,83,6,26,20,26,10,42,22,7,5,12,18
TORONTO RAPTORS,240,46,87,12,39,4,4,8,40,27,3,5,9,17
DETROIT PISTONS,240,35,78,9,30,19,25,4,29,22,7,2,3,11
NEW ORLEANS PELICANS,240,44,95,11,30,14,20,9,41,34,13,10,7,18
LOS ANGELES CLIPPERS,240,45,98,2,17,8,19,17,44,29,6,6,16,18
OKLAHOMA CITY THUNDER,240,35,81,14,35,31,38,7,36,21,9,4,9,15
MIAMI HEAT,240,40,87,5,22,8,14,8,35,21,6,4,15,24
ORLANDO MAGIC,240,34,82,5,24,13,20,5,38,24,8,4,19,14
MILWAUKEE BUCKS,240,39,91,9,26,15,18,12,44,26,13,2,16,18
MEMPHIS GRIZZLIES,240,35,85,5,18,19,21,10,25,20,11,5,17,20
MINNESOTA TIMBERWOLVES,240,42,87,7,22,22,26,18,34,27,10,7,17,18
CLEVELAND CAVALIERS,240,40,85,19,45,24,28,7,35,29,9,2,10,15
NEW YORK KNICKS,240,46,87,11,30,6,12,8,29,26,4,7,14,20
SACRAMENTO KINGS,240,33,81,8,18,11,17,12,33,16,4,2,12,24
SAN ANTONIO SPURS,240,34,82,6,27,24,29,11,34,18,6,6,8,14
